date,slot,interval,price,net_actual,q,reserve,charge,discharge,emergency,spill,soc_start,soc_end
2025-03-07,122,20:20-20:30,1.3489000000,441.6100000000,0.0000000000,1732.5233314815,0.0000000000,441.6100000000,0.0000000000,0.0000000000,3203.9185952381,2713.2408174603
2025-03-07,123,20:30-20:40,1.3952000000,443.8679000000,0.0000000000,1464.1047259259,0.0000000000,443.8679000000,0.0000000000,0.0000000000,2713.2408174603,2220.0542619048
2025-03-07,124,20:40-20:50,1.2226000000,463.2970666667,0.0000000000,1200.0000000000,0.0000000000,463.2970666667,0.0000000000,0.0000000000,2220.0542619048,1705.2797433862
2025-03-07,125,20:50-21:00,0.9332000000,487.3750000000,499.6948333333,1200.0000000000,12.3198333333,0.0000000000,0.0000000000,0.0000000000,1705.2797433862,1716.3675933862
2025-03-07,126,21:00-21:10,0.9068000000,489.1915333333,510.0781133333,1200.0000000000,20.8865800000,0.0000000000,0.0000000000,0.0000000000,1716.3675933862,1735.1655153862
2025-03-07,127,21:10-21:20,0.9371000000,476.4971500000,493.2899283333,1200.0000000000,16.7927783333,0.0000000000,0.0000000000,0.0000000000,1735.1655153862,1750.2790158862
2025-03-07,128,21:20-21:30,0.9371000000,474.3733333333,475.0628333333,1200.0000000000,0.6895000000,0.0000000000,0.0000000000,0.0000000000,1750.2790158862,1750.8995658862
2025-03-07,129,21:30-21:40,0.9871000000,495.9816666667,489.3705633333,1200.0000000000,0.0000000000,6.6111033333,0.0000000000,0.0000000000,1750.8995658862,1743.5538955159
2025-03-07,130,21:40-21:50,0.7764000000,476.7115666667,462.0730533333,1200.0000000000,0.0000000000,14.6385133333,0.0000000000,0.0000000000,1743.5538955159,1727.2888807011
2025-03-07,131,21:50-22:00,0.4209000000,413.4333333333,1238.1140000000,1575.0000000000,824.6806666667,0.0000000000,0.0000000000,0.0000000000,1727.2888807011,2469.5014807011
2025-03-07,132,22:00-22:10,0.3859000000,375.1679166667,1219.6361616667,1950.0000000000,833.3333333333,0.0000000000,0.0000000000,11.1349116667,2469.5014807011,3219.5014807011
2025-03-07,133,22:10-22:20,0.4368000000,392.6032166667,379.4799300000,1950.0000000000,0.0000000000,13.1232866667,0.0000000000,0.0000000000,3219.5014807011,3204.9200510714
2025-03-07,134,22:20-22:30,0.4198000000,420.6566666667,1222.0550000000,2325.0000000000,801.3983333333,0.0000000000,0.0000000000,0.0000000000,3204.9200510714,3926.1785510714
