date,day,initial_soc,terminal_soc,total_cost,planned_cost,emergency_cost,planned_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,emergency_slots,emergency_day,events,adjusted_cost,inventory_value_rate,reference_terminal_target,alpha,rho,window,smooth,features,k,blend,solve_seconds
2025-05-16,135,7328.1987621056,6753.9470927056,15319.9183240719,15319.9183240719,0.0000000000,28485.2201969383,0.0000000000,23395.1712649774,15217.7310583560,12843.1886597283,0,0,0,15556.8290405699,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0417934420
2025-05-17,136,6753.9470927056,6905.3500673519,16096.1638937894,16096.1638937894,0.0000000000,29977.1578600650,0.0000000000,16423.4168757737,15624.6274935597,12519.6855926017,0,0,0,16033.7017554715,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0429427030
2025-05-18,137,6905.3500673519,7154.9014344630,39397.5191170548,39362.2004187215,35.3186983333,64814.7262866029,5.2366666667,7468.9219249568,18159.3510416461,14484.4781133333,1,1,1,39294.5653141567,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0495824720
2025-05-19,138,7154.9014344630,6833.8227592611,39469.0225417048,39017.1185600381,451.9039816667,64401.9388753107,67.0033333333,14072.7724863807,16683.8104207634,13802.8572485000,1,1,1,39601.4853329297,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0505936840
2025-05-20,139,6833.8227592611,6758.1103379352,38524.1736154055,38524.1736154055,0.0000000000,63549.3277803313,0.0000000000,5771.4552772654,17466.4150820658,14215.9373956667,0,0,0,38555.4091954481,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0503609250
2025-05-21,140,6758.1103379352,6962.5815341556,38862.9621998411,38862.9621998411,0.0000000000,64163.8808428354,0.0000000000,9430.5978100988,16771.8088042366,13401.1410548333,0,0,0,38778.6064718893,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0521366600
2025-05-22,141,6962.5815341556,7705.3745897426,38798.4412255674,38798.4412255674,0.0000000000,63361.5645961461,0.0000000000,8546.0708565864,17528.1535413930,13529.2906185000,0,0,0,38491.9978238569,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0489965220
2025-05-23,142,7705.3745897426,7323.5022457444,14960.5621504179,14960.5621504179,0.0000000000,27617.2820325650,0.0000000000,18396.8327834465,16543.0814493868,13743.5810836017,0,0,0,15118.1057074473,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0416684240
2025-05-24,143,7323.5022457444,7509.1715058907,15749.5993646767,15749.5993646767,0.0000000000,28973.8330913300,0.0000000000,22010.0721856893,16011.3536219774,12802.0940996700,0,0,0,15673.0004799074,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0447492870
2025-05-25,144,7509.1715058907,7177.1449979241,37884.1433610141,37884.1433610141,0.0000000000,61935.4982934691,0.0000000000,10696.6293260144,15750.9612699547,13057.1024858333,0,0,0,38021.1227414675,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0510146090
2025-05-26,145,7177.1449979241,7160.4689386741,37377.3437560796,37377.3437560796,0.0000000000,61080.3539591667,0.0000000000,3116.1157121667,17891.6513175000,14507.2460205000,0,0,0,37384.2235569680,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0497091630
2025-05-27,146,7160.4689386741,6864.4177057500,37820.6807936760,37820.6807936760,0.0000000000,62207.9059140391,0.0000000000,9967.7626787551,16401.1686574506,13551.3927221667,0,0,0,37942.8183745479,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0495286840
2025-05-28,147,6864.4177057500,7164.8925432870,37698.5817801933,37698.5817801933,0.0000000000,62119.3955791317,0.0000000000,6127.8432264239,18143.6889417078,14425.9606890000,0,0,0,37574.6192166627,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0539521080
2025-05-29,148,7164.8925432870,7194.6981946481,37858.4264286281,37738.6487330448,119.7776955833,61920.3484363066,17.8174333333,4258.1322936379,18647.8157356687,15077.9056596667,1,1,1,37846.1299415721,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0523971210
2025-05-30,149,7194.6981946481,7288.7844023389,14977.6645167989,14977.6645167989,0.0000000000,27965.0340344833,0.0000000000,18159.6574875844,16444.5562805823,13235.4130003500,0,0,0,14938.8487291149,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0432363910
2025-05-31,150,7288.7844023389,7435.2842676037,15611.4675601880,15611.4675601880,0.0000000000,28946.9459828950,0.0000000000,17250.1300835905,16714.6551082428,13407.0207589383,0,0,0,15551.0282268848,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0437169060
2025-06-01,151,7435.2842676037,5418.5898317463,83280.6290271474,39755.0277289789,43525.6012981684,65083.7874399774,7222.7742089500,30.2359228333,15086.9706229774,14035.4711968833,42,1,3,84112.6275205183,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0514337110
2025-06-02,152,5418.5898317463,5477.0726349796,66841.9339960253,43128.2560139675,23713.6779820578,71074.5156609856,3629.5932923333,1933.2393125988,21460.1456200535,17330.0834293333,16,1,3,66817.8065906470,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0475133900
2025-06-03,153,5477.0726349796,5729.1626786759,51865.9387259287,44457.6440351962,7408.2946907325,72964.5345842684,1253.0388349558,1556.8792283981,22323.4016745586,17855.0743170658,15,1,6,51761.9375779016,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0470488400
2025-06-04,154,5729.1626786759,5832.8746464500,47918.1260695724,45773.0873595901,2145.0387099824,74800.2520700718,316.6079459200,1310.7364403601,21408.0104629918,17247.1477040267,9,1,5,47875.3391210896,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0453153240
2025-06-05,155,5832.8746464500,5909.4497872093,50301.8906586641,46434.8294859698,3867.0611726943,75792.3290199048,567.8766558183,814.4319541132,22776.5162013683,18380.0604964250,9,1,3,50270.2991589264,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0445532150
2025-06-06,156,5909.4497872093,5948.5384289611,31568.3128213876,19357.8440994584,12210.4687219292,34581.1851865117,1802.5024081667,2401.2273899218,16275.1843535782,13147.7195488217,6,1,1,31552.1865850738,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0383712190
2025-06-07,157,5948.5384289611,6327.5665588889,20811.2901027957,20698.8187831674,112.4713196283,36477.1751491017,16.1226088917,1944.5400846728,16216.4167879938,12794.1722813400,1,1,1,20654.9199420821,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0416613430
2025-06-08,158,6327.5665588889,6887.7142408019,52448.8811352936,52448.8811352936,0.0000000000,83706.7553358683,0.0000000000,14834.0187146708,16756.2128463642,13068.3994918333,0,0,0,52217.7890971888,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0455658620
2025-06-09,159,6887.7142408019,6648.1325425630,51329.0442377932,51229.7256903097,99.3185474835,81601.5038249115,14.7427561667,7179.6531205638,19576.3381873477,16072.4574601667,2,1,1,51427.8849984111,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0449517730
2025-06-10,160,6648.1325425630,6841.3136322407,51497.0465198363,51497.0465198363,0.0000000000,81937.5358718868,0.0000000000,6304.2750529444,20215.5452889424,16200.7287033333,0,0,0,51417.3485880615,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0448623650
2025-06-11,161,6841.3136322407,6787.7957274352,54064.7947986142,51376.8609452523,2687.9338533619,82040.3460371749,548.7461868333,2163.7393284856,23100.3825956893,18759.4760168333,6,1,2,54086.8739075634,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0448010550
2025-06-12,162,6787.7957274352,6969.7960871056,53042.7398363638,53042.7398363638,0.0000000000,84087.3756539527,0.0000000000,7624.9458162716,20243.3583191811,16233.3199148333,0,0,0,52967.6545768686,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0446045060
2025-06-13,163,6969.7960871056,6999.8789988333,21951.0852982023,21951.0852982023,0.0000000000,38125.0841060550,0.0000000000,6988.5861621193,14547.9453862140,11756.7611422783,0,0,0,21938.6744258418,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0474011670
2025-06-14,164,6999.8789988333,7082.8106246648,22848.4484902370,22848.4484902370,0.0000000000,39688.9543419833,0.0000000000,10977.8173214815,12858.7147750185,10340.9205045167,0,0,0,22814.2345872690,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0467017410
2025-06-15,165,7082.8106246648,7599.9984733982,54449.5117999340,54449.5117999340,0.0000000000,86065.3119709218,0.0000000000,11190.7688815967,19905.7878533251,15658.2190973333,0,0,0,54236.1430796733,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0475002710
2025-06-16,166,7599.9984733982,7338.3314033741,53368.0131652909,53368.0131652909,0.0000000000,84138.3682676564,0.0000000000,7779.5355705000,20527.7907553230,16863.0108748333,0,0,0,53475.9653687353,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0507373970
2025-06-17,167,7338.3314033741,7114.3072349722,54022.3594245445,53944.8495249184,77.5098996262,85214.4933215638,11.4974263333,6827.5097516770,20858.3764795535,17096.9067000000,1,1,1,54114.7818397974,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0484211420
2025-06-18,168,7114.3072349722,7529.4272976315,54532.1058289421,54532.1058289421,0.0000000000,86189.8383680020,0.0000000000,11357.7930140453,18579.1915661234,14675.5371121667,0,0,0,54360.8457408695,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0490021360
2025-06-19,169,7529.4272976315,7121.2970607444,54353.5481534706,54137.4362908057,216.1118626650,85307.7662216955,32.0697970000,13906.3248359794,18638.5483995494,15464.5414168333,2,1,1,54521.9245500886,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0492542490
2025-06-20,170,7121.2970607444,7533.0382829741,23076.5290913982,23076.5290913982,0.0000000000,39892.0129842983,0.0000000000,14819.5357537160,12112.2593714506,9440.3629908683,0,0,0,22906.6629627162,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0511116340
2025-06-21,171,7533.0382829741,8058.5219878889,22908.0667458231,22908.0667458231,0.0000000000,39559.5139914550,0.0000000000,17196.3735507510,13449.8142435823,10421.4142028783,0,0,0,22691.2755240066,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0535914620
2025-06-22,172,8058.5219878889,7736.5562036796,53923.0875040850,53923.0875040850,0.0000000000,84632.8211871811,0.0000000000,14122.7130282510,17592.2961300967,14539.5290711667,0,0,0,54055.9162770594,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0534420340
2025-06-23,173,7736.5562036796,7523.8588495111,53377.8275718788,53377.8275718788,0.0000000000,84151.3879208601,0.0000000000,13719.1559265761,18749.3348054506,15378.3888111667,0,0,0,53465.5770469930,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0545571420
2025-06-24,174,7523.8588495111,7479.1383345759,56967.9967612279,52715.5505796455,4252.4461815824,83320.8926075926,885.2579581067,3796.5201328333,22005.7191910926,17864.8810082267,6,1,1,56986.4464581117,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0535178920
2025-06-25,175,7479.1383345759,7489.5656300500,53916.4884669316,53916.4884669316,0.0000000000,85368.7805587160,0.0000000000,11166.7173821852,19764.5118101975,15999.8700003333,0,0,0,53912.1866282543,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0516600760
2025-06-26,176,7489.5656300500,7154.2492989796,54058.0649463928,54046.2190042558,11.8459421370,85182.4491767901,1.7584713333,14377.7188175165,18741.5247117737,15482.4197145000,1,1,1,54196.4015616444,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0526463210
2025-06-27,177,7154.2492989796,7501.8077607259,22471.1981962293,22471.1981962293,0.0000000000,39085.2082097483,0.0000000000,16623.8724398025,12509.9330931975,9820.2431899183,0,0,0,22327.8110219555,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0565612700
2025-06-28,178,7501.8077607259,7643.1017350315,22082.7170204340,22082.7170204340,0.0000000000,38516.4982832200,0.0000000000,14152.6546210473,12946.0682559527,10359.1507104467,0,0,0,22024.4254063678,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0542103840
2025-06-29,179,7643.1017350315,7833.2880566074,53687.5312499627,53687.5312499627,0.0000000000,84684.9994330555,0.0000000000,11684.5482300988,18744.8156852901,15012.1330156667,0,0,0,53609.0688264059,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0519692180
2025-06-30,180,7833.2880566074,7270.9589346111,53026.6908181562,53023.8914295646,2.7993885917,83555.3325227572,0.4150316667,10577.3375152016,18983.2750825555,15882.5490266667,1,1,1,53258.6828214865,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0516914240
2025-07-01,181,7270.9589346111,5497.0994622278,60567.9449010112,54942.9934158491,5624.9514851621,86583.6979414321,909.8430289733,6311.7465194321,20588.0207515000,18272.7703338600,15,1,3,61299.7604811178,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0503470600
2025-07-02,182,5497.0994622278,5905.0843457444,59487.1015330286,57322.8972784535,2164.2042545752,90903.3713443765,330.4632036667,14321.8242089424,19158.1977751008,15150.9538026667,11,1,3,59318.7851027511,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0489271150
2025-07-03,183,5905.0843457444,5929.2809716093,58706.0029305389,55964.2579912862,2741.7449392527,88603.2216291605,455.5847106667,5055.6137961461,22215.7718266811,17972.9982163333,9,1,4,58696.0204781127,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0469787020
2025-07-04,184,5929.2809716093,5767.9760377259,26757.3365102996,25606.5386091725,1150.7979011271,43686.0988061333,189.5981449000,12367.2622248889,14593.3773682778,11965.8101088000,5,1,3,26823.8837569117,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0471643710
2025-07-05,185,5767.9760377259,5978.4274039204,25866.9007162076,25866.9007162076,0.0000000000,44228.2314421317,0.0000000000,12328.1862442757,15371.3631663909,12261.3979352017,0,0,0,25780.0778359099,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0460132120
2025-07-06,186,5978.4274039204,6310.5549597167,62441.4893864661,54964.5002017583,7476.9891847078,87509.5711852897,1100.1907992833,4382.7074788663,21758.7271341584,17325.6541784517,9,1,3,62304.4683181693,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0494898340
2025-07-07,187,6310.5549597167,6216.6200561389,55508.2864177336,55045.3239416005,462.9624761332,87238.0543554380,68.7647331667,10545.9273762181,18083.9492575782,14732.5403118583,4,1,2,55547.0397840652,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0471771090
2025-07-08,188,6216.6200561389,7153.7514611000,56829.6950731611,56744.1580110121,85.5370621490,89765.1554125413,12.7041530000,9353.6097735103,21102.3395310494,16249.4767556850,1,1,1,56443.0763057588,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0448684930
2025-07-09,189,7153.7514611000,7287.6455873519,56224.6718617137,56002.0991673260,222.5726943877,88040.5948370785,33.0153073333,10299.8588524794,18918.5345349424,15203.5082596767,1,1,1,56169.4330960722,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0468575160
2025-07-10,190,7287.6455873519,6887.4938448444,54953.9623078153,54780.2543096738,173.7079981415,86207.2593957565,25.7760201667,10131.1811927510,18991.4074110288,15743.1765711900,2,1,2,55119.0471322520,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0456021710
2025-07-11,191,6887.4938448444,6859.3387663815,26528.1097818830,26528.1097818830,0.0000000000,44230.6580003067,0.0000000000,8609.1821822490,16463.3591509177,13360.6604828600,0,0,0,26539.7253159200,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0381874240
2025-07-12,192,6859.3387663815,6808.9295827222,26642.7516274337,26642.7516274337,0.0000000000,44820.2101849233,0.0000000000,10828.1073437772,15543.3040689794,12635.4445611667,0,0,0,26663.5482162033,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0388999280
2025-07-13,193,6808.9295827222,6862.1515999278,54790.4560708856,54256.1555811522,534.3004897334,86002.7135224918,79.4054583333,13214.1577127490,18696.5318557428,15096.2909876667,3,1,2,54768.4990320096,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0473740390
2025-07-14,194,6862.1515999278,6603.8612054870,52940.9942377758,52775.8104611308,165.1837766450,83576.5632725708,24.5086930000,8603.1914209198,18014.0141209527,14823.8127929683,2,1,2,53047.5533749489,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0488469190
2025-07-15,195,6603.8612054870,7708.7972568630,54660.7522787796,54660.7522787796,0.0000000000,86100.5946978899,0.0000000000,8727.5784790123,19102.7536279259,14478.7879923817,0,0,0,54204.9047722508,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0452525930
2025-07-16,196,7708.7972568630,7371.9220639815,53425.5912941802,53379.5816146865,46.0096794937,84173.4156285240,6.8096913333,8937.8472191790,17952.6441628333,14844.8294454883,1,1,1,53564.5710265323,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0467248220
2025-07-17,197,7371.9220639815,7229.2969954704,53231.7793374402,53231.7793374402,0.0000000000,83944.6320633868,0.0000000000,7442.4515220926,20579.6159804609,16797.8515058333,0,0,0,53290.6201018160,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0463347360
2025-07-18,198,7229.2969954704,7276.2382822815,26271.2318964493,26271.2318964493,0.0000000000,43787.9746327433,0.0000000000,9500.3473983951,15637.5367169383,12624.1575825900,0,0,0,26251.8660077905,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0404031090
2025-07-19,199,7276.2382822815,6699.4968389444,26324.8334704257,26324.8334704257,0.0000000000,44125.3718422800,0.0000000000,14640.4553319239,14848.2355755761,12546.1381152200,0,0,0,26562.7713569935,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0403121540
2025-07-20,200,6699.4968389444,7271.9253035519,53158.5189399274,53158.5189399274,0.0000000000,84302.4454816947,0.0000000000,7997.4190051255,19472.9612723992,15257.9130124967,0,0,0,52922.3603966954,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0453300450
2025-07-21,201,7271.9253035519,7158.3464932296,52616.9681060643,52616.9681060643,0.0000000000,83250.2655577090,0.0000000000,5588.2919040535,19865.5012260288,16193.2769223733,0,0,0,52663.8256752561,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0474815050
2025-07-22,202,7158.3464932296,7636.9167273852,55133.1936290631,55133.1936290631,0.0000000000,86866.6601694986,0.0000000000,8956.2364982428,19392.4518097325,15277.1727551433,0,0,0,54935.7568202387,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0498272050
2025-07-23,203,7636.9167273852,7348.9247506981,54760.5070259421,54760.5070259421,0.0000000000,86193.4904168875,0.0000000000,8529.9963965412,19505.9983299897,16059.0514263100,0,0,0,54879.3197158798,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0484383060
2025-07-24,204,7348.9247506981,7760.6801311148,54342.7922647229,54342.7922647229,0.0000000000,85535.1943483457,0.0000000000,7862.4922090535,19398.1594574588,15341.9293181667,0,0,0,54172.9202950021,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0464141920
2025-07-25,205,7760.6801311148,7230.5931750426,26299.1245186332,26299.1245186332,0.0000000000,43688.5821578300,0.0000000000,14724.3163539609,15452.7605140391,12993.8142768367,0,0,0,26517.8148372883,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0405733700
2025-07-26,206,7230.5931750426,6904.9705046926,26582.8797840049,26582.8797840049,0.0000000000,44354.6652406283,0.0000000000,13200.5606055206,15674.0709039794,12989.0578355383,0,0,0,26717.2172256726,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0404557480
2025-07-27,207,6904.9705046926,7212.0893848148,54607.4875421682,53542.4401425309,1065.0473996373,84962.4516322752,212.5563060208,7085.7197214743,21724.6917090093,17320.5932921875,2,1,1,54480.7839419578,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0490014500
2025-07-28,208,7212.0893848148,6774.0839757296,53468.0445028809,53468.0445028809,0.0000000000,84553.1710435165,0.0000000000,3037.2399136914,20817.1513929918,17256.0974965000,0,0,0,53648.7460677623,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0489672260
2025-07-29,209,6774.0839757296,7679.1988241482,57660.6958082132,57512.5205013321,148.1753068812,90264.5970268004,22.0073231667,9672.1866118560,19634.5706554444,15089.3988673333,1,1,1,57287.2856490824,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0503279590
2025-07-30,210,7679.1988241482,7942.4056932222,57214.1108765469,57214.1108765469,0.0000000000,89552.7340469979,0.0000000000,11717.3558903663,18395.9890761317,14663.8649695000,0,0,0,57105.5234204500,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0495170750
2025-07-31,211,7942.4056932222,7596.3126558389,56564.4323606577,56564.4323606577,0.0000000000,88530.6915519753,0.0000000000,10586.2364835473,18741.8028179280,15492.3440161667,0,0,0,56707.2149659693,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0489287410
2025-08-01,212,7596.3126558389,7866.6261748722,27256.4194818039,27256.4194818039,0.0000000000,45231.4703597450,0.0000000000,20854.3566245700,15170.9047440967,12045.1506755883,0,0,0,27144.9001377849,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0407583770
2025-08-02,213,7866.6261748722,7738.6429214278,26981.2844529204,26981.2844529204,0.0000000000,44790.7157632817,0.0000000000,21078.5591649465,15264.8241742202,12479.6925092183,0,0,0,27034.0846551470,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0408005200
2025-08-03,214,7738.6429214278,7161.8234253944,53554.9118300437,53533.2586980937,21.6531319500,84401.5186564890,3.2143000000,19003.2092609918,16216.7434662839,13654.6997541200,1,1,1,53792.8819176850,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0491823120
2025-08-04,215,7161.8234253944,7794.5836909222,52556.1318596628,52556.1318596628,0.0000000000,83244.7441358362,0.0000000000,13902.8183356428,17667.2972520267,13741.0265351667,0,0,0,52295.0830967845,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0491865030
2025-08-05,216,7794.5836909222,7523.3057088556,51441.3016710098,51441.3016710098,0.0000000000,81185.7791622284,0.0000000000,12946.9861225350,17529.6499485267,14443.1666421667,0,0,0,51553.2189096113,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0492458020
2025-08-06,217,7523.3057088556,7054.3864818389,50470.3748925462,50470.3748925462,0.0000000000,79847.4376945350,0.0000000000,8673.4448351461,18324.3205107222,15264.7269180000,0,0,0,50663.8301247587,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0499512960
2025-08-07,218,7054.3864818389,7379.9269011852,50402.2643827267,50343.4556648402,58.8087178865,79698.7447194527,8.7040210000,12435.6613014856,18899.0305871337,15015.2283981667,1,1,1,50267.9608741675,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0463615200
2025-08-08,219,7379.9269011852,7461.5498250482,25114.7731372436,25114.7731372436,0.0000000000,42507.4891216000,0.0000000000,23656.1347171440,15803.8027525226,12727.6195980667,0,0,0,25081.0991465432,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0409995880
2025-08-09,220,7461.5498250482,7225.5043146111,24871.2594755939,24871.2594755939,0.0000000000,42046.0346741233,0.0000000000,20348.0170074197,15729.1032952469,12953.0146285433,0,0,0,24968.6413622887,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0410122960
2025-08-10,221,7225.5043146111,7049.2581821704,47949.6685034622,47914.2209779582,35.4475255040,75448.0044979506,5.0813540000,7007.7279892593,17365.0543783580,14224.3155656667,1,1,1,48022.3798245458,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0464403710
2025-08-11,222,7049.2581821704,6883.4139640648,48082.5425616990,47971.2906332334,111.2519284656,75658.1320460000,16.5025481667,7647.7181320206,19025.9101321461,15560.2470033333,1,1,1,48150.9625152352,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0465847170
2025-08-12,223,6883.4139640648,6494.9615021019,48282.6038360917,47689.4018005857,593.2020355059,75371.3549937634,85.5075286650,4611.3899749980,18076.5058589321,14991.5769615017,3,1,3,48442.8620573437,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0483734580
2025-08-13,224,6494.9615021019,7026.6388138296,48402.7275620437,48296.4341616810,106.2934003627,76442.6681983086,15.2370126667,6312.7867045453,18661.2077677634,14637.0687113333,1,1,1,48183.3811333275,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0476831670
2025-08-14,225,7026.6388138296,6553.1132892722,47639.9154959019,47315.1205921125,324.7949037894,74775.2411724876,47.6304056667,5558.9874264424,19809.2954762119,16471.7023078333,3,1,2,47835.2710817555,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0473681500
2025-08-15,226,6553.1132892722,6780.9034500778,24449.7060586209,24449.7060586209,0.0000000000,41398.8366294883,0.0000000000,20942.7463820247,16270.2748389753,12973.9114748450,0,0,0,24355.7299622796,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0422257360
2025-08-16,227,6780.9034500778,6821.4293500667,24451.6909885053,24451.6909885053,0.0000000000,41360.9363027633,0.0000000000,21353.2393300967,16010.2278737366,12931.8112677367,0,0,0,24434.9718033210,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0401229140
2025-08-17,228,6821.4293500667,6779.5351364574,47545.6232079861,47199.0187051017,346.6045028844,74280.5487810555,51.4553870000,7638.5695144280,18767.0833116276,15239.0422746667,3,1,2,47562.9068985563,0.4125555556,6000.0000000000,,0.5000000000,21,,Ridge residual SAA,21,,0.0474043420
