stage,fit_start,fit_end,score,alpha,rho,window,smooth,features,k,blend,near_reference_score,near_delta_daily_mean,near_ci_low90,near_ci_high90,near_indistinguishable,month
local,2025-06-05,2025-07-16,1994638.5305133420,0.8100000000,0.2500000000,14,0,none,21,0.0000000000,1992352.4270928651,54.4310338209,-215.2141265723,305.3929812052,True,8
local,2025-06-05,2025-07-16,1994027.5913963995,0.8100000000,0.2500000000,14,3,none,21,0.0000000000,1992352.4270928651,39.8848643699,-232.4119424611,294.7568484923,True,8
local,2025-06-05,2025-07-16,1993855.6093148915,0.8100000000,0.2500000000,14,5,none,21,0.0000000000,1992352.4270928651,35.7900529054,-239.3827077359,290.3601152735,True,8
local,2025-06-05,2025-07-16,1995703.1130547370,0.8100000000,0.5000000000,14,0,none,21,0.0000000000,1992352.4270928651,79.7782371874,-172.2789232607,317.0115069138,True,8
local,2025-06-05,2025-07-16,1995150.8790717954,0.8100000000,0.5000000000,14,3,none,21,0.0000000000,1992352.4270928651,66.6298090222,-191.0008807628,308.4200966559,True,8
local,2025-06-05,2025-07-16,1994998.6895132177,0.8100000000,0.5000000000,14,5,none,21,0.0000000000,1992352.4270928651,63.0062481036,-196.4772347067,307.0825714176,True,8
local,2025-06-05,2025-07-16,1996467.2526180069,0.8100000000,0.7500000000,14,0,none,21,0.0000000000,1992352.4270928651,97.9720363129,-151.6742745164,331.2402815936,True,8
local,2025-06-05,2025-07-16,1996005.8912176741,0.8100000000,0.7500000000,14,3,none,21,0.0000000000,1992352.4270928651,86.9872410669,-162.4013237400,324.8775166374,True,8
local,2025-06-05,2025-07-16,1995870.4935126845,0.8100000000,0.7500000000,14,5,none,21,0.0000000000,1992352.4270928651,83.7634861862,-167.2351452523,323.3468588408,True,8
local,2025-06-05,2025-07-16,2015476.4353518165,0.8100000000,1.0000000000,14,0,none,21,0.0000000000,1992352.4270928651,550.5716252131,224.3899401425,884.9573512167,False,8
local,2025-06-05,2025-07-16,2014659.1446104038,0.8100000000,1.0000000000,14,3,none,21,0.0000000000,1992352.4270928651,531.1123218462,202.8353547273,862.5637467660,False,8
local,2025-06-05,2025-07-16,2014618.8707992998,0.8100000000,1.0000000000,14,5,none,21,0.0000000000,1992352.4270928651,530.1534215818,199.6758563821,861.3928331967,False,8
local,2025-06-05,2025-07-16,1994658.9512223296,0.8200000000,0.0000000000,14,0,none,21,0.0000000000,1992352.4270928651,54.9172411777,-385.8140947858,444.9218826777,True,8
local,2025-06-05,2025-07-16,1994021.0374642387,0.8200000000,0.0000000000,14,3,none,21,0.0000000000,1992352.4270928651,39.7288183660,-403.0457728848,431.8307591067,True,8
local,2025-06-05,2025-07-16,1993808.6202113517,0.8200000000,0.0000000000,14,5,none,21,0.0000000000,1992352.4270928651,34.6712647259,-409.1914485407,427.7166323205,True,8
local,2025-06-05,2025-07-16,1995349.4340134445,0.8200000000,0.2500000000,14,0,none,21,0.0000000000,1992352.4270928651,71.3573076328,-344.1392122747,451.0475186617,True,8
local,2025-06-05,2025-07-16,1994722.8364603466,0.8200000000,0.2500000000,14,3,none,21,0.0000000000,1992352.4270928651,56.4383182734,-357.0306342842,437.7096334374,True,8
local,2025-06-05,2025-07-16,1994514.6379464739,0.8200000000,0.2500000000,14,5,none,21,0.0000000000,1992352.4270928651,51.4812108002,-363.0806824015,432.0258854438,True,8
local,2025-06-05,2025-07-16,1996410.9329071629,0.8200000000,0.5000000000,14,0,none,21,0.0000000000,1992352.4270928651,96.6310908166,-292.5388782137,463.9390959734,True,8
local,2025-06-05,2025-07-16,1995790.1971508190,0.8200000000,0.5000000000,14,3,none,21,0.0000000000,1992352.4270928651,81.8516680465,-311.6216620762,451.9842608879,True,8
local,2025-06-05,2025-07-16,1995587.3422376933,0.8200000000,0.5000000000,14,5,none,21,0.0000000000,1992352.4270928651,77.0217891626,-316.6339848815,448.2926110503,True,8
local,2025-06-05,2025-07-16,1996708.8670947254,0.8200000000,0.7500000000,14,0,none,21,0.0000000000,1992352.4270928651,103.7247619491,-283.6699749579,465.2342141876,True,8
local,2025-06-05,2025-07-16,1996192.9457026457,0.8200000000,0.7500000000,14,3,none,21,0.0000000000,1992352.4270928651,91.4409192805,-303.6235917678,456.1859966939,True,8
local,2025-06-05,2025-07-16,1996061.9847882967,0.8200000000,0.7500000000,14,5,none,21,0.0000000000,1992352.4270928651,88.3228022722,-305.7656257280,454.7058944402,True,8
local,2025-06-05,2025-07-16,2018082.9594101859,0.8200000000,1.0000000000,14,0,none,21,0.0000000000,1992352.4270928651,612.6317218410,233.2549717155,982.1426213791,False,8
local,2025-06-05,2025-07-16,2017217.2831536066,0.8200000000,1.0000000000,14,3,none,21,0.0000000000,1992352.4270928651,592.0203823986,204.8800796289,961.2150227321,False,8
local,2025-06-05,2025-07-16,2017159.4107803807,0.8200000000,1.0000000000,14,5,none,21,0.0000000000,1992352.4270928651,590.6424687504,199.9850091712,959.3575708484,False,8
local,2025-06-05,2025-07-16,1996206.1718505239,0.8300000000,0.0000000000,14,0,none,21,0.0000000000,1992352.4270928651,91.7558275633,-479.8912287295,591.5110768166,True,8
local,2025-06-05,2025-07-16,1995491.0713498136,0.8300000000,0.0000000000,14,3,none,21,0.0000000000,1992352.4270928651,74.7296251654,-498.7790364972,580.4100811394,True,8
local,2025-06-05,2025-07-16,1995224.9500996321,0.8300000000,0.0000000000,14,5,none,21,0.0000000000,1992352.4270928651,68.3934049230,-507.5509247354,574.8932985088,True,8
local,2025-06-05,2025-07-16,1996735.0313906735,0.8300000000,0.2500000000,14,0,none,21,0.0000000000,1992352.4270928651,104.3477213764,-438.5055251822,595.2389066656,True,8
local,2025-06-05,2025-07-16,1996031.7162572523,0.8300000000,0.2500000000,14,3,none,21,0.0000000000,1992352.4270928651,87.6021229616,-461.0235291157,584.6766211392,True,8
local,2025-06-05,2025-07-16,1995776.6155971799,0.8300000000,0.2500000000,14,5,none,21,0.0000000000,1992352.4270928651,81.5282977218,-469.5330523072,580.0119861533,True,8
local,2025-06-05,2025-07-16,1997631.3559627221,0.8300000000,0.5000000000,14,0,none,21,0.0000000000,1992352.4270928651,125.6887826156,-390.6529392341,611.1023703685,True,8
local,2025-06-05,2025-07-16,1996940.8420209484,0.8300000000,0.5000000000,14,3,none,21,0.0000000000,1992352.4270928651,109.2479744782,-410.5805419107,601.4791835845,True,8
local,2025-06-05,2025-07-16,1996697.6293068305,0.8300000000,0.5000000000,14,5,none,21,0.0000000000,1992352.4270928651,103.4571955706,-420.7362409805,597.5518676535,True,8
local,2025-06-05,2025-07-16,1997522.9473815849,0.8300000000,0.7500000000,14,0,none,21,0.0000000000,1992352.4270928651,123.1076259219,-397.9434314345,603.6039739971,True,8
local,2025-06-05,2025-07-16,1996922.3693966274,0.8300000000,0.7500000000,14,3,none,21,0.0000000000,1992352.4270928651,108.8081500896,-415.2128730718,594.6975417330,True,8
local,2025-06-05,2025-07-16,1996749.7010280080,0.8300000000,0.7500000000,14,5,none,21,0.0000000000,1992352.4270928651,104.6969984558,-421.2788017798,592.0175066594,True,8
local,2025-06-05,2025-07-16,2021239.8684352566,0.8300000000,1.0000000000,14,0,none,21,0.0000000000,1992352.4270928651,687.7962224379,251.6425782708,1105.0103092313,False,8
local,2025-06-05,2025-07-16,2020209.1402944184,0.8300000000,1.0000000000,14,3,none,21,0.0000000000,1992352.4270928651,663.2550762275,220.5957341060,1082.6245537975,False,8
local,2025-06-05,2025-07-16,2020065.2330470367,0.8300000000,1.0000000000,14,5,none,21,0.0000000000,1992352.4270928651,659.8287131946,215.9968598812,1080.2270486790,False,8
local,2025-06-05,2025-07-16,1998341.5813781975,0.8400000000,0.0000000000,14,0,none,21,0.0000000000,1992352.4270928651,142.5989115555,-541.0824595287,746.2691932507,True,8
local,2025-06-05,2025-07-16,1997498.3515267174,0.8400000000,0.0000000000,14,3,none,21,0.0000000000,1992352.4270928651,122.5220103298,-566.0156766700,732.7085969358,True,8
local,2025-06-05,2025-07-16,1997185.1626873263,0.8400000000,0.0000000000,14,5,none,21,0.0000000000,1992352.4270928651,115.0651332015,-576.9027928253,727.2020495601,True,8
local,2025-06-05,2025-07-16,1998873.4660722867,0.8400000000,0.2500000000,14,0,none,21,0.0000000000,1992352.4270928651,155.2628328434,-502.7683758731,752.9369597427,True,8
local,2025-06-05,2025-07-16,1998038.3633350355,0.8400000000,0.2500000000,14,3,none,21,0.0000000000,1992352.4270928651,135.3794343374,-534.8138816207,740.5851875377,True,8
local,2025-06-05,2025-07-16,1997735.4891045035,0.8400000000,0.2500000000,14,5,none,21,0.0000000000,1992352.4270928651,128.1681431343,-545.2640015945,734.8774099183,True,8
local,2025-06-05,2025-07-16,1999714.8324107071,0.8400000000,0.5000000000,14,0,none,21,0.0000000000,1992352.4270928651,175.2953647105,-461.6999092708,761.2671286929,True,8
local,2025-06-05,2025-07-16,1998890.2792103910,0.8400000000,0.5000000000,14,3,none,21,0.0000000000,1992352.4270928651,155.6631456554,-486.1266842529,747.6818663410,True,8
local,2025-06-05,2025-07-16,1998598.8849154373,0.8400000000,0.5000000000,14,5,none,21,0.0000000000,1992352.4270928651,148.7251862517,-497.2835865201,742.4431971819,True,8
local,2025-06-05,2025-07-16,1999158.0073822991,0.8400000000,0.7500000000,14,0,none,21,0.0000000000,1992352.4270928651,162.0376259389,-480.5524016771,747.3433604683,True,8
local,2025-06-05,2025-07-16,1998408.9555905026,0.8400000000,0.7500000000,14,3,none,21,0.0000000000,1992352.4270928651,144.2030594676,-506.4888824678,740.6143270744,True,8
local,2025-06-05,2025-07-16,1998180.3036560586,0.8400000000,0.7500000000,14,5,none,21,0.0000000000,1992352.4270928651,138.7589657903,-514.7247016823,736.6046294045,True,8
local,2025-06-05,2025-07-16,2024651.4877248141,0.8400000000,1.0000000000,14,0,none,21,0.0000000000,1992352.4270928651,769.0252531416,271.3448497102,1241.5535267547,False,8
local,2025-06-05,2025-07-16,2023467.8019082430,0.8400000000,1.0000000000,14,3,none,21,0.0000000000,1992352.4270928651,740.8422575090,233.7615279563,1222.3404364446,False,8
local,2025-06-05,2025-07-16,2023286.6387211785,0.8400000000,1.0000000000,14,5,none,21,0.0000000000,1992352.4270928651,736.5288482932,228.9947070893,1221.5001220741,False,8
conditional,2025-06-05,2025-07-16,1995164.5340928845,0.8000000000,0.5000000000,14,0,season,14,0.1000000000,1973902.8504353508,506.2305632746,222.8747883879,807.4268907662,False,8
conditional,2025-06-05,2025-07-16,1995164.5340928845,0.8000000000,0.5000000000,14,0,season,14,0.2000000000,1973902.8504353508,506.2305632746,222.8747883879,807.4268907662,False,8
conditional,2025-06-05,2025-07-16,1995164.5340928845,0.8000000000,0.5000000000,14,0,season,14,0.3000000000,1973902.8504353508,506.2305632746,222.8747883879,807.4268907662,False,8
conditional,2025-06-05,2025-07-16,1995164.5340928845,0.8000000000,0.5000000000,14,0,season,14,0.4000000000,1973902.8504353508,506.2305632746,222.8747883879,807.4268907662,False,8
conditional,2025-06-05,2025-07-16,1995164.5340928845,0.8000000000,0.5000000000,14,0,season,14,0.5000000000,1973902.8504353508,506.2305632746,222.8747883879,807.4268907662,False,8
conditional,2025-06-05,2025-07-16,1993090.9982330047,0.8000000000,0.5000000000,14,0,season,21,0.1000000000,1973902.8504353508,456.8606618489,213.0988610760,711.3636163606,False,8
conditional,2025-06-05,2025-07-16,1992512.4801554771,0.8000000000,0.5000000000,14,0,season,21,0.2000000000,1973902.8504353508,443.0864219078,214.4069773805,678.7042411530,False,8
conditional,2025-06-05,2025-07-16,1992251.1162515914,0.8000000000,0.5000000000,14,0,season,21,0.3000000000,1973902.8504353508,436.8634718152,198.8041398526,691.4066950036,False,8
conditional,2025-06-05,2025-07-16,1992074.3568404750,0.8000000000,0.5000000000,14,0,season,21,0.4000000000,1973902.8504353508,432.6549144077,164.3612914681,727.2561857777,False,8
conditional,2025-06-05,2025-07-16,1992119.6077830950,0.8000000000,0.5000000000,14,0,season,21,0.5000000000,1973902.8504353508,433.7323178034,129.6082121987,777.4435707425,False,8
conditional,2025-06-05,2025-07-16,1991035.7133210786,0.8000000000,0.5000000000,14,0,season,28,0.1000000000,1973902.8504353508,407.9253068030,175.3373136054,656.1767765127,False,8
conditional,2025-06-05,2025-07-16,1987850.9551451001,0.8000000000,0.5000000000,14,0,season,28,0.2000000000,1973902.8504353508,332.0977311845,134.5567893699,544.5687944880,False,8
conditional,2025-06-05,2025-07-16,1985415.8651844577,0.8000000000,0.5000000000,14,0,season,28,0.3000000000,1973902.8504353508,274.1193987883,79.4573430031,477.3377218795,False,8
conditional,2025-06-05,2025-07-16,1983038.1657178677,0.8000000000,0.5000000000,14,0,season,28,0.4000000000,1973902.8504353508,217.5075067266,8.0303968689,443.1806692672,False,8
conditional,2025-06-05,2025-07-16,1981161.6918630477,0.8000000000,0.5000000000,14,0,season,28,0.5000000000,1973902.8504353508,172.8295578023,-72.5896582363,432.8180885515,True,8
conditional,2025-06-05,2025-07-16,1990293.8426889605,0.8000000000,0.5000000000,14,0,season,42,0.1000000000,1973902.8504353508,390.2617203240,165.6987017390,629.3634269140,False,8
conditional,2025-06-05,2025-07-16,1985803.7652024212,0.8000000000,0.5000000000,14,0,season,42,0.2000000000,1973902.8504353508,283.3551135017,109.9436417220,468.1362998710,False,8
conditional,2025-06-05,2025-07-16,1982278.9795328872,0.8000000000,0.5000000000,14,0,season,42,0.3000000000,1973902.8504353508,199.4316451794,75.1360687222,333.5211903731,False,8
conditional,2025-06-05,2025-07-16,1978855.1352379408,0.8000000000,0.5000000000,14,0,season,42,0.4000000000,1973902.8504353508,117.9115429188,39.0574365462,201.7738532221,False,8
conditional,2025-06-05,2025-07-16,1975355.0810483736,0.8000000000,0.5000000000,14,0,season,42,0.5000000000,1973902.8504353508,34.5769193577,-11.2899009248,81.3589912395,True,8
conditional,2025-06-05,2025-07-16,1990361.9116998576,0.8000000000,0.5000000000,14,0,weekday,14,0.1000000000,1973902.8504353508,391.8824110597,154.2885799185,655.5132077254,False,8
conditional,2025-06-05,2025-07-16,1986573.2738980688,0.8000000000,0.5000000000,14,0,weekday,14,0.2000000000,1973902.8504353508,301.6767491123,90.8700765948,536.2589873420,False,8
conditional,2025-06-05,2025-07-16,1983403.4940141973,0.8000000000,0.5000000000,14,0,weekday,14,0.3000000000,1973902.8504353508,226.2057994963,15.0711365462,464.2590872425,False,8
conditional,2025-06-05,2025-07-16,1980604.8987165038,0.8000000000,0.5000000000,14,0,weekday,14,0.4000000000,1973902.8504353508,159.5725781227,-78.8463930200,413.3569615842,True,8
conditional,2025-06-05,2025-07-16,1978607.2056231005,0.8000000000,0.5000000000,14,0,weekday,14,0.5000000000,1973902.8504353508,112.0084568512,-158.2199668135,395.0265277438,True,8
conditional,2025-06-05,2025-07-16,1990543.5772738019,0.8000000000,0.5000000000,14,0,weekday,21,0.1000000000,1973902.8504353508,396.2077818679,166.3027300190,642.3082829784,False,8
conditional,2025-06-05,2025-07-16,1986568.8232712571,0.8000000000,0.5000000000,14,0,weekday,21,0.2000000000,1973902.8504353508,301.5707818073,121.1354200879,502.4999789569,False,8
conditional,2025-06-05,2025-07-16,1983364.2537022219,0.8000000000,0.5000000000,14,0,weekday,21,0.3000000000,1973902.8504353508,225.2715063541,81.8527500876,380.3996847084,False,8
conditional,2025-06-05,2025-07-16,1980186.1207999573,0.8000000000,0.5000000000,14,0,weekday,21,0.4000000000,1973902.8504353508,149.6016753478,25.8739424661,275.8574810129,False,8
conditional,2025-06-05,2025-07-16,1977272.4228386066,0.8000000000,0.5000000000,14,0,weekday,21,0.5000000000,1973902.8504353508,80.2279143632,-43.8136098336,202.7314340636,True,8
conditional,2025-06-05,2025-07-16,1991570.8961472807,0.8000000000,0.5000000000,14,0,weekday,28,0.1000000000,1973902.8504353508,420.6677550459,196.2143563189,664.5836446534,False,8
conditional,2025-06-05,2025-07-16,1988552.3834185002,0.8000000000,0.5000000000,14,0,weekday,28,0.2000000000,1973902.8504353508,348.7984043607,166.0257048535,546.0624702648,False,8
conditional,2025-06-05,2025-07-16,1986488.1038815754,0.8000000000,0.5000000000,14,0,weekday,28,0.3000000000,1973902.8504353508,299.6488915768,143.5795745488,469.3971893580,False,8
conditional,2025-06-05,2025-07-16,1984512.6970765463,0.8000000000,0.5000000000,14,0,weekday,28,0.4000000000,1973902.8504353508,252.6153962189,94.1923738156,430.0556743470,False,8
conditional,2025-06-05,2025-07-16,1982535.2335922047,0.8000000000,0.5000000000,14,0,weekday,28,0.5000000000,1973902.8504353508,205.5329323060,27.5335369720,419.7739408841,False,8
conditional,2025-06-05,2025-07-16,1990660.7716706751,0.8000000000,0.5000000000,14,0,weekday,42,0.1000000000,1973902.8504353508,398.9981246506,176.2657817577,634.9312662074,False,8
conditional,2025-06-05,2025-07-16,1986819.0317281152,0.8000000000,0.5000000000,14,0,weekday,42,0.2000000000,1973902.8504353508,307.5281260182,134.4932136828,492.7206958204,False,8
conditional,2025-06-05,2025-07-16,1983848.1805306920,0.8000000000,0.5000000000,14,0,weekday,42,0.3000000000,1973902.8504353508,236.7935736986,97.2894395395,385.5890167525,False,8
conditional,2025-06-05,2025-07-16,1980945.7133410925,0.8000000000,0.5000000000,14,0,weekday,42,0.4000000000,1973902.8504353508,167.6872120415,35.2445171910,323.0502827718,False,8
conditional,2025-06-05,2025-07-16,1978115.8496561882,0.8000000000,0.5000000000,14,0,weekday,42,0.5000000000,1973902.8504353508,100.3095052580,-45.2995541383,290.6471561986,True,8
conditional,2025-06-05,2025-07-16,1991203.1165589243,0.8000000000,0.5000000000,14,0,level,14,0.1000000000,1973902.8504353508,411.9110981803,194.5495357585,653.9081701166,False,8
conditional,2025-06-05,2025-07-16,1988490.5075009002,0.8000000000,0.5000000000,14,0,level,14,0.2000000000,1973902.8504353508,347.3251682274,179.5787675434,537.4285805820,False,8
conditional,2025-06-05,2025-07-16,1986348.1251230871,0.8000000000,0.5000000000,14,0,level,14,0.3000000000,1973902.8504353508,296.3160639937,151.5415498674,449.9805920676,False,8
conditional,2025-06-05,2025-07-16,1984869.5968756636,0.8000000000,0.5000000000,14,0,level,14,0.4000000000,1973902.8504353508,261.1130104836,114.1893863652,399.4377047735,False,8
conditional,2025-06-05,2025-07-16,1983865.9203836189,0.8000000000,0.5000000000,14,0,level,14,0.5000000000,1973902.8504353508,237.2159511492,89.0946334235,378.5854120896,False,8
conditional,2025-06-05,2025-07-16,1991645.5596021605,0.8000000000,0.5000000000,14,0,level,21,0.1000000000,1973902.8504353508,422.4454563526,192.0247046097,666.7599989810,False,8
conditional,2025-06-05,2025-07-16,1988520.0161392814,0.8000000000,0.5000000000,14,0,level,21,0.2000000000,1973902.8504353508,348.0277548555,165.5580523191,549.7538604349,False,8
conditional,2025-06-05,2025-07-16,1986184.8008152181,0.8000000000,0.5000000000,14,0,level,21,0.3000000000,1973902.8504353508,292.4273899968,141.3187992427,459.1541467802,False,8
conditional,2025-06-05,2025-07-16,1984073.1884059696,0.8000000000,0.5000000000,14,0,level,21,0.4000000000,1973902.8504353508,242.1509040623,103.3440305042,394.3725497763,False,8
conditional,2025-06-05,2025-07-16,1982221.2428008844,0.8000000000,0.5000000000,14,0,level,21,0.5000000000,1973902.8504353508,198.0569610841,47.3825177829,358.9381741752,False,8
conditional,2025-06-05,2025-07-16,1991074.8450787191,0.8000000000,0.5000000000,14,0,level,28,0.1000000000,1973902.8504353508,408.8570153183,183.9395972193,654.1494356637,False,8
conditional,2025-06-05,2025-07-16,1987528.5971763863,0.8000000000,0.5000000000,14,0,level,28,0.2000000000,1973902.8504353508,324.4225414532,145.1232602807,525.6373023026,False,8
conditional,2025-06-05,2025-07-16,1984863.0364298234,0.8000000000,0.5000000000,14,0,level,28,0.3000000000,1973902.8504353508,260.9568093922,109.1635077220,422.9028996003,False,8
conditional,2025-06-05,2025-07-16,1982297.0801536520,0.8000000000,0.5000000000,14,0,level,28,0.4000000000,1973902.8504353508,199.8626123405,54.1397079635,350.4137376414,False,8
conditional,2025-06-05,2025-07-16,1979869.1663774627,0.8000000000,0.5000000000,14,0,level,28,0.5000000000,1973902.8504353508,142.0551414789,-28.9588247244,305.0046359194,True,8
conditional,2025-06-05,2025-07-16,1989919.8917725724,0.8000000000,0.5000000000,14,0,level,42,0.1000000000,1973902.8504353508,381.3581270767,159.9969102985,616.9324299362,False,8
conditional,2025-06-05,2025-07-16,1985219.0989401250,0.8000000000,0.5000000000,14,0,level,42,0.2000000000,1973902.8504353508,269.4344882089,107.4459883673,444.2932042607,False,8
conditional,2025-06-05,2025-07-16,1981304.7870606696,0.8000000000,0.5000000000,14,0,level,42,0.3000000000,1973902.8504353508,176.2365863171,67.6620261365,293.1961834965,False,8
conditional,2025-06-05,2025-07-16,1977555.7931660316,0.8000000000,0.5000000000,14,0,level,42,0.4000000000,1973902.8504353508,86.9748269210,32.7403224955,144.5779906995,False,8
conditional,2025-06-05,2025-07-16,1973902.8504353508,0.8000000000,0.5000000000,14,0,level,42,0.5000000000,1973902.8504353508,0.0000000000,0.0000000000,0.0000000000,True,8
coarse,2025-07-06,2025-08-16,2106632.2775546364,0.5000000000,0.5000000000,14,3,none,21,0.0000000000,1888684.0740839639,5189.2429397779,1779.2687223576,8458.2638857260,False,9
coarse,2025-07-06,2025-08-16,2068711.4264511345,0.5000000000,0.5000000000,21,3,none,21,0.0000000000,1888684.0740839639,4286.3655325517,1386.8581178781,6946.3719774128,False,9
coarse,2025-07-06,2025-08-16,2057877.5030080802,0.5000000000,0.5000000000,28,3,none,21,0.0000000000,1888684.0740839639,4028.4149743837,1363.2570718602,6468.5543828473,False,9
coarse,2025-07-06,2025-08-16,2047720.4355536641,0.5000000000,0.5000000000,42,3,none,21,0.0000000000,1888684.0740839639,3786.5800349929,1202.0236060310,6191.4826138950,False,9
coarse,2025-07-06,2025-08-16,2022439.0761826884,0.5000000000,0.5000000000,56,3,none,21,0.0000000000,1888684.0740839639,3184.6429071125,795.7505877708,5535.2248823919,False,9
coarse,2025-07-06,2025-08-16,2037079.3340648150,0.5500000000,0.5000000000,14,3,none,21,0.0000000000,1888684.0740839639,3533.2204757345,1089.0200059277,5921.4154707032,False,9
coarse,2025-07-06,2025-08-16,1997112.8048349614,0.5500000000,0.5000000000,21,3,none,21,0.0000000000,1888684.0740839639,2581.6364464523,493.4884719047,4528.5440628877,False,9
coarse,2025-07-06,2025-08-16,1979788.9882352650,0.5500000000,0.5000000000,28,3,none,21,0.0000000000,1888684.0740839639,2169.1646226500,301.2806715711,3946.3213963396,False,9
coarse,2025-07-06,2025-08-16,1974106.1593961294,0.5500000000,0.5000000000,42,3,none,21,0.0000000000,1888684.0740839639,2033.8591740992,326.2574471453,3630.1884151051,False,9
coarse,2025-07-06,2025-08-16,1958779.0039628802,0.5500000000,0.5000000000,56,3,none,21,0.0000000000,1888684.0740839639,1668.9269018790,78.6112944097,3262.3192849878,False,9
coarse,2025-07-06,2025-08-16,1978405.4800081211,0.6000000000,0.5000000000,14,3,none,21,0.0000000000,1888684.0740839639,2136.2239505752,561.2533378377,3678.2867191858,False,9
coarse,2025-07-06,2025-08-16,1946010.2062304646,0.6000000000,0.5000000000,21,3,none,21,0.0000000000,1888684.0740839639,1364.9079082500,40.7725403142,2596.9254888032,False,9
coarse,2025-07-06,2025-08-16,1931854.3443874754,0.6000000000,0.5000000000,28,3,none,21,0.0000000000,1888684.0740839639,1027.8635786550,-139.1270224246,2175.9143642239,True,9
coarse,2025-07-06,2025-08-16,1921605.5368619829,0.6000000000,0.5000000000,42,3,none,21,0.0000000000,1888684.0740839639,783.8443518576,-163.0369675719,1669.9550493969,True,9
coarse,2025-07-06,2025-08-16,1916509.3991445689,0.6000000000,0.5000000000,56,3,none,21,0.0000000000,1888684.0740839639,662.5077395382,-246.3255913311,1595.2999664415,True,9
coarse,2025-07-06,2025-08-16,1935714.6709778751,0.6500000000,0.5000000000,14,3,none,21,0.0000000000,1888684.0740839639,1119.7761165217,266.2320707642,1968.5104603650,False,9
coarse,2025-07-06,2025-08-16,1915758.8098530888,0.6500000000,0.5000000000,21,3,none,21,0.0000000000,1888684.0740839639,644.6365659315,-26.3770419747,1315.1901954552,True,9
coarse,2025-07-06,2025-08-16,1903318.9539264361,0.6500000000,0.5000000000,28,3,none,21,0.0000000000,1888684.0740839639,348.4495200589,-306.9493522655,1000.7042972959,True,9
coarse,2025-07-06,2025-08-16,1894866.4846660858,0.6500000000,0.5000000000,42,3,none,21,0.0000000000,1888684.0740839639,147.2002519553,-259.4877085183,539.0941490637,True,9
coarse,2025-07-06,2025-08-16,1895388.8359407380,0.6500000000,0.5000000000,56,3,none,21,0.0000000000,1888684.0740839639,159.6371870660,-252.3880913691,601.4219773127,True,9
coarse,2025-07-06,2025-08-16,1915070.5682454251,0.7000000000,0.5000000000,14,3,none,21,0.0000000000,1888684.0740839639,628.2498609872,288.1256126815,970.6942394088,False,9
coarse,2025-07-06,2025-08-16,1906697.3467211211,0.7000000000,0.5000000000,21,3,none,21,0.0000000000,1888684.0740839639,428.8874437418,165.4219315236,725.8167444416,False,9
coarse,2025-07-06,2025-08-16,1895483.2607553268,0.7000000000,0.5000000000,28,3,none,21,0.0000000000,1888684.0740839639,161.8853969372,-149.4476791036,487.1060394466,True,9
coarse,2025-07-06,2025-08-16,1888684.0740839639,0.7000000000,0.5000000000,42,3,none,21,0.0000000000,1888684.0740839639,0.0000000000,0.0000000000,0.0000000000,True,9
coarse,2025-07-06,2025-08-16,1891865.9930009332,0.7000000000,0.5000000000,56,3,none,21,0.0000000000,1888684.0740839639,75.7599742135,-146.7351183282,296.1495469106,True,9
coarse,2025-07-06,2025-08-16,1905956.3102998529,0.7500000000,0.5000000000,14,3,none,21,0.0000000000,1888684.0740839639,411.2437194259,159.2489418582,701.6530216932,False,9
coarse,2025-07-06,2025-08-16,1905840.9292222697,0.7500000000,0.5000000000,21,3,none,21,0.0000000000,1888684.0740839639,408.4965509120,122.9948804273,711.9465886380,False,9
coarse,2025-07-06,2025-08-16,1898074.8937923885,0.7500000000,0.5000000000,28,3,none,21,0.0000000000,1888684.0740839639,223.5909454387,-50.0945201149,505.7327750070,True,9
coarse,2025-07-06,2025-08-16,1893836.3715529481,0.7500000000,0.5000000000,42,3,none,21,0.0000000000,1888684.0740839639,122.6737492615,-243.8221646616,478.1935042920,True,9
coarse,2025-07-06,2025-08-16,1897248.2990130165,0.7500000000,0.5000000000,56,3,none,21,0.0000000000,1888684.0740839639,203.9101173584,-226.0998091328,655.4474795939,True,9
coarse,2025-07-06,2025-08-16,1908316.3508244404,0.8000000000,0.5000000000,14,3,none,21,0.0000000000,1888684.0740839639,467.4351604875,-91.9793240293,1091.7298986012,True,9
coarse,2025-07-06,2025-08-16,1917517.8285200435,0.8000000000,0.5000000000,21,3,none,21,0.0000000000,1888684.0740839639,686.5179627638,149.0104241325,1299.5536276235,False,9
coarse,2025-07-06,2025-08-16,1909203.4997476146,0.8000000000,0.5000000000,28,3,none,21,0.0000000000,1888684.0740839639,488.5577538964,-46.7462560828,1045.3161670238,True,9
coarse,2025-07-06,2025-08-16,1910393.8526004592,0.8000000000,0.5000000000,42,3,none,21,0.0000000000,1888684.0740839639,516.8994884880,-128.3431889927,1161.7923967487,True,9
coarse,2025-07-06,2025-08-16,1914396.2212491001,0.8000000000,0.5000000000,56,3,none,21,0.0000000000,1888684.0740839639,612.1939801223,-112.2955936728,1350.0174548483,True,9
coarse,2025-07-06,2025-08-16,1919668.0280861824,0.8500000000,0.5000000000,14,3,none,21,0.0000000000,1888684.0740839639,737.7131905290,-100.9922945020,1644.5880908137,True,9
coarse,2025-07-06,2025-08-16,1935816.3807876094,0.8500000000,0.5000000000,21,3,none,21,0.0000000000,1888684.0740839639,1122.1977786582,340.5721003456,1969.9752445315,False,9
