stage,fit_start,fit_end,score,alpha,rho,window,smooth,features,k,blend,near_reference_score,near_delta_daily_mean,near_ci_low90,near_ci_high90,near_indistinguishable,month
local,2025-05-06,2025-06-30,2295652.3332449724,0.8000000000,1.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,643.5615574231,229.7720912984,1016.5377265566,False,7
local,2025-05-06,2025-06-30,2277801.7654200769,0.8100000000,0.0000000000,14,0,none,21,0.0000000000,2259612.8860292807,324.8014176928,104.2818952468,564.1692840180,False,7
local,2025-05-06,2025-06-30,2277862.1965327710,0.8100000000,0.0000000000,14,3,none,21,0.0000000000,2259612.8860292807,325.8805447052,102.7838524456,573.7327247214,False,7
local,2025-05-06,2025-06-30,2278032.6495267060,0.8100000000,0.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,328.9243481683,106.2061631483,584.6699950441,False,7
local,2025-05-06,2025-06-30,2273365.8105495451,0.8100000000,0.2500000000,14,0,none,21,0.0000000000,2259612.8860292807,245.5879378619,73.4617148385,413.1694070424,False,7
local,2025-05-06,2025-06-30,2273366.5729605276,0.8100000000,0.2500000000,14,3,none,21,0.0000000000,2259612.8860292807,245.6015523437,71.8810439033,416.7400036767,False,7
local,2025-05-06,2025-06-30,2273502.5165184150,0.8100000000,0.2500000000,14,5,none,21,0.0000000000,2259612.8860292807,248.0291158774,75.3646469492,420.0591987682,False,7
local,2025-05-06,2025-06-30,2267750.1789732566,0.8100000000,0.5000000000,14,0,none,21,0.0000000000,2259612.8860292807,145.3088025710,-53.1500389019,337.7264589251,True,7
local,2025-05-06,2025-06-30,2267783.0970586007,0.8100000000,0.5000000000,14,3,none,21,0.0000000000,2259612.8860292807,145.8966255236,-50.7049875699,335.9357703336,True,7
local,2025-05-06,2025-06-30,2267924.9014594536,0.8100000000,0.5000000000,14,5,none,21,0.0000000000,2259612.8860292807,148.4288469674,-44.4024388628,336.2437082757,True,7
local,2025-05-06,2025-06-30,2263304.3936132714,0.8100000000,0.7500000000,14,0,none,21,0.0000000000,2259612.8860292807,65.9197782855,-237.8999621301,337.2939315436,True,7
local,2025-05-06,2025-06-30,2263433.1567541985,0.8100000000,0.7500000000,14,3,none,21,0.0000000000,2259612.8860292807,68.2191200878,-232.3020904782,336.3123666140,True,7
local,2025-05-06,2025-06-30,2263604.6305283527,0.8100000000,0.7500000000,14,5,none,21,0.0000000000,2259612.8860292807,71.2811517691,-226.9802671481,337.1070250970,True,7
local,2025-05-06,2025-06-30,2295855.1625798345,0.8100000000,1.0000000000,14,0,none,21,0.0000000000,2259612.8860292807,647.1835098313,150.4995867947,1083.1273628123,False,7
local,2025-05-06,2025-06-30,2295231.0453423592,0.8100000000,1.0000000000,14,3,none,21,0.0000000000,2259612.8860292807,636.0385591621,139.7297737932,1070.1364749941,False,7
local,2025-05-06,2025-06-30,2295632.1871096427,0.8100000000,1.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,643.2018050065,150.8436714096,1077.2429112879,False,7
local,2025-05-06,2025-06-30,2279103.0120922080,0.8200000000,0.0000000000,14,0,none,21,0.0000000000,2259612.8860292807,348.0379654094,104.2905406606,584.6948192056,False,7
local,2025-05-06,2025-06-30,2279154.6367389532,0.8200000000,0.0000000000,14,3,none,21,0.0000000000,2259612.8860292807,348.9598341013,102.8442729852,589.6146365454,False,7
local,2025-05-06,2025-06-30,2279253.5663077631,0.8200000000,0.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,350.7264335443,102.6885772332,591.5527122775,False,7
local,2025-05-06,2025-06-30,2275102.3650175482,0.8200000000,0.2500000000,14,0,none,21,0.0000000000,2259612.8860292807,276.5978390762,39.7542013540,502.3510462117,False,7
local,2025-05-06,2025-06-30,2275099.3620828390,0.8200000000,0.2500000000,14,3,none,21,0.0000000000,2259612.8860292807,276.5442152421,43.9214735339,503.0899364843,False,7
local,2025-05-06,2025-06-30,2275176.8729369417,0.8200000000,0.2500000000,14,5,none,21,0.0000000000,2259612.8860292807,277.9283376368,48.9128368117,500.9034366963,False,7
local,2025-05-06,2025-06-30,2269313.1470237020,0.8200000000,0.5000000000,14,0,none,21,0.0000000000,2259612.8860292807,173.2189463289,-126.6846842620,456.4899666392,True,7
local,2025-05-06,2025-06-30,2269288.7642576755,0.8200000000,0.5000000000,14,3,none,21,0.0000000000,2259612.8860292807,172.7835397928,-122.2948407810,453.2779635614,True,7
local,2025-05-06,2025-06-30,2269361.3961257772,0.8200000000,0.5000000000,14,5,none,21,0.0000000000,2259612.8860292807,174.0805374374,-117.6188850321,452.0782724130,True,7
local,2025-05-06,2025-06-30,2265216.6664161468,0.8200000000,0.7500000000,14,0,none,21,0.0000000000,2259612.8860292807,100.0675069083,-293.4732613668,452.9478965767,True,7
local,2025-05-06,2025-06-30,2265300.5769388177,0.8200000000,0.7500000000,14,3,none,21,0.0000000000,2259612.8860292807,101.5659090989,-291.9134673532,449.1577096346,True,7
local,2025-05-06,2025-06-30,2265402.6927262014,0.8200000000,0.7500000000,14,5,none,21,0.0000000000,2259612.8860292807,103.3894053022,-286.9432713694,448.0905574337,True,7
local,2025-05-06,2025-06-30,2297136.6946453694,0.8200000000,1.0000000000,14,0,none,21,0.0000000000,2259612.8860292807,670.0680110016,101.4997228450,1165.2366815584,False,7
local,2025-05-06,2025-06-30,2296356.3511921326,0.8200000000,1.0000000000,14,3,none,21,0.0000000000,2259612.8860292807,656.1333064795,90.7528049619,1154.9593187961,False,7
local,2025-05-06,2025-06-30,2296784.8878979655,0.8200000000,1.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,663.7857476551,97.4598171286,1157.9734494183,False,7
local,2025-05-06,2025-06-30,2281196.8069714503,0.8300000000,0.0000000000,14,0,none,21,0.0000000000,2259612.8860292807,385.4271596816,89.3430496048,673.3127330153,False,7
local,2025-05-06,2025-06-30,2281234.9178853114,0.8300000000,0.0000000000,14,3,none,21,0.0000000000,2259612.8860292807,386.1077117148,89.1268865853,677.5852558271,False,7
local,2025-05-06,2025-06-30,2281304.8704681685,0.8300000000,0.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,387.3568649801,87.8503076876,676.5321847168,False,7
local,2025-05-06,2025-06-30,2277629.5841208324,0.8300000000,0.2500000000,14,0,none,21,0.0000000000,2259612.8860292807,321.7267516349,14.2404918409,623.8796884692,False,7
local,2025-05-06,2025-06-30,2277615.5250013825,0.8300000000,0.2500000000,14,3,none,21,0.0000000000,2259612.8860292807,321.4756959304,13.3122870536,623.7579888993,False,7
local,2025-05-06,2025-06-30,2277667.5169250732,0.8300000000,0.2500000000,14,5,none,21,0.0000000000,2259612.8860292807,322.4041231392,15.0306419433,623.5974715947,False,7
local,2025-05-06,2025-06-30,2271725.9911224125,0.8300000000,0.5000000000,14,0,none,21,0.0000000000,2259612.8860292807,216.3054480916,-173.0173381876,584.5651048033,True,7
local,2025-05-06,2025-06-30,2271697.9317296017,0.8300000000,0.5000000000,14,3,none,21,0.0000000000,2259612.8860292807,215.8043875057,-170.8805555637,582.7307264597,True,7
local,2025-05-06,2025-06-30,2271751.0629303711,0.8300000000,0.5000000000,14,5,none,21,0.0000000000,2259612.8860292807,216.7531589480,-168.4011329907,578.0037722903,True,7
local,2025-05-06,2025-06-30,2267583.0805332572,0.8300000000,0.7500000000,14,0,none,21,0.0000000000,2259612.8860292807,142.3249018567,-340.8001746193,575.1794515723,True,7
local,2025-05-06,2025-06-30,2267625.3759862911,0.8300000000,0.7500000000,14,3,none,21,0.0000000000,2259612.8860292807,143.0801778038,-338.7520719355,571.4960709418,True,7
local,2025-05-06,2025-06-30,2267699.3813015539,0.8300000000,0.7500000000,14,5,none,21,0.0000000000,2259612.8860292807,144.4017012906,-336.8614817464,573.8343233726,True,7
local,2025-05-06,2025-06-30,2298836.7698766408,0.8300000000,1.0000000000,14,0,none,21,0.0000000000,2259612.8860292807,700.4264972743,61.7572879808,1255.5831625235,False,7
local,2025-05-06,2025-06-30,2297941.1183430878,0.8300000000,1.0000000000,14,3,none,21,0.0000000000,2259612.8860292807,684.4327198894,37.2432139082,1246.9381187928,False,7
local,2025-05-06,2025-06-30,2298230.5283994013,0.8300000000,1.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,689.6007566093,44.2966787029,1250.5184376300,False,7
local,2025-05-06,2025-06-30,2283796.4761754777,0.8400000000,0.0000000000,14,0,none,21,0.0000000000,2259612.8860292807,431.8498240392,66.6952892149,785.0558934637,False,7
local,2025-05-06,2025-06-30,2283718.3626300856,0.8400000000,0.0000000000,14,3,none,21,0.0000000000,2259612.8860292807,430.4549393001,66.2137120912,783.3606832613,False,7
local,2025-05-06,2025-06-30,2283750.9061462544,0.8400000000,0.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,431.0360735174,68.6230856395,782.6217192348,False,7
local,2025-05-06,2025-06-30,2280664.7398934346,0.8400000000,0.2500000000,14,0,none,21,0.0000000000,2259612.8860292807,375.9259618599,-2.1774772865,757.6914326441,True,7
local,2025-05-06,2025-06-30,2280531.4745543487,0.8400000000,0.2500000000,14,3,none,21,0.0000000000,2259612.8860292807,373.5462236619,-4.7981761871,754.4570288982,True,7
local,2025-05-06,2025-06-30,2280546.5455372953,0.8400000000,0.2500000000,14,5,none,21,0.0000000000,2259612.8860292807,373.8153483574,-2.8874159847,751.4515562788,True,7
local,2025-05-06,2025-06-30,2274681.7362111565,0.8400000000,0.5000000000,14,0,none,21,0.0000000000,2259612.8860292807,269.0866103906,-209.0800821939,722.4441260309,True,7
local,2025-05-06,2025-06-30,2274527.9165448095,0.8400000000,0.5000000000,14,3,none,21,0.0000000000,2259612.8860292807,266.3398306344,-211.2241078365,715.6793607978,True,7
local,2025-05-06,2025-06-30,2274539.4919575443,0.8400000000,0.5000000000,14,5,none,21,0.0000000000,2259612.8860292807,266.5465344333,-206.3668897308,712.2574232572,True,7
local,2025-05-06,2025-06-30,2270318.4987799930,0.8400000000,0.7500000000,14,0,none,21,0.0000000000,2259612.8860292807,191.1716562627,-375.9499147885,704.5234321069,True,7
local,2025-05-06,2025-06-30,2270238.2973664096,0.8400000000,0.7500000000,14,3,none,21,0.0000000000,2259612.8860292807,189.7394881630,-375.9543791484,702.8889025294,True,7
local,2025-05-06,2025-06-30,2270279.3561628014,0.8400000000,0.7500000000,14,5,none,21,0.0000000000,2259612.8860292807,190.4726809557,-376.3900091221,700.5219242405,True,7
local,2025-05-06,2025-06-30,2300758.7436253298,0.8400000000,1.0000000000,14,0,none,21,0.0000000000,2259612.8860292807,734.7474570723,23.7945636923,1350.1889006960,False,7
local,2025-05-06,2025-06-30,2299751.2017300474,0.8400000000,1.0000000000,14,3,none,21,0.0000000000,2259612.8860292807,716.7556375137,1.6407525941,1338.4484348501,False,7
local,2025-05-06,2025-06-30,2299955.4029970574,0.8400000000,1.0000000000,14,5,none,21,0.0000000000,2259612.8860292807,720.4020887103,5.6436971725,1344.9465492601,False,7
coarse,2025-06-06,2025-07-31,2906214.3746701921,0.5000000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,5387.3605474785,1899.3355869123,8827.4606297067,False,8
coarse,2025-06-06,2025-07-31,2872423.2310447232,0.5000000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,4783.9472684523,1232.0088883433,8397.3533749968,False,8
coarse,2025-06-06,2025-07-31,2816679.4263144671,0.5000000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,3788.5221839834,902.1329348417,6855.0540990939,False,8
coarse,2025-06-06,2025-07-31,2825082.2132547107,0.5000000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,3938.5719507735,1256.6062830711,6709.8471339955,False,8
coarse,2025-06-06,2025-07-31,2806837.5138565125,0.5000000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,3612.7737472342,802.6544723140,6589.2825188555,False,8
coarse,2025-06-06,2025-07-31,2822065.8749567932,0.5500000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,3884.7087668821,1127.4822536174,6699.8044900805,False,8
coarse,2025-06-06,2025-07-31,2793151.5124764862,0.5500000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,3368.3808654481,452.5173220511,6567.8182224712,False,8
coarse,2025-06-06,2025-07-31,2735787.5204065721,0.5500000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,2344.0238641996,47.9902702757,4944.3796733978,False,8
coarse,2025-06-06,2025-07-31,2740045.4472980164,0.5500000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,2420.0582729754,321.5236820214,4597.1975641246,False,8
coarse,2025-06-06,2025-07-31,2735220.4579579770,0.5500000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,2333.8977490461,142.1246548292,4828.8571235451,False,8
coarse,2025-06-06,2025-07-31,2756930.6385307517,0.6000000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,2721.5795449885,673.5564635691,4850.9333800173,False,8
coarse,2025-06-06,2025-07-31,2729415.3729069298,0.6000000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,2230.2355159917,-9.3650468405,4796.9115529374,True,8
coarse,2025-06-06,2025-07-31,2680761.7444612058,0.6000000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,1361.4207223181,-418.2946570191,3506.2410378174,True,8
coarse,2025-06-06,2025-07-31,2672679.4994158763,0.6000000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,1217.0949179372,-253.6517818012,2851.0041084199,True,8
coarse,2025-06-06,2025-07-31,2676841.4734316408,0.6000000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,1291.4158825044,-381.5854458771,3240.8668382265,True,8
coarse,2025-06-06,2025-07-31,2708239.7787474766,0.6500000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,1852.0999060015,489.3649159527,3246.2384989023,False,8
coarse,2025-06-06,2025-07-31,2688460.3637440111,0.6500000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,1498.8960666539,-89.3460760855,3385.7402322196,True,8
coarse,2025-06-06,2025-07-31,2643146.3144317386,0.6500000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,689.7166146490,-605.4656043360,2276.9258718792,True,8
coarse,2025-06-06,2025-07-31,2626750.6910818950,0.6500000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,396.9376262589,-576.0973951789,1492.4994838161,True,8
coarse,2025-06-06,2025-07-31,2637924.8218777557,0.6500000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,596.4756761850,-496.5234593026,1959.6888811113,True,8
coarse,2025-06-06,2025-07-31,2671028.4099044558,0.7000000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,1187.6111766618,433.2688960083,1962.0297526527,False,8
coarse,2025-06-06,2025-07-31,2661270.4165165760,0.7000000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,1013.3612947354,62.2831484970,2188.6032492211,False,8
coarse,2025-06-06,2025-07-31,2627344.7439596737,0.7000000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,407.5457133621,-382.6916751503,1397.2042361564,True,8
coarse,2025-06-06,2025-07-31,2606320.1854147054,0.7000000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,32.1071679163,-435.3608561776,565.0640709098,True,8
coarse,2025-06-06,2025-07-31,2619005.8000819320,0.7000000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,258.6360012596,-394.3319609476,1085.1948107129,True,8
coarse,2025-06-06,2025-07-31,2649117.8749068235,0.7500000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,796.3516231327,380.2942422242,1221.5763237328,False,8
coarse,2025-06-06,2025-07-31,2650369.0215607006,0.7500000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,818.6935276662,366.0423962925,1348.6178001592,False,8
coarse,2025-06-06,2025-07-31,2624815.0263189077,0.7500000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,362.3721840627,-25.6788033635,807.5067597229,True,8
coarse,2025-06-06,2025-07-31,2604522.1840113951,0.7500000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,0.0000000000,0.0000000000,0.0000000000,True,8
coarse,2025-06-06,2025-07-31,2614250.7368330183,0.7500000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,173.7241575290,-118.7636766101,485.0898875887,True,8
coarse,2025-06-06,2025-07-31,2642657.0040323213,0.8000000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,680.9789289451,24.8981133297,1361.2486797600,False,8
coarse,2025-06-06,2025-07-31,2654649.8991231173,0.8000000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,895.1377698522,479.4096145036,1325.7563787029,False,8
coarse,2025-06-06,2025-07-31,2630780.8556394936,0.8000000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,468.9048505018,98.1063978373,850.6474261128,False,8
coarse,2025-06-06,2025-07-31,2610068.8707203940,0.8000000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,99.0479769464,-514.5985539153,613.6847454622,True,8
coarse,2025-06-06,2025-07-31,2622942.2045204006,0.8000000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,328.9289376608,-99.0065024621,782.1240721925,True,8
coarse,2025-06-06,2025-07-31,2646444.9399775537,0.8500000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,748.6206422528,-366.3906038393,1866.2054908073,True,8
coarse,2025-06-06,2025-07-31,2668790.7023601844,0.8500000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,1147.6521133712,279.2874248579,2018.7911686519,False,8
coarse,2025-06-06,2025-07-31,2651581.5714164213,0.8500000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,840.3462036612,-130.9334848239,1668.6705560715,True,8
coarse,2025-06-06,2025-07-31,2629277.3323918665,0.8500000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,442.0562210798,-765.0377698656,1447.3505831882,True,8
coarse,2025-06-06,2025-07-31,2642471.3667834532,0.8500000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,677.6639780725,-371.1016320668,1602.3759844414,True,8
coarse,2025-06-06,2025-07-31,2672914.1296378979,0.9000000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,1221.2847433304,-347.1211103458,2753.5627617209,True,8
coarse,2025-06-06,2025-07-31,2704304.1533836783,0.9000000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,1781.8208816479,237.9503234194,3237.8798705071,False,8
coarse,2025-06-06,2025-07-31,2701949.4506658129,0.9000000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,1739.7726188289,204.5651027776,2991.2881258833,False,8
coarse,2025-06-06,2025-07-31,2680495.7919079228,0.9000000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,1356.6715695809,-265.8250313969,2693.6526172553,True,8
coarse,2025-06-06,2025-07-31,2690076.3085695589,0.9000000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,1527.7522242529,-72.0445316485,2824.8158125762,True,8
coarse,2025-06-06,2025-07-31,2733254.4791535088,0.9500000000,0.5000000000,14,3,none,21,0.0000000000,2604522.1840113951,2298.7909846806,407.2086456121,4133.0904595648,False,8
coarse,2025-06-06,2025-07-31,2778555.2789128437,0.9500000000,0.5000000000,21,3,none,21,0.0000000000,2604522.1840113951,3107.7338375259,1090.9486874049,4979.5754604746,False,8
coarse,2025-06-06,2025-07-31,2804819.7787389075,0.9500000000,0.5000000000,28,3,none,21,0.0000000000,2604522.1840113951,3576.7427629913,1700.3044772122,5177.6841273008,False,8
coarse,2025-06-06,2025-07-31,2802283.6271607163,0.9500000000,0.5000000000,42,3,none,21,0.0000000000,2604522.1840113951,3531.4543419522,1854.1652097615,4938.0325245470,False,8
coarse,2025-06-06,2025-07-31,2803600.7261371478,0.9500000000,0.5000000000,56,3,none,21,0.0000000000,2604522.1840113951,3554.9739665313,1614.5972214524,5166.2026661634,False,8
local,2025-06-06,2025-07-31,2600938.5130228177,0.7600000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,1.3334029112,-4.7310846957,8.0021710897,True,8
local,2025-06-06,2025-07-31,2600863.8424597885,0.7600000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,0.0000000000,0.0000000000,0.0000000000,True,8
local,2025-06-06,2025-07-31,2601043.3247254477,0.7600000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,3.2050404582,0.4401158773,6.0271933966,False,8
local,2025-06-06,2025-07-31,2603258.2418385479,0.7600000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,42.7571317636,11.0965249241,77.2203570128,False,8
local,2025-06-06,2025-07-31,2603166.2606976950,0.7600000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,41.1146113912,4.9868267299,80.1649337540,False,8
local,2025-06-06,2025-07-31,2603342.7808516687,0.7600000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,44.2667569979,6.6921853465,85.2683892980,False,8
local,2025-06-06,2025-07-31,2605575.9152459418,0.7600000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,84.1441568956,14.6577019239,160.9978264303,False,8
local,2025-06-06,2025-07-31,2605490.5238458598,0.7600000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,82.6193104656,8.6797690398,164.3045313442,False,8
local,2025-06-06,2025-07-31,2605675.6647801353,0.7600000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,85.9253985776,10.1648715828,170.0263573840,False,8
local,2025-06-06,2025-07-31,2607524.1656844877,0.7600000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,118.9343432982,19.5308446332,223.7575774802,False,8
local,2025-06-06,2025-07-31,2607444.2116258051,0.7600000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,117.5065922503,12.5420375628,227.5863012873,False,8
local,2025-06-06,2025-07-31,2607643.7054406805,0.7600000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,121.0689818016,15.0570039155,233.4996275295,False,8
local,2025-06-06,2025-07-31,2643606.1868472937,0.7600000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,763.2561497769,418.7298201028,1106.7855250480,False,8
local,2025-06-06,2025-07-31,2643529.8682386298,0.7600000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,761.8933174793,413.4379990551,1105.0277687960,False,8
local,2025-06-06,2025-07-31,2644049.6105267396,0.7600000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,771.1744297670,419.3059031901,1117.3270447819,False,8
local,2025-06-06,2025-07-31,2601582.2826283737,0.7700000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,12.8292887247,-112.7727634601,118.9057275598,True,8
local,2025-06-06,2025-07-31,2601516.0712229507,0.7700000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,11.6469421993,-111.6363503839,115.1258766025,True,8
local,2025-06-06,2025-07-31,2601673.5104614878,0.7700000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,14.4583571732,-108.1141771301,117.0335342910,True,8
local,2025-06-06,2025-07-31,2603951.2926598862,0.7700000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,55.1330392875,-58.8305808033,151.2190809724,True,8
local,2025-06-06,2025-07-31,2603863.5759042418,0.7700000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,53.5666686509,-60.6096091719,148.1522016508,True,8
local,2025-06-06,2025-07-31,2604020.7669129623,0.7700000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,56.3736509495,-57.3781853341,149.0982338537,True,8
local,2025-06-06,2025-07-31,2606548.3461622293,0.7700000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,101.5089946864,-16.6580399107,201.9666029178,True,8
local,2025-06-06,2025-07-31,2606446.6536962339,0.7700000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,99.6930577937,-20.3779279379,201.8726612584,True,8
local,2025-06-06,2025-07-31,2606607.7510820022,0.7700000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,102.5697968252,-17.1502137490,203.9866043562,True,8
local,2025-06-06,2025-07-31,2608524.1396587975,0.7700000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,136.7910214109,8.3191285526,252.0482190489,False,8
local,2025-06-06,2025-07-31,2608419.2483073436,0.7700000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,134.9179615635,3.0591429967,252.3440773630,False,8
local,2025-06-06,2025-07-31,2608599.9617578052,0.7700000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,138.1449874646,5.2266735389,256.9518098025,False,8
local,2025-06-06,2025-07-31,2643941.3987727687,0.7700000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,769.2420770175,378.0558682800,1137.0740796448,False,8
local,2025-06-06,2025-07-31,2643860.5223139683,0.7700000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,767.7978545389,374.5081134605,1137.4023224948,False,8
local,2025-06-06,2025-07-31,2644473.0942879179,0.7700000000,1.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,778.7366397880,387.4359483421,1143.9983602179,False,8
local,2025-06-06,2025-07-31,2602540.0446602656,0.7800000000,0.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,29.9321821514,-210.5110408212,235.8400379141,True,8
local,2025-06-06,2025-07-31,2602465.3350876272,0.7800000000,0.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,28.5980826400,-213.0075253486,231.8123582322,True,8
local,2025-06-06,2025-07-31,2602591.1302382252,0.7800000000,0.0000000000,42,5,none,21,0.0000000000,2600863.8424597885,30.8444246149,-208.1213353327,233.4621263666,True,8
local,2025-06-06,2025-07-31,2604885.5742365513,0.7800000000,0.2500000000,42,0,none,21,0.0000000000,2600863.8424597885,71.8166388708,-157.6718079134,268.8183851551,True,8
local,2025-06-06,2025-07-31,2604794.3148022089,0.7800000000,0.2500000000,42,3,none,21,0.0000000000,2600863.8424597885,70.1870061146,-158.7085063226,264.9103507660,True,8
local,2025-06-06,2025-07-31,2604929.3308358197,0.7800000000,0.2500000000,42,5,none,21,0.0000000000,2600863.8424597885,72.5980067148,-156.3973260759,266.9593180792,True,8
local,2025-06-06,2025-07-31,2607605.0824185861,0.7800000000,0.5000000000,42,0,none,21,0.0000000000,2600863.8424597885,120.3792849785,-105.7055401416,305.0749032164,True,8
local,2025-06-06,2025-07-31,2607509.8110360429,0.7800000000,0.5000000000,42,3,none,21,0.0000000000,2600863.8424597885,118.6780102902,-106.7810355484,304.0813360613,True,8
local,2025-06-06,2025-07-31,2607656.7499890998,0.7800000000,0.5000000000,42,5,none,21,0.0000000000,2600863.8424597885,121.3019201663,-102.8542698502,305.4764106952,True,8
local,2025-06-06,2025-07-31,2609829.3937146114,0.7800000000,0.7500000000,42,0,none,21,0.0000000000,2600863.8424597885,160.0991295504,-63.1859518687,343.2985776555,True,8
local,2025-06-06,2025-07-31,2609721.3291963972,0.7800000000,0.7500000000,42,3,none,21,0.0000000000,2600863.8424597885,158.1694060109,-68.0657769250,343.6659414461,True,8
local,2025-06-06,2025-07-31,2609875.8107663491,0.7800000000,0.7500000000,42,5,none,21,0.0000000000,2600863.8424597885,160.9280054743,-64.2769499576,345.7168735038,True,8
local,2025-06-06,2025-07-31,2645935.3803318292,0.7800000000,1.0000000000,42,0,none,21,0.0000000000,2600863.8424597885,804.8488905721,377.1347049829,1183.6252879463,False,8
local,2025-06-06,2025-07-31,2645763.5289070401,0.7800000000,1.0000000000,42,3,none,21,0.0000000000,2600863.8424597885,801.7801151295,374.2301474153,1185.0248681476,False,8
