date,total_cost_B0,inventory_adjusted_cost_B0,emergency_cost_B0,emergency_kwh_B0,soc_start_B0,soc_end_B0,soc_min_B0,mean_price,total_cost_H3,inventory_adjusted_cost_H3,emergency_cost_H3,emergency_kwh_H3,soc_start_H3,soc_end_H3,soc_min_H3,adjusted_diff_H3_minus_B0,B0_top17,H3_top17
2025-08-01,23754.9936360000,24345.0876040000,0.0000000000,0.0000000000,4486.7394360000,3056.4012420000,1756.3385130000,0.6663970000,23365.8396990000,24031.2094730000,0.0000000000,0.0000000000,4429.7347000000,2816.9342780000,1725.4695960000,-313.8781310000,False,False
2025-08-02,23900.2453970000,24149.0749080000,0.0000000000,0.0000000000,3056.4012420000,2453.2594160000,1254.4724470000,0.6621870000,23683.6879560000,23874.3723550000,0.0000000000,0.0000000000,2816.9342780000,2354.7313190000,1276.3840590000,-274.7025530000,False,False
2025-08-03,50860.9370510000,51138.1870640000,475.9595630000,57.0985280000,2453.2594160000,1781.2286820000,1356.9439930000,0.8333690000,50147.1572560000,50291.9076500000,244.8661720000,29.2645180000,2354.7313190000,2003.8685270000,1200.0000000000,-846.2794140000,False,False
2025-08-04,55410.7763430000,55064.6173320000,0.0000000000,0.0000000000,1781.2286820000,2620.2890380000,1781.2286820000,0.8447850000,54030.3951970000,53770.0139230000,0.0000000000,0.0000000000,2003.8685270000,2635.0108550000,1944.5534800000,-1294.6034090000,False,False
2025-08-05,53303.5003430000,53457.3813220000,0.0000000000,0.0000000000,2620.2890380000,2247.2944750000,1802.3523140000,0.8445960000,52824.6413280000,52942.1538220000,0.0000000000,0.0000000000,2635.0108550000,2350.1704430000,1884.7628770000,-515.2275000000,False,False
2025-08-06,57228.6911680000,57465.7105820000,89.9381210000,10.7011860000,2247.2944750000,1672.7793310000,1363.1054050000,0.8577490000,56093.5485650000,56281.0978590000,0.0000000000,0.0000000000,2350.1704430000,1895.5667160000,1442.7048260000,-1184.6127230000,False,False
2025-08-07,57047.1362580000,56574.8654840000,160.6431860000,18.4414170000,1672.7793310000,2817.5240030000,1580.2305330000,0.8411050000,55171.5126340000,54530.4093620000,0.0000000000,0.0000000000,1895.5667160000,3449.5471760000,1418.4133190000,-2044.4561220000,False,False
2025-08-08,22236.0731230000,22454.2593180000,0.0000000000,0.0000000000,2817.5240030000,2288.6590000000,1649.6745870000,0.6379520000,21447.6960730000,21981.6183850000,0.0000000000,0.0000000000,3449.5471760000,2155.3643590000,1595.6420750000,-472.6409330000,False,False
2025-08-09,22415.6119780000,22608.5941980000,0.0000000000,0.0000000000,2288.6590000000,1820.8863130000,1411.0637070000,0.6529750000,22436.0844670000,22561.8104450000,0.0000000000,0.0000000000,2155.3643590000,1850.6151510000,1596.3301160000,-46.7837530000,False,False
2025-08-10,53720.1409890000,53761.0515120000,373.1752210000,44.6856480000,1820.8863130000,1721.7226440000,1358.4049360000,0.8486910000,54382.5996280000,53564.6982490000,0.0000000000,0.0000000000,1850.6151510000,3833.1393660000,1451.7725820000,-196.3532630000,False,False
2025-08-11,57170.4870620000,57311.1320170000,5939.7365310000,709.2138860000,1721.7226440000,1380.8110930000,1200.0000000000,0.8396300000,54844.6843310000,55786.1121860000,5356.3745500000,633.1165110000,3833.1393660000,1551.1973520000,1200.0000000000,-1525.0198310000,False,False
2025-08-12,56612.0238440000,56371.0270630000,388.0271150000,46.1813500000,1380.8110930000,1964.9670390000,1326.0147690000,0.8573710000,55652.9049000000,55225.7906230000,0.0000000000,0.0000000000,1551.1973520000,2586.4864680000,1428.6400510000,-1145.2364400000,False,False
2025-08-13,53421.1562400000,53495.6232400000,588.1546560000,69.8446580000,1964.9670390000,1784.4652870000,1311.5304890000,0.8531650000,53271.0609390000,52970.1879410000,428.7768620000,51.2465860000,2586.4864680000,3315.7773330000,1240.6513060000,-525.4352990000,False,False
2025-08-14,56164.9258880000,55941.5352790000,732.2303180000,86.4370610000,1784.4652870000,2325.9453530000,1207.8120820000,0.8501200000,54130.0683190000,54488.3349450000,443.2142480000,52.7681160000,3315.7773330000,2447.3691370000,1248.4256310000,-1453.2003340000,False,False
2025-08-15,22154.2096760000,22494.5601980000,0.0000000000,0.0000000000,2325.9453530000,1500.9642870000,1346.3840750000,0.6512150000,21959.4175170000,22384.9421760000,0.0000000000,0.0000000000,2447.3691370000,1415.9331200000,1256.4604960000,-109.6180220000,False,False
2025-08-16,24987.8083410000,24986.2800420000,2262.2035560000,375.2347640000,1500.9642870000,1504.6687540000,1200.0000000000,0.6473410000,23525.4242100000,23544.0436700000,772.1622030000,170.1398670000,1415.9331200000,1370.8011150000,1200.0000000000,-1442.2363720000,False,False
2025-08-17,53292.0690550000,53234.4423850000,1090.0154440000,131.0521780000,1504.6687540000,1644.3509600000,1260.6636610000,0.8399000000,53964.4603510000,53423.4344590000,1303.6822420000,152.9466240000,1370.8011150000,2682.2024140000,1200.0000000000,188.9920740000,False,False
2025-08-18,54307.4205340000,54341.2281350000,2739.5895540000,352.0260190000,1644.3509600000,1562.4041750000,1200.0000000000,0.8475610000,53914.1872570000,54322.0233470000,2475.3450890000,308.2543400000,2682.2024140000,1693.6420000000,1200.0000000000,-19.2047880000,False,False
2025-08-19,53167.6683240000,53229.3395130000,2540.3290250000,336.3256960000,1562.4041750000,1412.9183950000,1200.0000000000,0.8429150000,52017.8219050000,52088.9487900000,1303.1943040000,183.4305750000,1693.6420000000,1521.2364060000,1200.0000000000,-1140.3907230000,False,False
2025-08-20,61625.8012480000,61027.0633470000,406.6535340000,48.1935550000,1412.9183950000,2864.2087560000,1358.0505830000,0.8663490000,60664.5187040000,59126.6809550000,24.2150230000,2.9157160000,1521.2364060000,5248.8258870000,1477.1066790000,-1900.3823920000,False,False
2025-08-21,54035.9397920000,54349.8914370000,1684.1479260000,204.4523630000,2864.2087560000,2103.2163500000,1200.0000000000,0.8472070000,51106.1443670000,52367.9423360000,799.6970990000,104.4552050000,5248.8258870000,2190.3336380000,1200.0000000000,-1981.9491010000,False,False
2025-08-22,25877.0762850000,26167.9142740000,3810.3381580000,712.0684320000,2103.2163500000,1398.2495050000,1200.0000000000,0.6604710000,24840.9143640000,25226.4733240000,2913.9047610000,544.9675620000,2190.3336380000,1255.7711160000,1200.0000000000,-941.4409500000,False,False
2025-08-23,22119.9886050000,22169.5354350000,0.0000000000,0.0000000000,1398.2495050000,1278.1521540000,1201.0454130000,0.6591970000,22219.6585790000,22152.5545340000,23.6605050000,10.4785230000,1255.7711160000,1418.4256840000,1200.0000000000,-16.9809010000,False,False
2025-08-24,52476.2056590000,52405.0068000000,18.6985910000,2.2404260000,1278.1521540000,1450.7322060000,1203.1537400000,0.8410220000,52665.5216940000,52324.0394930000,44.8507120000,8.8690350000,1418.4256840000,2246.1498440000,1200.0000000000,-80.9673070000,False,False
2025-08-25,60706.4462120000,60742.4238620000,494.6637000000,59.1537560000,1450.7322060000,1363.5254040000,1221.3916260000,0.8601570000,59353.0277600000,59657.9806930000,0.0000000000,0.0000000000,2246.1498440000,1506.9695590000,1202.3788820000,-1084.4431690000,False,False
2025-08-26,53218.7247960000,52953.2585360000,116.4408750000,13.7668870000,1363.5254040000,2006.9933110000,1363.5254040000,0.8444180000,54133.8624440000,52947.0314580000,0.0000000000,0.0000000000,1506.9695590000,4383.7481410000,1506.9695590000,-6.2270780000,False,False
2025-08-27,58724.5895690000,59028.6740660000,2608.2906370000,318.9239730000,2006.9933110000,1269.9180400000,1200.0000000000,0.8533870000,56474.0492730000,56525.2924780000,733.7747110000,98.2811110000,4383.7481410000,4259.5389180000,1200.0000000000,-2503.3815880000,False,False
2025-08-28,61158.6905790000,60777.1115980000,2811.8525990000,452.9320560000,1269.9180400000,2194.8334260000,1200.0000000000,0.8635050000,60521.3194580000,61081.0728030000,5616.8258920000,701.3386420000,4259.5389180000,2902.7438450000,1200.0000000000,303.9612050000,False,False
2025-08-29,22775.9815640000,23040.3854250000,0.0000000000,0.0000000000,2194.8334260000,1553.9406850000,1364.2219910000,0.6645080000,22112.6299500000,22726.5830170000,0.0000000000,0.0000000000,2902.7438450000,1414.5732000000,1330.5478070000,-313.8024080000,False,False
2025-08-30,23463.4377290000,23609.4579250000,653.7308150000,293.1663070000,1553.9406850000,1200.0000000000,1200.0000000000,0.6546630000,23034.4353850000,23107.6135720000,290.6195700000,137.4368890000,1414.5732000000,1237.1954230000,1200.0000000000,-501.8443530000,False,False
2025-08-31,55967.1349510000,55753.7092980000,2807.5870180000,380.0614630000,1200.0000000000,1717.3258500000,1200.0000000000,0.8465390000,56529.6252030000,55426.8966290000,2199.1274710000,269.8735740000,1237.1954230000,3910.1168250000,1200.0000000000,-326.8126690000,False,False
2025-09-01,45904.8947860000,45167.1706010000,96.1319690000,14.1246500000,1717.3258500000,3505.5072830000,1530.1387840000,0.7517330000,45290.1381670000,44804.9430050000,0.0000000000,0.0000000000,3910.1168250000,5086.1891270000,1696.8477820000,-362.2275960000,False,False
2025-09-02,43632.8592890000,43434.0430730000,0.0000000000,0.0000000000,3505.5072830000,3987.4210840000,1839.5653310000,0.7539930000,43314.7911740000,43124.5830270000,0.0000000000,0.0000000000,5086.1891270000,5547.2376940000,2005.3565080000,-309.4600460000,False,False
2025-09-03,45017.6701440000,45133.9654840000,74.8316060000,11.0216670000,3987.4210840000,3705.5309500000,1892.5220070000,0.7609940000,45375.7130260000,45180.3468650000,0.0000000000,0.0000000000,5547.2376940000,6020.7888520000,2160.3005580000,46.3813810000,False,False
2025-09-04,46567.8573250000,45719.9339550000,0.0000000000,0.0000000000,3705.5309500000,5760.8259470000,2724.1507810000,0.7569980000,45523.1031290000,45217.7677860000,0.0000000000,0.0000000000,6020.7888520000,6760.8960650000,2281.4859630000,-502.1661690000,False,False
2025-09-05,17599.5736330000,18005.8558550000,0.0000000000,0.0000000000,5760.8259470000,4776.0319810000,2747.5684210000,0.5586400000,17515.3310060000,18239.0372690000,0.0000000000,0.0000000000,6760.8960650000,5006.6928970000,2937.3623290000,233.1814140000,False,False
2025-09-06,17303.2614560000,17537.4514510000,0.0000000000,0.0000000000,4776.0319810000,4208.3751110000,2142.8992880000,0.5657110000,17467.8950760000,17745.9130640000,0.0000000000,0.0000000000,5006.6928970000,4332.8006550000,2177.7670200000,208.4616130000,False,False
2025-09-07,43015.7557200000,43277.3225040000,0.0000000000,0.0000000000,4208.3751110000,3574.3592050000,1718.3760030000,0.7593140000,45656.8839170000,44009.7621590000,0.0000000000,0.0000000000,4332.8006550000,8325.2853910000,1927.1373690000,732.4396550000,False,False
2025-09-08,45866.5722820000,45501.0041760000,0.0000000000,0.0000000000,3574.3592050000,4460.4655760000,2086.5424700000,0.7735240000,45907.5557960000,45464.8780670000,0.0000000000,0.0000000000,8325.2853910000,9398.2990100000,2459.6851750000,-36.1261090000,False,False
2025-09-09,40431.1961310000,40840.6045370000,62.0229870000,9.0996170000,4460.4655760000,3468.0940040000,1742.0697050000,0.7518830000,41402.2633810000,41813.2180490000,0.0000000000,0.0000000000,9398.2990100000,8402.1794260000,1815.7118380000,972.6135120000,False,False
2025-09-10,47847.8053110000,47975.0991580000,1574.4372200000,300.0174670000,3468.0940040000,3159.5444150000,1200.0000000000,0.7818240000,47105.7205900000,47095.5106530000,692.8949940000,130.6704270000,8402.1794260000,8426.9274560000,1200.0000000000,-879.5885050000,False,False
2025-09-11,44478.8119740000,42638.0609720000,0.0000000000,0.0000000000,3159.5444150000,7621.3701650000,1394.6699070000,0.7530640000,43913.0737180000,42934.0494560000,0.0000000000,0.0000000000,8426.9274560000,10800.0000000000,1394.6699070000,295.9884840000,False,False
2025-09-12,14385.9485050000,16198.5287430000,0.0000000000,0.0000000000,7621.3701650000,3227.8279770000,2247.6189770000,0.5750850000,13877.2501670000,16764.6888010000,0.0000000000,0.0000000000,10800.0000000000,3801.0913810000,2671.2374000000,566.1600580000,False,False
2025-09-13,15557.9081030000,15566.8331660000,0.0000000000,0.0000000000,3227.8279770000,3206.1943740000,2266.1810860000,0.5665160000,16057.1777960000,16101.0752040000,0.0000000000,0.0000000000,3801.0913810000,3694.6877530000,2454.3163930000,534.2420380000,False,False
2025-09-14,46154.6058670000,45439.8538150000,0.0000000000,0.0000000000,3206.1943740000,4938.6932880000,1605.9462560000,0.7759060000,49129.4924200000,46538.9888450000,0.0000000000,0.0000000000,3694.6877530000,9973.8507410000,2012.3663870000,1099.1350300000,False,False
2025-09-15,42857.8213270000,42339.3559540000,2054.2595600000,367.9605540000,4938.6932880000,6195.4097860000,1200.0000000000,0.7617260000,41638.8254370000,41914.4535860000,1839.9197190000,333.3161030000,9973.8507410000,9305.7512700000,1200.0000000000,-424.9023680000,False,False
2025-09-16,42165.0263390000,44173.7253200000,55.5217980000,8.2382670000,6195.4097860000,1326.4922440000,1326.4922440000,0.7779470000,41036.5937850000,43813.5242120000,0.0000000000,0.0000000000,9305.7512700000,2574.7052570000,1723.1029990000,-360.2011080000,False,False
2025-09-17,45597.7314520000,43524.3818640000,38.1954230000,7.6291670000,1326.4922440000,6352.1174250000,1237.8928930000,0.7780550000,46501.9686120000,43708.4681640000,13.4391090000,2.6843320000,2574.7052570000,9345.9156090000,1543.2110170000,184.0863000000,False,False
2025-09-18,45283.1507450000,46464.0044670000,1665.7372700000,288.9417150000,6352.1174250000,3489.8272290000,1200.0000000000,0.7698260000,42394.7667750000,43392.4314170000,0.0000000000,0.0000000000,9345.9156090000,6927.6603490000,1606.2274530000,-3071.5730500000,False,False
2025-09-19,14693.6747140000,15473.4008820000,95.4891060000,28.4193770000,3489.8272290000,1599.8365180000,1200.0000000000,0.5932520000,13404.2427880000,15293.3854590000,0.0000000000,0.0000000000,6927.6603490000,2348.5372560000,1312.8639600000,-180.0154230000,False,False
2025-09-20,16052.3282510000,15990.8683780000,1113.9489570000,356.9909980000,1599.8365180000,1748.8100860000,1200.0000000000,0.5874610000,14704.7406670000,14725.0674840000,0.0000000000,0.0000000000,2348.5372560000,2299.2667600000,1240.1041170000,-1265.8008940000,False,False
2025-09-21,45447.0501190000,43666.1295850000,286.1539520000,62.7742980000,1748.8100860000,6065.6118100000,1200.0000000000,0.7738490000,46337.1341960000,43555.4326070000,0.0000000000,0.0000000000,2299.2667600000,9041.8776660000,1441.9516870000,-110.6969780000,False,False
2025-09-22,45426.3446370000,46634.6311810000,128.0136950000,19.5559000000,6065.6118100000,3136.8267580000,1235.4943100000,0.7821660000,44938.9509000000,45947.2803270000,321.1663500000,61.7402880000,9041.8776660000,6597.7718630000,1200.0000000000,-687.3508540000,False,False
2025-09-23,47379.4218150000,47588.7492330000,2398.0265650000,445.8988040000,3136.8267580000,2629.4346840000,1200.0000000000,0.7817520000,46315.3080270000,45796.0480260000,1667.2290200000,311.6084790000,6597.7718630000,7856.4144720000,1200.0000000000,-1792.7012070000,False,False
2025-09-24,46982.3341940000,45807.3473660000,75.6220380000,14.5889920000,2629.4346840000,5477.5040220000,1200.0000000000,0.7761100000,46063.4501400000,45523.3787390000,0.0000000000,0.0000000000,7856.4144720000,9165.5021660000,1352.3125520000,-283.9686270000,False,False
2025-09-25,47765.4527650000,48274.4667570000,4689.4232210000,770.8696960000,5477.5040220000,4243.6968780000,1200.0000000000,0.7776080000,43294.8806380000,43659.9864600000,261.2687660000,47.3813230000,9165.5021660000,8280.5163330000,1200.0000000000,-4614.4802970000,False,False
2025-09-26,16879.7930030000,18135.4870590000,4157.0937800000,1013.8536000000,4243.6968780000,1200.0000000000,1200.0000000000,0.5928140000,11867.2115990000,14736.4503500000,0.0000000000,0.0000000000,8280.5163330000,1325.7227000000,1244.6726570000,-3399.0367090000,False,False
2025-09-27,21391.0435120000,21391.0435120000,6168.1821800000,1691.8581190000,1200.0000000000,1200.0000000000,1200.0000000000,0.5996840000,19084.2616120000,19136.1292100000,3485.3693460000,719.7867080000,1325.7227000000,1200.0000000000,1200.0000000000,-2254.9143020000,False,False
2025-09-28,52232.8839520000,48840.5207310000,85.9065700000,38.6705240000,1200.0000000000,9422.8033900000,1200.0000000000,0.7893880000,52433.2691600000,48600.8781810000,0.0000000000,0.0000000000,1200.0000000000,10489.3937020000,1200.0000000000,-239.6425500000,False,False
2025-09-29,51310.7761550000,52954.6581100000,7254.0187470000,1261.6191520000,9422.8033900000,5438.1716640000,1200.0000000000,0.7877580000,50801.9323380000,51505.3242100000,6231.7497010000,1105.7056140000,10489.3937020000,8784.4309100000,1200.0000000000,-1449.3339000000,False,False
2025-09-30,49240.8027850000,50884.2166970000,2740.2426710000,485.6740460000,5438.1716640000,1454.6744340000,1200.0000000000,0.7938240000,49973.2722660000,50794.5607960000,3157.4335600000,566.5107750000,8784.4309100000,6793.6965250000,1200.0000000000,-89.6559010000,False,False
2025-10-01,39564.0210970000,37730.4419150000,0.0000000000,0.0000000000,1454.6744340000,5899.1162980000,1454.6744340000,0.7381560000,39487.3512850000,37834.5285290000,0.0000000000,0.0000000000,6793.6965250000,10800.0000000000,1544.6142720000,104.0866140000,False,False
2025-10-02,38802.4549820000,39228.7927340000,0.0000000000,0.0000000000,5899.1162980000,4865.7094130000,1723.2825590000,0.7419720000,39743.9181550000,40313.3073640000,0.0000000000,0.0000000000,10800.0000000000,9419.8484030000,1919.6517650000,1084.5146300000,False,False
2025-10-03,11771.7162970000,12738.8030040000,121.9186710000,31.7951940000,4865.7094130000,2521.5724990000,1200.0000000000,0.5579650000,10026.3438820000,12647.5771930000,63.3695080000,20.3727720000,9419.8484030000,3066.1991160000,1200.0000000000,-91.2258110000,False,False
2025-10-04,13449.0583770000,13619.2671510000,507.4283600000,147.5947970000,2521.5724990000,2109.0007320000,1200.0000000000,0.5858310000,13582.5733610000,13757.6369000000,378.8171420000,117.8556840000,3066.1991160000,2641.8598070000,1200.0000000000,138.3697490000,False,False
2025-10-05,43469.2495870000,40213.3305980000,0.0000000000,0.0000000000,2109.0007320000,10001.0747700000,1243.8815700000,0.7525610000,44198.0255300000,40832.3394700000,0.0000000000,0.0000000000,2641.8598070000,10800.0000000000,1375.8838210000,619.0088720000,False,False
2025-10-06,39669.3472180000,40612.6260240000,0.0000000000,0.0000000000,10001.0747700000,7714.6462070000,1411.6103700000,0.7684900000,40678.1359150000,40823.5176460000,0.0000000000,0.0000000000,10800.0000000000,10447.6069000000,1439.3985440000,210.8916220000,False,False
2025-10-07,39739.0151710000,41060.4319460000,0.0000000000,0.0000000000,7714.6462070000,4511.6429820000,1824.6311840000,0.7657530000,40831.2054600000,40955.5626760000,0.0000000000,0.0000000000,10447.6069000000,10146.1754570000,1836.5883190000,-104.8692700000,False,False
2025-10-08,39775.7348590000,40643.2442720000,1517.1597080000,296.0355640000,4511.6429820000,2408.8730620000,1200.0000000000,0.7606850000,37871.3363160000,40284.9676400000,1518.7838790000,296.3476940000,10146.1754570000,4295.7359440000,1200.0000000000,-358.2766320000,False,False
2025-10-09,48466.1186850000,47464.4058760000,7822.5706600000,1260.0956140000,2408.8730620000,4836.9407390000,1200.0000000000,0.7578030000,47631.8428210000,46117.1851870000,6065.9396540000,1030.9169000000,4295.7359440000,7967.1387730000,1200.0000000000,-1347.2206890000,False,False
2025-10-10,12325.1683470000,13825.6084540000,1017.2325290000,355.3429920000,4836.9407390000,1200.0000000000,1200.0000000000,0.5595320000,10776.3173020000,13506.9964210000,384.0166090000,116.6436530000,7967.1387730000,1348.2020440000,1200.0000000000,-318.6120330000,False,False
2025-10-11,13311.6090520000,13201.8352670000,0.0000000000,0.0000000000,1200.0000000000,1466.0824310000,1200.0000000000,0.5845510000,13579.2785820000,13230.1782000000,0.0000000000,0.0000000000,1348.2020440000,2194.3920360000,1348.2020440000,28.3429330000,False,False
2025-10-12,43750.3987720000,41133.6540130000,645.8207930000,105.0790580000,1466.0824310000,7808.8518420000,1200.0000000000,0.7663440000,44033.3876150000,40742.2588370000,105.1205900000,20.9299330000,2194.3920360000,10171.8116430000,1348.9718240000,-391.3951760000,False,False
2025-10-13,41167.1155990000,41791.9718750000,0.0000000000,0.0000000000,7808.8518420000,6294.2527330000,1327.5834790000,0.7646510000,41390.1741920000,41503.8285150000,0.0000000000,0.0000000000,10171.8116430000,9896.3231130000,1305.6947440000,-288.1433600000,False,False
2025-10-14,44580.6974610000,44733.6959230000,1550.2334360000,329.5819130000,6294.2527330000,5923.3973180000,1200.0000000000,0.7730670000,44210.2870680000,44692.0287260000,1497.9845650000,290.7938730000,9896.3231130000,8728.6218150000,1200.0000000000,-41.6671970000,False,False
2025-10-15,44501.0991360000,45248.8757670000,2693.7011440000,507.8680500000,5923.3973180000,4110.8496000000,1200.0000000000,0.7760560000,43658.0840050000,44235.0328590000,1344.7886680000,262.0812010000,8728.6218150000,7330.1462730000,1200.0000000000,-1013.8429080000,False,False
2025-10-16,47684.5690210000,46904.8688670000,3472.2898770000,551.8289010000,4110.8496000000,6000.7772560000,1200.0000000000,0.7822210000,46428.7771980000,45702.7431510000,1916.7778770000,300.3817200000,7330.1462730000,9089.9917950000,1200.0000000000,-1202.1257160000,False,False
2025-10-17,13343.5208160000,15315.6317170000,2131.9554660000,618.6041860000,6000.7772560000,1220.5461470000,1200.0000000000,0.5888060000,12626.1195850000,15881.1795330000,2580.3033210000,600.5319280000,9089.9917950000,1200.0000000000,1200.0000000000,565.5478160000,False,False
2025-10-18,13465.2634540000,13451.9737810000,0.0000000000,0.0000000000,1220.5461470000,1252.7591970000,1220.5461470000,0.5830680000,13428.5608390000,13219.2438330000,0.0000000000,0.0000000000,1200.0000000000,1707.3668340000,1200.0000000000,-232.7299480000,False,False
2025-10-19,50401.8818190000,47975.3311920000,2716.8274050000,450.8460620000,1252.7591970000,7134.5140150000,1200.0000000000,0.7893600000,49986.2154480000,46747.9695320000,1380.0111910000,216.5859450000,1707.3668340000,9556.6028300000,1200.0000000000,-1227.3616600000,False,False
2025-10-20,46888.8515610000,46446.1864120000,1255.9437150000,211.9547890000,7134.5140150000,8207.4971380000,1200.0000000000,0.7871270000,45648.1579750000,45458.8558780000,20.0510420000,3.8881210000,9556.6028300000,10015.4552050000,1200.0000000000,-987.3305340000,False,False
2025-10-21,48259.3477740000,48112.4230900000,0.0000000000,0.0000000000,8207.4971380000,8563.6302250000,1521.3748440000,0.7953060000,47779.3870600000,47690.0415980000,0.0000000000,0.0000000000,10015.4552050000,10232.0210980000,1785.4743460000,-422.3814920000,False,False
2025-10-22,47714.5024420000,48344.4621700000,2794.6993010000,473.8106320000,8563.6302250000,7036.6607800000,1200.0000000000,0.7929510000,46222.1067160000,46678.6341270000,865.9929200000,149.1797870000,10232.0210980000,9125.4370140000,1200.0000000000,-1665.8280430000,False,False
2025-10-23,48213.4203870000,48755.2298740000,623.4828590000,124.5435090000,7036.6607800000,5723.3601130000,1200.0000000000,0.7813360000,49060.2040560000,49130.7330450000,555.1909120000,111.3022200000,9125.4370140000,8954.4806700000,1200.0000000000,375.5031710000,False,False
2025-10-24,15062.2306470000,16907.2998200000,3263.0392170000,857.3014660000,5723.3601130000,1251.0674790000,1200.0000000000,0.5963580000,14240.7697560000,17437.7476680000,3627.5145180000,786.5755890000,8954.4806700000,1205.2748510000,1200.0000000000,530.4478480000,False,False
2025-10-25,14577.7005230000,14563.7565640000,406.2595330000,114.1741380000,1251.0674790000,1284.8664650000,1200.0000000000,0.5985090000,14444.0650600000,14320.1381420000,0.0000000000,0.0000000000,1205.2748510000,1505.6632840000,1205.2748510000,-243.6184220000,False,False
2025-10-26,51842.4644690000,49266.8613070000,1010.9164610000,197.8708850000,1284.8664650000,7527.9121040000,1200.0000000000,0.7873310000,51936.8072590000,48446.3114210000,55.3601520000,11.5622710000,1505.6632840000,9966.3318930000,1200.0000000000,-820.5498860000,False,False
2025-10-27,46544.8345680000,47062.9487330000,185.5783480000,37.4391020000,7527.9121040000,6272.0469040000,1200.0000000000,0.7828960000,45553.1538460000,46239.2324870000,103.6609000000,19.7449330000,9966.3318930000,8303.3349200000,1432.0469770000,-823.7162460000,False,False
2025-10-28,50773.8658100000,49434.6808290000,2175.7802200000,343.5775260000,6272.0469040000,9518.1187680000,1200.0000000000,0.7930670000,49584.8783030000,48623.0521320000,1211.4267760000,181.9044340000,8303.3349200000,10634.7207360000,1200.0000000000,-811.6286970000,False,False
2025-10-29,50587.8413110000,51111.7816390000,1281.6908310000,214.1958720000,9518.1187680000,8248.1314380000,1200.0000000000,0.8069570000,49539.6818120000,49845.1321300000,367.7072200000,59.1104930000,10634.7207360000,9894.3348310000,1200.0000000000,-1266.6495090000,False,False
2025-10-30,49272.2212910000,49807.6610490000,3894.8044220000,648.0176620000,8248.1314380000,6950.2704560000,1200.0000000000,0.7919600000,51009.2058950000,51269.5175460000,5678.8823780000,944.0827640000,9894.3348310000,9263.3612620000,1200.0000000000,1461.8564970000,False,False
2025-10-31,14347.3227460000,16666.1303080000,2581.5762530000,665.9964330000,6950.2704560000,1329.6757720000,1200.0000000000,0.6177330000,12660.0721900000,15945.6391050000,1401.2468040000,326.0404990000,9263.3612620000,1299.4231430000,1200.0000000000,-720.4912030000,False,False
2025-11-01,14018.4603650000,13908.2259820000,0.0000000000,0.0000000000,1329.6757720000,1596.8746550000,1230.1066960000,0.6046030000,14315.8441050000,14034.4567280000,0.0000000000,0.0000000000,1299.4231430000,1981.4825000000,1289.0112530000,126.2307460000,False,False
2025-11-02,56119.9752930000,53841.1627290000,3731.0063930000,600.6998450000,1596.8746550000,7120.5248230000,1200.0000000000,0.8022440000,54547.9024920000,51897.2235580000,1838.2773270000,298.8397640000,1981.4825000000,8406.5055040000,1200.0000000000,-1943.9391710000,False,False
2025-11-03,51235.0364300000,51415.9511350000,848.9267860000,160.9788890000,7120.5248230000,6682.0027810000,1200.0000000000,0.8054710000,50096.9567900000,50067.1845450000,0.0000000000,0.0000000000,8406.5055040000,8478.6709250000,1379.0791210000,-1348.7665900000,False,False
2025-11-04,51312.9121430000,50096.4029040000,465.2331350000,87.3001520000,6682.0027810000,9630.7189540000,1200.0000000000,0.7975830000,50285.5963700000,49462.2571160000,160.2600790000,33.5995500000,8478.6709250000,10474.3760930000,1203.4460240000,-634.1457880000,False,False
2025-11-05,52225.4249760000,52578.0452220000,1157.0735390000,212.2337740000,9630.7189540000,8775.9971080000,1200.0000000000,0.8089560000,51256.8911970000,51547.2691720000,369.2411250000,69.0267400000,10474.3760930000,9770.5242840000,1200.0000000000,-1030.7760500000,False,False
2025-11-06,52942.4423090000,54157.8373130000,1185.3087220000,229.9056790000,8775.9971080000,5829.9817480000,1200.0000000000,0.8150670000,52505.9226980000,53134.7833230000,615.0537640000,128.8590770000,9770.5242840000,8246.2189730000,1200.0000000000,-1023.0539900000,False,False
2025-11-07,13490.1682580000,15383.5713370000,1051.5650350000,227.9159980000,5829.9817480000,1240.5317850000,1200.0000000000,0.6155340000,13861.4163500000,16751.2316990000,2493.0559990000,492.5441770000,8246.2189730000,1241.5493970000,1200.0000000000,1367.6603620000,False,False
2025-11-08,14617.7696340000,14587.3553410000,238.6804690000,55.6235070000,1240.5317850000,1314.2534740000,1200.0000000000,0.6173410000,14356.1016960000,14306.4037740000,0.0000000000,0.0000000000,1241.5493970000,1362.0129820000,1241.5493970000,-280.9515670000,False,False
2025-11-09,55241.7959430000,52290.0275860000,0.0000000000,0.0000000000,1314.2534740000,8469.0919370000,1255.2366180000,0.8103170000,55592.3633650000,51945.4398260000,0.0000000000,0.0000000000,1362.0129820000,10201.8491930000,1362.0129820000,-344.5877600000,False,False
2025-11-10,56485.8079920000,56010.2039370000,0.0000000000,0.0000000000,8469.0919370000,9621.9162000000,1235.1701950000,0.8189730000,55930.1084350000,55697.7775270000,0.0000000000,0.0000000000,10201.8491930000,10764.9997920000,1290.6904070000,-312.4264100000,False,False
