origin,grid_size,iteration,weekday,initial_soc,objective,initial_soc_dual,cut_slope,cut_intercept
2025-06-01,17,2,0,4200.0,44966.17641347538,-0.4770000111111112,-0.4770000111111112,46969.57646014205
2025-06-01,17,2,0,4800.0,44679.97640680872,-0.4770000111111112,-0.4770000111111112,46969.57646014205
2025-06-01,17,2,0,5400.0,44394.30973347538,-0.4761111222222222,-0.4761111222222222,46965.309793475375
2025-06-01,17,2,0,6000.0,44108.94306014204,-0.47544445555555553,-0.47544445555555553,46961.60979347537
2025-06-01,17,2,0,6600.0,43823.909720142045,-0.47466667777777777,-0.47466667777777777,46956.70979347538
2025-06-01,17,2,0,7200.0,43539.12638014205,-0.47455556666666665,-0.47455556666666665,46955.92646014205
2025-06-01,17,2,0,7800.0,43254.393040142044,-0.47455556666666665,-0.47455556666666665,46955.926460142044
2025-06-01,17,2,0,8400.0,42969.793033475384,-0.4743333444444444,-0.4743333444444444,46954.193126808714
2025-06-01,17,2,0,9000.0,42686.24302680871,-0.4720000111111111,-0.4720000111111111,46934.24312680871
2025-06-01,17,2,0,9600.0,42403.14302014204,-0.4716666777777778,-0.4716666777777778,46931.1431268087
2025-06-01,17,2,0,10200.0,42129.00968014204,-0.41255556666666665,-0.41255556666666665,46337.07646014204
2025-06-01,17,2,0,10800.0,41881.47634014203,-0.384479991,-0.384479991,46033.86024294203
2025-07-01,17,1,6,1200.0,49419.74813042677,-0.47900001111111107,-0.47900001111111107,49994.548143760105
2025-07-01,17,1,6,1800.0,49132.34812376009,-0.47900001111111107,-0.47900001111111107,49994.54814376009
2025-07-01,17,1,6,2400.0,48844.94811709344,-0.47900001111111107,-0.47900001111111107,49994.548143760105
2025-07-01,17,1,6,3000.0,48557.998110426764,-0.47800001111111107,-0.47800001111111107,49991.998143760095
2025-07-01,17,1,6,3600.0,48271.23143709343,-0.47788889999999995,-0.47788889999999995,49991.63147709343
2025-07-01,17,1,6,4200.0,47984.63143042675,-0.4770000111111111,-0.4770000111111111,49988.03147709342
2025-07-01,17,1,6,4800.0,47698.43142376008,-0.4770000111111111,-0.4770000111111111,49988.03147709341
2025-07-01,17,1,6,5400.0,47412.764750426744,-0.47611112222222224,-0.47611112222222224,49983.76481042674
2025-07-01,17,1,6,6000.0,47127.398077093414,-0.47544445555555553,-0.47544445555555553,49980.064810426746
2025-07-01,17,1,6,6600.0,46842.364737093405,-0.47466667777777777,-0.47466667777777777,49975.16481042674
2025-07-01,17,1,6,7200.0,46557.58139709341,-0.47455556666666665,-0.47455556666666665,49974.38147709341
2025-07-01,17,1,6,7800.0,46272.848057093404,-0.47455556666666665,-0.47455556666666665,49974.381477093404
2025-07-01,17,1,6,8400.0,45988.24805042674,-0.4743333444444444,-0.4743333444444444,49972.64814376007
2025-07-01,17,1,6,9000.0,45704.698043760065,-0.4720000111111111,-0.4720000111111111,49952.69814376006
2025-07-01,17,1,6,9600.0,45421.5980370934,-0.4716666777777778,-0.4716666777777778,49949.598143760064
2025-07-01,17,1,6,10200.0,45147.46469709339,-0.41255556666666665,-0.41255556666666665,49355.53147709339
2025-07-01,17,1,6,10800.0,44899.93135709339,-0.38231999099999997,-0.38231999099999997,49028.98725989339
2025-07-01,17,1,5,1200.0,22343.78336391939,-0.4743333444444444,-0.4743333444444444,22912.983377252724
2025-07-01,17,1,5,1800.0,22060.306023302106,-0.4720000111111111,-0.4720000111111111,22909.906043302108
2025-07-01,17,1,5,2400.0,21777.21639749964,-0.47166667777777777,-0.47166667777777777,22909.216424166305
2025-07-01,17,1,5,3000.0,21504.92315074651,-0.41255556666666665,-0.41255556666666665,22742.58985074651
2025-07-01,17,1,5,3600.0,21257.77365096093,-0.399509991,-0.399509991,22696.009618560933
2025-07-01,17,1,5,4200.0,21018.280164605934,-0.397979991,-0.397979991,22689.796126805933
2025-07-01,17,1,5,4800.0,20779.91871003593,-0.396089991,-0.396089991,22681.15066683593
2025-07-01,17,1,5,5400.0,20542.426014825935,-0.395549991,-0.395549991,22678.395966225933
2025-07-01,17,1,5,6000.0,20305.165128355933,-0.39536999100000003,-0.39536999100000003,22677.385074355934
2025-07-01,17,1,5,6600.0,20068.1135765826,-0.395009991,-0.395009991,22675.1795171826
2025-07-01,17,1,5,7200.0,19831.677442165936,-0.393659991,-0.393659991,22666.029377365936
2025-07-01,17,1,5,7800.0,19595.513409710933,-0.393389991,-0.393389991,22663.955339510932
2025-07-01,17,1,5,8400.0,19359.548329784273,-0.39302999099999997,-0.39302999099999997,22661.000254184273
2025-07-01,17,1,5,9000.0,19123.80563818927,-0.392759991,-0.392759991,22658.64555718927
2025-07-01,17,1,5,9600.0,18888.28293892927,-0.392399991,-0.392399991,22655.322852529272
2025-07-01,17,1,5,10200.0,18652.962216164273,-0.39212999099999996,-0.39212999099999996,22652.68812436427
2025-07-01,17,1,5,10800.0,18417.74105501094,-0.38231999099999997,-0.38231999099999997,22546.79695781094
2025-07-01,17,1,4,1200.0,22795.86932548452,-0.4743333444444444,-0.4743333444444444,23365.069338817855
2025-07-01,17,1,4,1800.0,22512.016739064773,-0.4720000111111111,-0.4720000111111111,23361.616759064775
2025-07-01,17,1,4,2400.0,22228.873506719094,-0.4716666777777778,-0.4716666777777778,23360.873533385762
2025-07-01,17,1,4,3000.0,21947.074812974242,-0.41255556666666665,-0.41255556666666665,23184.741512974244
2025-07-01,17,1,4,3600.0,21699.541472974244,-0.41255556666666665,-0.41255556666666665,23184.741512974244
2025-07-01,17,1,4,4200.0,21458.143766775353,-0.399509991,-0.399509991,23136.08572897535
2025-07-01,17,1,4,4800.0,21219.406149215352,-0.396089991,-0.396089991,23120.63810601535
2025-07-01,17,1,4,5400.0,20981.823304835347,-0.39554999099999993,-0.39554999099999993,23117.793256235345
2025-07-01,17,1,4,6000.0,20744.531071642014,-0.39536999100000003,-0.39536999100000003,23116.751017642015
2025-07-01,17,1,4,6600.0,20507.414457595347,-0.39500999100000006,-0.39500999100000006,23114.48039819535
2025-07-01,17,1,4,7200.0,20270.787830903686,-0.394019991,-0.394019991,23107.731766103687
2025-07-01,17,1,4,7800.0,20034.543748937023,-0.393659991,-0.393659991,23105.091678737022
2025-07-01,17,1,4,8400.0,19798.514890303686,-0.39302999099999997,-0.39302999099999997,23099.966814703686
2025-07-01,17,1,4,9000.0,19562.733331648687,-0.392759991,-0.392759991,23097.573250648686
2025-07-01,17,1,4,9600.0,19327.157632308685,-0.392399991,-0.392399991,23094.197545908686
2025-07-01,17,1,4,10200.0,19091.79951934368,-0.3921299909999999,-0.3921299909999999,23091.52542754368
2025-07-01,17,1,4,10800.0,18856.55712912202,-0.38231999099999997,-0.38231999099999997,22985.613031922017
2025-07-01,17,1,3,1200.0,51137.757967793565,-0.47900001111111107,-0.47900001111111107,51712.5579811269
2025-07-01,17,1,3,1800.0,50850.3579611269,-0.47900001111111107,-0.47900001111111107,51712.5579811269
2025-07-01,17,1,3,2400.0,50562.957954460224,-0.47900001111111107,-0.47900001111111107,51712.55798112689
2025-07-01,17,1,3,3000.0,50276.00794779356,-0.47800001111111107,-0.47800001111111107,51710.00798112689
2025-07-01,17,1,3,3600.0,49989.241274460226,-0.47788889999999995,-0.47788889999999995,51709.64131446023
2025-07-01,17,1,3,4200.0,49702.64126779356,-0.4770000111111111,-0.4770000111111111,51706.04131446023
2025-07-01,17,1,3,4800.0,49416.44126112689,-0.4770000111111111,-0.4770000111111111,51706.04131446023
2025-07-01,17,1,3,5400.0,49130.77458779356,-0.47611112222222224,-0.47611112222222224,51701.77464779356
2025-07-01,17,1,3,6000.0,48845.40791446022,-0.47544445555555553,-0.47544445555555553,51698.07464779355
2025-07-01,17,1,3,6600.0,48560.37457446022,-0.47466667777777777,-0.47466667777777777,51693.17464779355
2025-07-01,17,1,3,7200.0,48275.59123446022,-0.47455556666666665,-0.47455556666666665,51692.39131446022
2025-07-01,17,1,3,7800.0,47990.85789446022,-0.47455556666666665,-0.47455556666666665,51692.39131446022
2025-07-01,17,1,3,8400.0,47706.25788779355,-0.4743333444444444,-0.4743333444444444,51690.65798112688
2025-07-01,17,1,3,9000.0,47422.70788112688,-0.4720000111111111,-0.4720000111111111,51670.70798112688
2025-07-01,17,1,3,9600.0,47139.607874460205,-0.4716666777777778,-0.4716666777777778,51667.60798112687
2025-07-01,17,1,3,10200.0,46865.47453446022,-0.41255556666666665,-0.41255556666666665,51073.54131446022
2025-07-01,17,1,3,10800.0,46617.94119446022,-0.38231999099999997,-0.38231999099999997,50746.99709726022
2025-07-01,17,1,2,1200.0,52668.764223630846,-0.47900001111111107,-0.47900001111111107,53243.56423696418
2025-07-01,17,1,2,1800.0,52381.36421696418,-0.47900001111111107,-0.47900001111111107,53243.56423696418
2025-07-01,17,1,2,2400.0,52093.96421029752,-0.47900001111111107,-0.47900001111111107,53243.56423696419
2025-07-01,17,1,2,3000.0,51807.01420363084,-0.47800001111111107,-0.47800001111111107,53241.01423696417
2025-07-01,17,1,2,3600.0,51520.24753029751,-0.47788889999999995,-0.47788889999999995,53240.64757029751
2025-07-01,17,1,2,4200.0,51233.64752363085,-0.4770000111111112,-0.4770000111111112,53237.047570297516
2025-07-01,17,1,2,4800.0,50947.44751696417,-0.4770000111111112,-0.4770000111111112,53237.0475702975
2025-07-01,17,1,2,5400.0,50661.78084363084,-0.4761111222222222,-0.4761111222222222,53232.78090363084
2025-07-01,17,1,2,6000.0,50376.4141702975,-0.47544445555555553,-0.47544445555555553,53229.080903630835
2025-07-01,17,1,2,6600.0,50091.380830297494,-0.4746666777777778,-0.4746666777777778,53224.180903630826
2025-07-01,17,1,2,7200.0,49806.597490297485,-0.47455556666666665,-0.47455556666666665,53223.397570297486
2025-07-01,17,1,2,7800.0,49521.86415029748,-0.4743333444444444,-0.4743333444444444,53221.66423696415
2025-07-01,17,1,2,8400.0,49237.26414363082,-0.4743333444444444,-0.4743333444444444,53221.66423696415
2025-07-01,17,1,2,9000.0,48953.71413696415,-0.4720000111111111,-0.4720000111111111,53201.714236964144
2025-07-01,17,1,2,9600.0,48670.61413029749,-0.4716666777777777,-0.4716666777777777,53198.61423696415
2025-07-01,17,1,2,10200.0,48396.480790297486,-0.41255556666666665,-0.41255556666666665,52604.54757029749
2025-07-01,17,1,2,10800.0,48148.94745029748,-0.38231999099999997,-0.38231999099999997,52278.003353097476
2025-07-01,17,1,1,1200.0,54089.874756247606,-0.47900001111111107,-0.47900001111111107,54664.67476958094
2025-07-01,17,1,1,1800.0,53802.47474958093,-0.47900001111111107,-0.47900001111111107,54664.674769580924
2025-07-01,17,1,1,2400.0,53515.074742914265,-0.47900001111111107,-0.47900001111111107,54664.67476958093
2025-07-01,17,1,1,3000.0,53228.1247362476,-0.47800001111111107,-0.47800001111111107,54662.12476958093
2025-07-01,17,1,1,3600.0,52941.35806291425,-0.47788889999999995,-0.47788889999999995,54661.75810291425
2025-07-01,17,1,1,4200.0,52654.75805624759,-0.4770000111111111,-0.4770000111111111,54658.15810291426
2025-07-01,17,1,1,4800.0,52368.55804958094,-0.4770000111111111,-0.4770000111111111,54658.158102914276
2025-07-01,17,1,1,5400.0,52082.8913762476,-0.47611112222222224,-0.47611112222222224,54653.8914362476
2025-07-01,17,1,1,6000.0,51797.52470291426,-0.47544445555555553,-0.47544445555555553,54650.191436247595
2025-07-01,17,1,1,6600.0,51512.49136291427,-0.47466667777777777,-0.47466667777777777,54645.2914362476
2025-07-01,17,1,1,7200.0,51227.708022914274,-0.47455556666666665,-0.47455556666666665,54644.508102914275
2025-07-01,17,1,1,7800.0,50942.97468291427,-0.47455556666666665,-0.47455556666666665,54644.50810291427
2025-07-01,17,1,1,8400.0,50658.37467624759,-0.4743333444444444,-0.4743333444444444,54642.77476958092
2025-07-01,17,1,1,9000.0,50374.82466958092,-0.4720000111111111,-0.4720000111111111,54622.82476958092
2025-07-01,17,1,1,9600.0,50091.72466291426,-0.4716666777777777,-0.4716666777777777,54619.72476958093
2025-07-01,17,1,1,10200.0,49817.59132291426,-0.41255556666666665,-0.41255556666666665,54025.65810291426
2025-07-01,17,1,1,10800.0,49570.05798291425,-0.396089991,-0.396089991,53847.82988571425
2025-07-01,17,1,0,1200.0,51755.64759456645,-0.47900001111111107,-0.47900001111111107,52330.44760789978
2025-07-01,17,1,0,1800.0,51468.24758789979,-0.47900001111111107,-0.47900001111111107,52330.44760789978
2025-07-01,17,1,0,2400.0,51180.84758123312,-0.47900001111111107,-0.47900001111111107,52330.44760789979
2025-07-01,17,1,0,3000.0,50893.89757456646,-0.4780000111111111,-0.4780000111111111,52327.89760789979
2025-07-01,17,1,0,3600.0,50607.13090123311,-0.4778889,-0.4778889,52327.53094123311
2025-07-01,17,1,0,4200.0,50320.53089456645,-0.4770000111111112,-0.4770000111111112,52323.93094123312
2025-07-01,17,1,0,4800.0,50034.33088789977,-0.4770000111111112,-0.4770000111111112,52323.930941233106
2025-07-01,17,1,0,5400.0,49748.664214566445,-0.4761111222222222,-0.4761111222222222,52319.66427456644
2025-07-01,17,1,0,6000.0,49463.29754123309,-0.47544445555555553,-0.47544445555555553,52315.964274566424
2025-07-01,17,1,0,6600.0,49178.2642012331,-0.4746666777777778,-0.4746666777777778,52311.06427456643
2025-07-01,17,1,0,7200.0,48893.4808612331,-0.47455556666666665,-0.47455556666666665,52310.280941233104
2025-07-01,17,1,0,7800.0,48608.7475212331,-0.47455556666666665,-0.47455556666666665,52310.2809412331
2025-07-01,17,1,0,8400.0,48324.14751456644,-0.4743333444444444,-0.4743333444444444,52308.54760789977
2025-07-01,17,1,0,9000.0,48040.597507899765,-0.4720000111111111,-0.4720000111111111,52288.59760789976
2025-07-01,17,1,0,9600.0,47757.49750123309,-0.47166667777777777,-0.47166667777777777,52285.49760789976
2025-07-01,17,1,0,10200.0,47483.36416123309,-0.41255556666666665,-0.41255556666666665,51691.43094123309
2025-07-01,17,1,0,10800.0,47235.83082123308,-0.38231999099999997,-0.38231999099999997,51364.88672403308
2025-07-01,17,2,6,1200.0,51628.48151709346,-0.47900001111111107,-0.47900001111111107,52203.28153042679
2025-07-01,17,2,6,1800.0,51341.0815104268,-0.47900001111111107,-0.47900001111111107,52203.28153042679
2025-07-01,17,2,6,2400.0,51053.68150376012,-0.47900001111111107,-0.47900001111111107,52203.281530426786
2025-07-01,17,2,6,3000.0,50766.73149709345,-0.47800001111111107,-0.47800001111111107,52200.73153042678
2025-07-01,17,2,6,3600.0,50479.96482376012,-0.47788889999999995,-0.47788889999999995,52200.36486376012
2025-07-01,17,2,6,4200.0,50193.36481709346,-0.4770000111111111,-0.4770000111111111,52196.76486376013
2025-07-01,17,2,6,4800.0,49907.16481042678,-0.4770000111111111,-0.4770000111111111,52196.764863760116
2025-07-01,17,2,6,5400.0,49621.498137093455,-0.47611112222222224,-0.47611112222222224,52192.49819709345
2025-07-01,17,2,6,6000.0,49336.1314637601,-0.47544445555555553,-0.47544445555555553,52188.798197093434
2025-07-01,17,2,6,6600.0,49051.09812376011,-0.47466667777777777,-0.47466667777777777,52183.89819709344
2025-07-01,17,2,6,7200.0,48766.31478376013,-0.47455556666666665,-0.47455556666666665,52183.11486376013
2025-07-01,17,2,6,7800.0,48481.58144376012,-0.4743333444444444,-0.4743333444444444,52181.38153042679
2025-07-01,17,2,6,8400.0,48196.98143709345,-0.4743333444444444,-0.4743333444444444,52181.38153042678
2025-07-01,17,2,6,9000.0,47913.431430426775,-0.4720000111111111,-0.4720000111111111,52161.43153042677
2025-07-01,17,2,6,9600.0,47630.331423760115,-0.4716666777777778,-0.4716666777777778,52158.33153042678
2025-07-01,17,2,6,10200.0,47356.1980837601,-0.41255556666666665,-0.41255556666666665,51564.2648637601
2025-07-01,17,2,6,10800.0,47108.66474376009,-0.3823199909999999,-0.3823199909999999,51237.72064656009
2025-07-01,17,2,5,1200.0,22343.783363919414,-0.4743333444444444,-0.4743333444444444,22912.98337725275
2025-07-01,17,2,5,1800.0,22060.30602330213,-0.4720000111111111,-0.4720000111111111,22909.906043302133
2025-07-01,17,2,5,2400.0,21777.216397499666,-0.47166667777777777,-0.47166667777777777,22909.216424166334
2025-07-01,17,2,5,3000.0,21504.923150746534,-0.41255556666666665,-0.41255556666666665,22742.589850746535
2025-07-01,17,2,5,3600.0,21257.773650960957,-0.399509991,-0.399509991,22696.00961856096
2025-07-01,17,2,5,4200.0,21018.28016460596,-0.397979991,-0.397979991,22689.79612680596
2025-07-01,17,2,5,4800.0,20779.918710035956,-0.396089991,-0.396089991,22681.150666835954
2025-07-01,17,2,5,5400.0,20542.42601482596,-0.395549991,-0.395549991,22678.39596622596
2025-07-01,17,2,5,6000.0,20305.16512835596,-0.39536999100000003,-0.39536999100000003,22677.38507435596
2025-07-01,17,2,5,6600.0,20068.113576582626,-0.395009991,-0.395009991,22675.179517182627
2025-07-01,17,2,5,7200.0,19831.67744216596,-0.393659991,-0.393659991,22666.02937736596
2025-07-01,17,2,5,7800.0,19595.51340971096,-0.393389991,-0.393389991,22663.955339510958
2025-07-01,17,2,5,8400.0,19359.5483297843,-0.39302999099999997,-0.39302999099999997,22661.0002541843
2025-07-01,17,2,5,9000.0,19123.805638189297,-0.392759991,-0.392759991,22658.645557189295
2025-07-01,17,2,5,9600.0,18888.282938929297,-0.392399991,-0.392399991,22655.322852529298
2025-07-01,17,2,5,10200.0,18652.9622161643,-0.39212999099999996,-0.39212999099999996,22652.688124364297
2025-07-01,17,2,5,10800.0,18417.741055010967,-0.38231999099999997,-0.38231999099999997,22546.796957810966
2025-07-01,17,2,4,1200.0,22795.869325484524,-0.4743333444444444,-0.4743333444444444,23365.06933881786
2025-07-01,17,2,4,1800.0,22512.016739064777,-0.4720000111111111,-0.4720000111111111,23361.61675906478
2025-07-01,17,2,4,2400.0,22228.873506719097,-0.4716666777777778,-0.4716666777777778,23360.873533385766
2025-07-01,17,2,4,3000.0,21947.074812974246,-0.41255556666666665,-0.41255556666666665,23184.741512974248
2025-07-01,17,2,4,3600.0,21699.541472974248,-0.41255556666666665,-0.41255556666666665,23184.741512974248
2025-07-01,17,2,4,4200.0,21458.143766775356,-0.399509991,-0.399509991,23136.085728975355
2025-07-01,17,2,4,4800.0,21219.406149215356,-0.396089991,-0.396089991,23120.638106015354
2025-07-01,17,2,4,5400.0,20981.82330483535,-0.39554999099999993,-0.39554999099999993,23117.79325623535
2025-07-01,17,2,4,6000.0,20744.531071642017,-0.39536999100000003,-0.39536999100000003,23116.75101764202
2025-07-01,17,2,4,6600.0,20507.41445759535,-0.39500999100000006,-0.39500999100000006,23114.480398195352
2025-07-01,17,2,4,7200.0,20270.78783090369,-0.394019991,-0.394019991,23107.73176610369
2025-07-01,17,2,4,7800.0,20034.543748937027,-0.393659991,-0.393659991,23105.091678737026
2025-07-01,17,2,4,8400.0,19798.51489030369,-0.39302999099999997,-0.39302999099999997,23099.96681470369
2025-07-01,17,2,4,9000.0,19562.73333164869,-0.392759991,-0.392759991,23097.57325064869
2025-07-01,17,2,4,9600.0,19327.15763230869,-0.392399991,-0.392399991,23094.19754590869
2025-07-01,17,2,4,10200.0,19091.799519343684,-0.3921299909999999,-0.3921299909999999,23091.525427543682
2025-07-01,17,2,4,10800.0,18856.557129122022,-0.38231999099999997,-0.38231999099999997,22985.61303192202
2025-07-01,17,2,3,1200.0,51137.757967793565,-0.47900001111111107,-0.47900001111111107,51712.5579811269
2025-07-01,17,2,3,1800.0,50850.3579611269,-0.47900001111111107,-0.47900001111111107,51712.5579811269
2025-07-01,17,2,3,2400.0,50562.957954460224,-0.47900001111111107,-0.47900001111111107,51712.55798112689
2025-07-01,17,2,3,3000.0,50276.00794779356,-0.47800001111111107,-0.47800001111111107,51710.00798112689
2025-07-01,17,2,3,3600.0,49989.241274460226,-0.47788889999999995,-0.47788889999999995,51709.64131446023
2025-07-01,17,2,3,4200.0,49702.64126779356,-0.4770000111111111,-0.4770000111111111,51706.04131446023
2025-07-01,17,2,3,4800.0,49416.44126112689,-0.4770000111111111,-0.4770000111111111,51706.04131446023
2025-07-01,17,2,3,5400.0,49130.77458779356,-0.47611112222222224,-0.47611112222222224,51701.77464779356
2025-07-01,17,2,3,6000.0,48845.40791446022,-0.47544445555555553,-0.47544445555555553,51698.07464779355
2025-07-01,17,2,3,6600.0,48560.37457446022,-0.47466667777777777,-0.47466667777777777,51693.17464779355
2025-07-01,17,2,3,7200.0,48275.59123446022,-0.47455556666666665,-0.47455556666666665,51692.39131446022
2025-07-01,17,2,3,7800.0,47990.85789446022,-0.47455556666666665,-0.47455556666666665,51692.39131446022
2025-07-01,17,2,3,8400.0,47706.25788779355,-0.4743333444444444,-0.4743333444444444,51690.65798112688
2025-07-01,17,2,3,9000.0,47422.70788112688,-0.4720000111111111,-0.4720000111111111,51670.70798112688
2025-07-01,17,2,3,9600.0,47139.607874460205,-0.4716666777777778,-0.4716666777777778,51667.60798112687
2025-07-01,17,2,3,10200.0,46865.47453446022,-0.41255556666666665,-0.41255556666666665,51073.54131446022
2025-07-01,17,2,3,10800.0,46617.94119446022,-0.38231999099999997,-0.38231999099999997,50746.99709726022
2025-07-01,17,2,2,1200.0,52668.764223630846,-0.47900001111111107,-0.47900001111111107,53243.56423696418
2025-07-01,17,2,2,1800.0,52381.36421696418,-0.47900001111111107,-0.47900001111111107,53243.56423696418
2025-07-01,17,2,2,2400.0,52093.96421029752,-0.47900001111111107,-0.47900001111111107,53243.56423696419
2025-07-01,17,2,2,3000.0,51807.01420363084,-0.47800001111111107,-0.47800001111111107,53241.01423696417
2025-07-01,17,2,2,3600.0,51520.24753029751,-0.47788889999999995,-0.47788889999999995,53240.64757029751
2025-07-01,17,2,2,4200.0,51233.64752363085,-0.4770000111111112,-0.4770000111111112,53237.047570297516
2025-07-01,17,2,2,4800.0,50947.44751696417,-0.4770000111111112,-0.4770000111111112,53237.0475702975
2025-07-01,17,2,2,5400.0,50661.78084363084,-0.4761111222222222,-0.4761111222222222,53232.78090363084
2025-07-01,17,2,2,6000.0,50376.4141702975,-0.47544445555555553,-0.47544445555555553,53229.080903630835
2025-07-01,17,2,2,6600.0,50091.380830297494,-0.4746666777777778,-0.4746666777777778,53224.180903630826
2025-07-01,17,2,2,7200.0,49806.597490297485,-0.47455556666666665,-0.47455556666666665,53223.397570297486
2025-07-01,17,2,2,7800.0,49521.86415029748,-0.4743333444444444,-0.4743333444444444,53221.66423696415
2025-07-01,17,2,2,8400.0,49237.26414363082,-0.4743333444444444,-0.4743333444444444,53221.66423696415
2025-07-01,17,2,2,9000.0,48953.71413696415,-0.4720000111111111,-0.4720000111111111,53201.714236964144
2025-07-01,17,2,2,9600.0,48670.61413029749,-0.4716666777777777,-0.4716666777777777,53198.61423696415
2025-07-01,17,2,2,10200.0,48396.480790297486,-0.41255556666666665,-0.41255556666666665,52604.54757029749
2025-07-01,17,2,2,10800.0,48148.94745029748,-0.38231999099999997,-0.38231999099999997,52278.003353097476
2025-07-01,17,2,1,1200.0,54089.874756247606,-0.47900001111111107,-0.47900001111111107,54664.67476958094
2025-07-01,17,2,1,1800.0,53802.47474958093,-0.47900001111111107,-0.47900001111111107,54664.674769580924
2025-07-01,17,2,1,2400.0,53515.074742914265,-0.47900001111111107,-0.47900001111111107,54664.67476958093
2025-07-01,17,2,1,3000.0,53228.1247362476,-0.47800001111111107,-0.47800001111111107,54662.12476958093
2025-07-01,17,2,1,3600.0,52941.35806291425,-0.47788889999999995,-0.47788889999999995,54661.75810291425
2025-07-01,17,2,1,4200.0,52654.75805624759,-0.4770000111111111,-0.4770000111111111,54658.15810291426
2025-07-01,17,2,1,4800.0,52368.55804958094,-0.4770000111111111,-0.4770000111111111,54658.158102914276
2025-07-01,17,2,1,5400.0,52082.8913762476,-0.47611112222222224,-0.47611112222222224,54653.8914362476
2025-07-01,17,2,1,6000.0,51797.52470291426,-0.47544445555555553,-0.47544445555555553,54650.191436247595
2025-07-01,17,2,1,6600.0,51512.49136291427,-0.47466667777777777,-0.47466667777777777,54645.2914362476
2025-07-01,17,2,1,7200.0,51227.708022914274,-0.47455556666666665,-0.47455556666666665,54644.508102914275
2025-07-01,17,2,1,7800.0,50942.97468291427,-0.47455556666666665,-0.47455556666666665,54644.50810291427
2025-07-01,17,2,1,8400.0,50658.37467624759,-0.4743333444444444,-0.4743333444444444,54642.77476958092
2025-07-01,17,2,1,9000.0,50374.82466958092,-0.4720000111111111,-0.4720000111111111,54622.82476958092
2025-07-01,17,2,1,9600.0,50091.72466291426,-0.4716666777777777,-0.4716666777777777,54619.72476958093
2025-07-01,17,2,1,10200.0,49817.59132291426,-0.41255556666666665,-0.41255556666666665,54025.65810291426
2025-07-01,17,2,1,10800.0,49570.05798291425,-0.396089991,-0.396089991,53847.82988571425
2025-07-01,17,2,0,1200.0,51755.64759456645,-0.47900001111111107,-0.47900001111111107,52330.44760789978
2025-07-01,17,2,0,1800.0,51468.24758789979,-0.47900001111111107,-0.47900001111111107,52330.44760789978
2025-07-01,17,2,0,2400.0,51180.84758123312,-0.47900001111111107,-0.47900001111111107,52330.44760789979
2025-07-01,17,2,0,3000.0,50893.89757456646,-0.4780000111111111,-0.4780000111111111,52327.89760789979
2025-07-01,17,2,0,3600.0,50607.13090123311,-0.4778889,-0.4778889,52327.53094123311
2025-07-01,17,2,0,4200.0,50320.53089456645,-0.4770000111111112,-0.4770000111111112,52323.93094123312
2025-07-01,17,2,0,4800.0,50034.33088789977,-0.4770000111111112,-0.4770000111111112,52323.930941233106
2025-07-01,17,2,0,5400.0,49748.664214566445,-0.4761111222222222,-0.4761111222222222,52319.66427456644
2025-07-01,17,2,0,6000.0,49463.29754123309,-0.47544445555555553,-0.47544445555555553,52315.964274566424
2025-07-01,17,2,0,6600.0,49178.2642012331,-0.4746666777777778,-0.4746666777777778,52311.06427456643
2025-07-01,17,2,0,7200.0,48893.4808612331,-0.47455556666666665,-0.47455556666666665,52310.280941233104
2025-07-01,17,2,0,7800.0,48608.7475212331,-0.47455556666666665,-0.47455556666666665,52310.2809412331
2025-07-01,17,2,0,8400.0,48324.14751456644,-0.4743333444444444,-0.4743333444444444,52308.54760789977
2025-07-01,17,2,0,9000.0,48040.597507899765,-0.4720000111111111,-0.4720000111111111,52288.59760789976
2025-07-01,17,2,0,9600.0,47757.49750123309,-0.47166667777777777,-0.47166667777777777,52285.49760789976
2025-07-01,17,2,0,10200.0,47483.36416123309,-0.41255556666666665,-0.41255556666666665,51691.43094123309
2025-07-01,17,2,0,10800.0,47235.83082123308,-0.38231999099999997,-0.38231999099999997,51364.88672403308
2025-08-01,17,1,6,1200.0,55457.26623621737,-0.47900001111111107,-0.47900001111111107,56032.066249550706
2025-08-01,17,1,6,1800.0,55169.8662295507,-0.47900001111111107,-0.47900001111111107,56032.0662495507
2025-08-01,17,1,6,2400.0,54882.46622288404,-0.47900001111111107,-0.47900001111111107,56032.066249550706
2025-08-01,17,1,6,3000.0,54595.51621621737,-0.47800001111111107,-0.47800001111111107,56029.5162495507
2025-08-01,17,1,6,3600.0,54308.74954288404,-0.47788889999999995,-0.47788889999999995,56029.14958288404
2025-08-01,17,1,6,4200.0,54022.149536217374,-0.4770000111111112,-0.4770000111111112,56025.54958288404
2025-08-01,17,1,6,4800.0,53735.94952955071,-0.4770000111111112,-0.4770000111111112,56025.54958288404
2025-08-01,17,1,6,5400.0,53450.282856217375,-0.4761111222222222,-0.4761111222222222,56021.28291621737
2025-08-01,17,1,6,6000.0,53164.91618288404,-0.47544445555555553,-0.47544445555555553,56017.58291621737
2025-08-01,17,1,6,6600.0,52879.88284288404,-0.4746666777777778,-0.4746666777777778,56012.682916217374
2025-08-01,17,1,6,7200.0,52595.09950288404,-0.47455556666666665,-0.47455556666666665,56011.89958288404
2025-08-01,17,1,6,7800.0,52310.36616288404,-0.47455556666666665,-0.47455556666666665,56011.89958288404
