month,weekday,soc,relative_future_cost
3,2,10350.0,-2041.8167150000081
3,2,10500.0,-2103.7000500000086
3,2,10650.0,-2165.583385000008
3,2,10800.0,-2227.4667200000085
3,1,1200.0,2292.350053333357
3,1,1350.0,2220.5000516666905
3,1,1500.0,2148.650050000024
3,1,1650.0,2076.800048333357
3,1,1800.0,2004.950046666691
3,1,1950.0,1933.1000450000242
3,1,2100.0,1861.2500433333576
3,1,2250.0,1789.4000416666909
3,1,2400.0,1717.5500400000242
3,1,2550.0,1645.7000383333575
3,1,2700.0,1574.0000366666804
3,1,2850.0,1502.3000350000138
3,1,3000.0,1430.600033333347
3,1,3150.0,1358.9000316666804
3,1,3300.0,1287.2000300000193
3,1,3450.0,1215.5166950000194
3,1,3600.0,1143.8333600000194
3,1,3750.0,1072.1500250000195
3,1,3900.0,1000.4666900000193
3,1,4050.0,928.7833550000194
3,1,4200.0,857.2333533333467
3,1,4350.0,785.6833516666798
3,1,4500.0,714.1333500000133
3,1,4650.0,642.5833483333467
3,1,4800.0,571.0333466666798
3,1,4950.0,499.6166783333433
3,1,5100.0,428.20001000001
3,1,5250.0,356.78334166667673
3,1,5400.0,285.36667333334344
3,1,5550.0,213.95000500001015
3,1,5700.0,142.63333666666495
3,1,5850.0,71.31666833333156
3,1,6000.0,-1.3642420526593924e-12
3,1,6150.0,-71.31666833333475
3,1,6300.0,-142.63333666666813
3,1,6450.0,-213.83333833334382
3,1,6600.0,-285.0333400000104
3,1,6750.0,-356.233341666677
3,1,6900.0,-427.4333433333436
3,1,7050.0,-498.63334500000246
3,1,7200.0,-569.8166800000026
3,1,7350.0,-641.0000150000023
3,1,7500.0,-712.1833500000025
3,1,7650.0,-783.3666850000027
3,1,7800.0,-854.5500200000024
3,1,7950.0,-925.7000216666729
3,1,8100.0,-996.8500233333398
3,1,8250.0,-1068.0000250000062
3,1,8400.0,-1139.150026666673
3,1,8550.0,-1210.3000283333395
3,1,8700.0,-1281.1000300000105
3,1,8850.0,-1351.900031666678
3,1,9000.0,-1422.7000333333444
3,1,9150.0,-1493.500035000011
3,1,9300.0,-1564.3000366666774
3,1,9450.0,-1635.0500383333501
3,1,9600.0,-1705.8000400000165
3,1,9750.0,-1776.5500416666837
3,1,9900.0,-1847.30004333335
3,1,10050.0,-1918.0500450000154
3,1,10200.0,-1979.9333800000159
3,1,10350.0,-2041.8167150000154
3,1,10500.0,-2103.700050000016
3,1,10650.0,-2165.5833850000154
3,1,10800.0,-2227.4667200000113
3,0,1200.0,2292.35005333335
3,0,1350.0,2220.5000516666832
3,0,1500.0,2148.6500500000166
3,0,1650.0,2076.80004833335
3,0,1800.0,2004.9500466666836
3,0,1950.0,1933.100045000017
3,0,2100.0,1861.2500433333503
3,0,2250.0,1789.4000416666836
3,0,2400.0,1717.550040000017
3,0,2550.0,1645.7000383333502
3,0,2700.0,1574.000036666666
3,0,2850.0,1502.3000349999993
3,0,3000.0,1430.6000333333325
3,0,3150.0,1358.9000316666659
3,0,3300.0,1287.2000300000047
3,0,3450.0,1215.5166950000048
3,0,3600.0,1143.8333600000049
3,0,3750.0,1072.150025000005
3,0,3900.0,1000.4666900000047
3,0,4050.0,928.7833550000132
3,0,4200.0,857.2333533333467
3,0,4350.0,785.6833516666798
3,0,4500.0,714.1333500000133
3,0,4650.0,642.5833483333467
3,0,4800.0,571.0333466666798
3,0,4950.0,499.61667833333604
3,0,5100.0,428.20001000000275
3,0,5250.0,356.78334166666946
3,0,5400.0,285.36667333333617
3,0,5550.0,213.95000500000288
3,0,5700.0,142.63333666666495
3,0,5850.0,71.31666833333156
3,0,6000.0,-1.3642420526593924e-12
3,0,6150.0,-71.31666833333475
3,0,6300.0,-142.63333666666267
3,0,6450.0,-213.83333833332927
3,0,6600.0,-285.03333999999586
3,0,6750.0,-356.23334166666245
3,0,6900.0,-427.43334333332905
3,0,7050.0,-498.6333449999952
3,0,7200.0,-569.8166799999954
3,0,7350.0,-641.0000149999951
3,0,7500.0,-712.1833499999952
3,0,7650.0,-783.3666849999954
3,0,7800.0,-854.5500199999951
3,0,7950.0,-925.7000216666729
3,0,8100.0,-996.8500233333398
3,0,8250.0,-1068.0000250000062
3,0,8400.0,-1139.150026666673
3,0,8550.0,-1210.3000283333395
3,0,8700.0,-1281.1000300000105
3,0,8850.0,-1351.900031666678
3,0,9000.0,-1422.7000333333444
3,0,9150.0,-1493.500035000011
3,0,9300.0,-1564.3000366666683
3,0,9450.0,-1635.0500383333356
3,0,9600.0,-1705.800040000002
3,0,9750.0,-1776.5500416666691
3,0,9900.0,-1847.3000433333355
3,0,10050.0,-1918.0500450000009
3,0,10200.0,-1979.9333800000013
3,0,10350.0,-2041.8167150000008
3,0,10500.0,-2103.7000500000013
3,0,10650.0,-2165.583385000001
3,0,10800.0,-2227.4667200000013
4,6,1200.0,2292.350053333401
4,6,1350.0,2220.500051666734
4,6,1500.0,2148.6500500000675
4,6,1650.0,2076.800048333401
4,6,1800.0,2004.9500466667346
4,6,1950.0,1933.100045000068
4,6,2100.0,1861.2500433334012
4,6,2250.0,1789.4000416667345
4,6,2400.0,1717.5500400000678
4,6,2550.0,1645.7000383334012
4,6,2700.0,1574.000036666702
4,6,2850.0,1502.3000350000355
4,6,3000.0,1430.6000333333689
4,6,3150.0,1358.900031666702
4,6,3300.0,1287.2000300000354
4,6,3450.0,1215.5166950000266
4,6,3600.0,1143.8333600000267
4,6,3750.0,1072.1500250000267
4,6,3900.0,1000.4666900000266
4,6,4050.0,928.7833550000266
4,6,4200.0,857.2333533333538
4,6,4350.0,785.683351666687
4,6,4500.0,714.1333500000205
4,6,4650.0,642.5833483333536
4,6,4800.0,571.0333466666871
4,6,4950.0,499.61667833333604
4,6,5100.0,428.20001000000275
4,6,5250.0,356.78334166666946
4,6,5400.0,285.36667333333617
4,6,5550.0,213.95000500000288
4,6,5700.0,142.63333666666495
4,6,5850.0,71.31666833333156
4,6,6000.0,-1.3642420526593924e-12
4,6,6150.0,-71.31666833333475
4,6,6300.0,-142.63333666666813
4,6,6450.0,-213.8333383333361
4,6,6600.0,-285.0333400000027
4,6,6750.0,-356.2333416666693
4,6,6900.0,-427.43334333333587
4,6,7050.0,-498.63334500000246
4,6,7200.0,-569.8166800000031
4,6,7350.0,-641.0000150000028
4,6,7500.0,-712.183350000003
4,6,7650.0,-783.3666850000031
4,6,7800.0,-854.5500200000029
4,6,7950.0,-925.7000216666875
4,6,8100.0,-996.8500233333543
4,6,8250.0,-1068.0000250000207
4,6,8400.0,-1139.1500266666876
4,6,8550.0,-1210.3000283333445
4,6,8700.0,-1281.1000300000105
4,6,8850.0,-1351.900031666678
4,6,9000.0,-1422.7000333333444
4,6,9150.0,-1493.500035000011
4,6,9300.0,-1564.3000366666774
4,6,9450.0,-1635.0500383333501
4,6,9600.0,-1705.8000400000165
4,6,9750.0,-1776.5500416666837
4,6,9900.0,-1847.30004333335
4,6,10050.0,-1918.0500450000154
4,6,10200.0,-1979.9333800000159
4,6,10350.0,-2041.8167150000154
4,6,10500.0,-2103.700050000016
4,6,10650.0,-2165.5833850000154
4,6,10800.0,-2227.466720000013
4,5,1200.0,2292.350053333328
4,5,1350.0,2220.5000516666614
4,5,1500.0,2148.6500499999947
4,5,1650.0,2076.800048333328
4,5,1800.0,2004.9500466666618
4,5,1950.0,1933.1000449999951
4,5,2100.0,1861.2500433333284
4,5,2250.0,1789.4000416666618
4,5,2400.0,1717.550039999995
4,5,2550.0,1645.7000383333284
4,5,2700.0,1574.0000366666584
4,5,2850.0,1502.3000349999918
4,5,3000.0,1430.6000333333252
4,5,3150.0,1358.9000316666584
4,5,3300.0,1287.2000300000047
4,5,3450.0,1215.5166950000048
4,5,3600.0,1143.8333600000049
4,5,3750.0,1072.150025000005
4,5,3900.0,1000.4666900000047
4,5,4050.0,928.7833550000048
4,5,4200.0,857.2333533333288
4,5,4350.0,785.683351666662
4,5,4500.0,714.1333499999955
4,5,4650.0,642.5833483333286
4,5,4800.0,571.033346666662
4,5,4950.0,499.61667833332876
4,5,5100.0,428.2000099999955
4,5,5250.0,356.7833416666622
4,5,5400.0,285.3666733333289
4,5,5550.0,213.95000499999833
4,5,5700.0,142.63333666666495
4,5,5850.0,71.31666833333156
4,5,6000.0,-1.3642420526593924e-12
4,5,6150.0,-71.31666833333475
4,5,6300.0,-142.63333666666813
4,5,6450.0,-213.83333833333654
4,5,6600.0,-285.03334000000314
4,5,6750.0,-356.23334166666973
4,5,6900.0,-427.4333433333363
4,5,7050.0,-498.6333449999988
4,5,7200.0,-569.816679999999
4,5,7350.0,-641.0000149999987
4,5,7500.0,-712.1833499999989
4,5,7650.0,-783.366684999999
4,5,7800.0,-854.5500199999883
4,5,7950.0,-925.7000216666547
4,5,8100.0,-996.8500233333216
4,5,8250.0,-1068.000024999988
4,5,8400.0,-1139.1500266666549
4,5,8550.0,-1210.3000283333158
4,5,8700.0,-1281.1000299999823
4,5,8850.0,-1351.9000316666488
4,5,9000.0,-1422.7000333333153
4,5,9150.0,-1493.5000349999827
4,5,9300.0,-1564.3000366666465
4,5,9450.0,-1635.0500383333138
4,5,9600.0,-1705.80003999998
4,5,9750.0,-1776.5500416666473
4,5,9900.0,-1847.3000433333136
4,5,10050.0,-1918.050044999979
4,5,10200.0,-1979.9333799999795
4,5,10350.0,-2041.816714999979
4,5,10500.0,-2103.7000499999795
4,5,10650.0,-2165.583384999979
4,5,10800.0,-2227.4667199999785
4,4,1200.0,2292.3500533333245
4,4,1350.0,2220.500051666658
4,4,1500.0,2148.650049999991
4,4,1650.0,2076.8000483333244
4,4,1800.0,2004.9500466666582
4,4,1950.0,1933.1000449999915
4,4,2100.0,1861.2500433333248
4,4,2250.0,1789.4000416666581
4,4,2400.0,1717.5500399999914
4,4,2550.0,1645.7000383333248
4,4,2700.0,1574.0000366666548
4,4,2850.0,1502.3000349999882
4,4,3000.0,1430.6000333333216
4,4,3150.0,1358.9000316666547
4,4,3300.0,1287.2000299999938
4,4,3450.0,1215.516694999994
4,4,3600.0,1143.833359999994
4,4,3750.0,1072.150024999994
4,4,3900.0,1000.4666899999938
4,4,4050.0,928.7833549999984
4,4,4200.0,857.2333533333319
4,4,4350.0,785.6833516666652
4,4,4500.0,714.1333499999987
4,4,4650.0,642.5833483333317
4,4,4800.0,571.0333466666661
4,4,4950.0,499.61667833333286
4,4,5100.0,428.20000999999957
4,4,5250.0,356.7833416666663
4,4,5400.0,285.366673333333
4,4,5550.0,213.9500049999997
4,4,5700.0,142.63333666666495
4,4,5850.0,71.31666833333156
4,4,6000.0,-1.3642420526593924e-12
4,4,6150.0,-71.31666833333475
4,4,6300.0,-142.6333366666663
4,4,6450.0,-213.8333383333329
4,4,6600.0,-285.0333399999995
4,4,6750.0,-356.2333416666661
4,4,6900.0,-427.4333433333327
4,4,7050.0,-498.6333449999988
4,4,7200.0,-569.816679999999
4,4,7350.0,-641.0000149999987
4,4,7500.0,-712.1833499999989
4,4,7650.0,-783.366684999999
4,4,7800.0,-854.5500199999988
4,4,7950.0,-925.7000216666656
4,4,8100.0,-996.8500233333325
4,4,8250.0,-1068.000024999999
4,4,8400.0,-1139.1500266666658
4,4,8550.0,-1210.3000283333322
4,4,8700.0,-1281.1000299999996
4,4,8850.0,-1351.900031666667
4,4,9000.0,-1422.7000333333335
4,4,9150.0,-1493.500035
4,4,9300.0,-1564.3000366666647
4,4,9450.0,-1635.050038333331
4,4,9600.0,-1705.8000399999983
4,4,9750.0,-1776.5500416666646
4,4,9900.0,-1847.300043333331
4,4,10050.0,-1918.0500449999972
4,4,10200.0,-1979.9333799999977
4,4,10350.0,-2041.8167149999972
4,4,10500.0,-2103.7000499999976
4,4,10650.0,-2165.583384999997
4,4,10800.0,-2227.4667199999976
4,3,1200.0,2292.3500533333354
4,3,1350.0,2220.5000516666687
4,3,1500.0,2148.650050000002
4,3,1650.0,2076.8000483333353
4,3,1800.0,2004.950046666669
4,3,1950.0,1933.1000450000024
4,3,2100.0,1861.2500433333357
4,3,2250.0,1789.400041666669
4,3,2400.0,1717.5500400000024
4,3,2550.0,1645.7000383333357
4,3,2700.0,1574.0000366666584
4,3,2850.0,1502.3000349999918
4,3,3000.0,1430.6000333333252
4,3,3150.0,1358.9000316666584
4,3,3300.0,1287.2000300000047
4,3,3450.0,1215.5166950000048
4,3,3600.0,1143.8333600000049
4,3,3750.0,1072.150025000005
4,3,3900.0,1000.4666900000047
4,3,4050.0,928.7833550000048
4,3,4200.0,857.2333533333324
4,3,4350.0,785.6833516666657
4,3,4500.0,714.1333499999992
4,3,4650.0,642.5833483333322
4,3,4800.0,571.0333466666657
4,3,4950.0,499.61667833332876
4,3,5100.0,428.2000099999955
4,3,5250.0,356.7833416666622
4,3,5400.0,285.36667333332844
4,3,5550.0,213.95000499999833
4,3,5700.0,142.63333666666495
4,3,5850.0,71.31666833333156
4,3,6000.0,-1.3642420526593924e-12
4,3,6150.0,-71.31666833333475
4,3,6300.0,-142.63333666666813
4,3,6450.0,-213.83333833335064
4,3,6600.0,-285.03334000001723
4,3,6750.0,-356.2333416666838
4,3,6900.0,-427.4333433333504
4,3,7050.0,-498.63334500000974
4,3,7200.0,-569.8166800000099
4,3,7350.0,-641.0000150000096
4,3,7500.0,-712.1833500000098
4,3,7650.0,-783.36668500001
4,3,7800.0,-854.5500199999992
4,3,7950.0,-925.7000216666656
4,3,8100.0,-996.8500233333325
4,3,8250.0,-1068.000024999999
4,3,8400.0,-1139.1500266666658
4,3,8550.0,-1210.3000283333322
4,3,8700.0,-1281.1000300000178
4,3,8850.0,-1351.9000316666852
4,3,9000.0,-1422.7000333333517
4,3,9150.0,-1493.5000350000182
4,3,9300.0,-1564.3000366666765
4,3,9450.0,-1635.0500383333429
4,3,9600.0,-1705.80004000001
4,3,9750.0,-1776.5500416666764
4,3,9900.0,-1847.3000433333436
4,3,10050.0,-1918.05004500001
4,3,10200.0,-1979.9333800000159
4,3,10350.0,-2041.8167150000154
4,3,10500.0,-2103.700050000016
4,3,10650.0,-2165.5833850000154
4,3,10800.0,-2227.466720000016
4,2,1200.0,2292.350053333321
4,2,1350.0,2220.500051666654
4,2,1500.0,2148.6500499999875
4,2,1650.0,2076.800048333321
4,2,1800.0,2004.9500466666545
4,2,1950.0,1933.1000449999879
4,2,2100.0,1861.2500433333212
4,2,2250.0,1789.4000416666545
4,2,2400.0,1717.5500399999878
4,2,2550.0,1645.7000383333254
4,2,2700.0,1574.0000366666588
4,2,2850.0,1502.300034999992
4,2,3000.0,1430.6000333333254
4,2,3150.0,1358.9000316666588
4,2,3300.0,1287.2000299999922
4,2,3450.0,1215.5166949999902
4,2,3600.0,1143.8333599999903
4,2,3750.0,1072.1500249999904
4,2,3900.0,1000.4666899999902
4,2,4050.0,928.7833549999989
4,2,4200.0,857.2333533333324
4,2,4350.0,785.6833516666657
4,2,4500.0,714.1333499999992
4,2,4650.0,642.5833483333322
4,2,4800.0,571.0333466666698
4,2,4950.0,499.6166783333365
4,2,5100.0,428.2000100000032
4,2,5250.0,356.7833416666699
4,2,5400.0,285.3666733333366
4,2,5550.0,213.95000500000333
4,2,5700.0,142.63333666666495
4,2,5850.0,71.31666833333156
4,2,6000.0,-1.3642420526593924e-12
4,2,6150.0,-71.31666833333475
4,2,6300.0,-142.63333666666813
4,2,6450.0,-213.83333833334382
4,2,6600.0,-285.03334000001087
4,2,6750.0,-356.23334166667746
4,2,6900.0,-427.43334333334406
4,2,7050.0,-498.63334500000974
4,2,7200.0,-569.8166800000099
4,2,7350.0,-641.0000150000096
4,2,7500.0,-712.1833500000098
4,2,7650.0,-783.36668500001
4,2,7800.0,-854.5500200000097
4,2,7950.0,-925.7000216666802
4,2,8100.0,-996.850023333347
4,2,8250.0,-1068.0000250000135
4,2,8400.0,-1139.1500266666803
4,2,8550.0,-1210.3000283333467
4,2,8700.0,-1281.1000300000178
4,2,8850.0,-1351.9000316666852
4,2,9000.0,-1422.7000333333517
4,2,9150.0,-1493.5000350000182
4,2,9300.0,-1564.3000366666847
4,2,9450.0,-1635.0500383333574
4,2,9600.0,-1705.8000400000246
4,2,9750.0,-1776.550041666691
4,2,9900.0,-1847.3000433333582
4,2,10050.0,-1918.0500450000227
4,2,10200.0,-1979.9333800000231
4,2,10350.0,-2041.8167150000227
4,2,10500.0,-2103.700050000023
4,2,10650.0,-2165.5833850000226
4,2,10800.0,-2227.466720000023
4,1,1200.0,2292.350053333357
4,1,1350.0,2220.5000516666905
4,1,1500.0,2148.650050000024
4,1,1650.0,2076.800048333357
4,1,1800.0,2004.950046666691
4,1,1950.0,1933.1000450000242
4,1,2100.0,1861.2500433333576
4,1,2250.0,1789.4000416666909
4,1,2400.0,1717.5500400000242
4,1,2550.0,1645.7000383333575
4,1,2700.0,1574.0000366666802
4,1,2850.0,1502.3000350000136
4,1,3000.0,1430.600033333347
4,1,3150.0,1358.9000316666802
4,1,3300.0,1287.2000300000136
4,1,3450.0,1215.5166950000048
4,1,3600.0,1143.8333600000049
4,1,3750.0,1072.150025000005
4,1,3900.0,1000.4666900000047
4,1,4050.0,928.7833550000048
4,1,4200.0,857.2333533333319
4,1,4350.0,785.6833516666652
4,1,4500.0,714.1333499999987
4,1,4650.0,642.5833483333317
4,1,4800.0,571.0333466666693
4,1,4950.0,499.61667833333604
4,1,5100.0,428.20001000000275
4,1,5250.0,356.78334166666946
4,1,5400.0,285.3666733333357
4,1,5550.0,213.95000500000242
4,1,5700.0,142.63333666666495
4,1,5850.0,71.31666833333156
4,1,6000.0,-1.3642420526593924e-12
4,1,6150.0,-71.31666833333475
4,1,6300.0,-142.63333666666813
4,1,6450.0,-213.83333833334382
4,1,6600.0,-285.03334000001087
4,1,6750.0,-356.23334166667746
4,1,6900.0,-427.43334333334406
4,1,7050.0,-498.63334500000974
4,1,7200.0,-569.8166800000099
4,1,7350.0,-641.0000150000096
4,1,7500.0,-712.1833500000098
4,1,7650.0,-783.36668500001
4,1,7800.0,-854.5500200000097
4,1,7950.0,-925.7000216666879
4,1,8100.0,-996.8500233333548
4,1,8250.0,-1068.0000250000212
4,1,8400.0,-1139.150026666688
4,1,8550.0,-1210.3000283333545
4,1,8700.0,-1281.1000300000396
4,1,8850.0,-1351.900031666707
4,1,9000.0,-1422.7000333333735
4,1,9150.0,-1493.50003500004
4,1,9300.0,-1564.3000366667065
4,1,9450.0,-1635.0500383333783
4,1,9600.0,-1705.8000400000456
4,1,9750.0,-1776.5500416667119
4,1,9900.0,-1847.3000433333782
4,1,10050.0,-1918.0500450000445
4,1,10200.0,-1979.933380000045
4,1,10350.0,-2041.8167150000445
4,1,10500.0,-2103.700050000045
4,1,10650.0,-2165.5833850000445
4,1,10800.0,-2227.4667200000413
4,0,1200.0,2292.3500533333718
4,0,1350.0,2220.500051666705
4,0,1500.0,2148.6500500000384
4,0,1650.0,2076.8000483333717
4,0,1800.0,2004.9500466667055
4,0,1950.0,1933.1000450000388
4,0,2100.0,1861.250043333372
4,0,2250.0,1789.4000416667054
4,0,2400.0,1717.5500400000387
4,0,2550.0,1645.700038333372
4,0,2700.0,1574.0000366666875
4,0,2850.0,1502.300035000021
4,0,3000.0,1430.6000333333543
4,0,3150.0,1358.9000316666875
4,0,3300.0,1287.200030000021
4,0,3450.0,1215.516695000012
4,0,3600.0,1143.8333600000121
4,0,3750.0,1072.1500250000122
4,0,3900.0,1000.466690000012
4,0,4050.0,928.783355000013
4,0,4200.0,857.2333533333465
4,0,4350.0,785.6833516666798
4,0,4500.0,714.1333500000133
4,0,4650.0,642.5833483333463
4,0,4800.0,571.0333466666798
4,0,4950.0,499.6166783333365
4,0,5100.0,428.2000100000032
4,0,5250.0,356.7833416666699
4,0,5400.0,285.3666733333366
4,0,5550.0,213.95000500000333
4,0,5700.0,142.63333666666495
4,0,5850.0,71.31666833333156
4,0,6000.0,-1.3642420526593924e-12
4,0,6150.0,-71.31666833333475
4,0,6300.0,-142.63333666666267
4,0,6450.0,-213.83333833332927
4,0,6600.0,-285.03333999999586
4,0,6750.0,-356.23334166666245
4,0,6900.0,-427.43334333332905
4,0,7050.0,-498.6333449999943
4,0,7200.0,-569.8166799999944
4,0,7350.0,-641.0000149999946
4,0,7500.0,-712.1833499999943
4,0,7650.0,-783.3666849999945
4,0,7800.0,-854.550019999992
4,0,7950.0,-925.7000216666584
4,0,8100.0,-996.8500233333252
4,0,8250.0,-1068.0000249999916
4,0,8400.0,-1139.1500266666585
4,0,8550.0,-1210.300028333325
4,0,8700.0,-1281.1000300000032
4,0,8850.0,-1351.9000316666707
4,0,9000.0,-1422.7000333333372
4,0,9150.0,-1493.5000350000037
4,0,9300.0,-1564.3000366666683
4,0,9450.0,-1635.0500383333356
4,0,9600.0,-1705.800040000002
4,0,9750.0,-1776.5500416666691
4,0,9900.0,-1847.3000433333355
4,0,10050.0,-1918.0500450000009
4,0,10200.0,-1979.9333800000013
4,0,10350.0,-2041.8167150000008
4,0,10500.0,-2103.7000500000013
4,0,10650.0,-2165.583385000001
4,0,10800.0,-2227.4667200000013
5,6,1200.0,2292.35005333335
5,6,1350.0,2220.5000516666832
5,6,1500.0,2148.6500500000166
5,6,1650.0,2076.80004833335
5,6,1800.0,2004.9500466666836
5,6,1950.0,1933.100045000017
5,6,2100.0,1861.2500433333503
5,6,2250.0,1789.4000416666836
5,6,2400.0,1717.550040000017
5,6,2550.0,1645.7000383333502
5,6,2700.0,1574.0000366666661
5,6,2850.0,1502.3000349999993
5,6,3000.0,1430.6000333333327
5,6,3150.0,1358.900031666666
5,6,3300.0,1287.2000300000047
5,6,3450.0,1215.5166950000048
5,6,3600.0,1143.8333600000049
5,6,3750.0,1072.150025000005
5,6,3900.0,1000.4666900000047
5,6,4050.0,928.7833550000048
5,6,4200.0,857.2333533333324
5,6,4350.0,785.6833516666657
5,6,4500.0,714.1333499999992
5,6,4650.0,642.5833483333322
5,6,4800.0,571.0333466666693
5,6,4950.0,499.61667833333604
5,6,5100.0,428.20001000000275
5,6,5250.0,356.78334166666946
5,6,5400.0,285.36667333333617
5,6,5550.0,213.95000500000288
5,6,5700.0,142.63333666666495
5,6,5850.0,71.31666833333156
5,6,6000.0,-1.3642420526593924e-12
5,6,6150.0,-71.31666833333475
5,6,6300.0,-142.63333666666813
5,6,6450.0,-213.83333833334382
5,6,6600.0,-285.0333400000104
5,6,6750.0,-356.233341666677
5,6,6900.0,-427.4333433333436
5,6,7050.0,-498.6333450000029
5,6,7200.0,-569.8166800000031
5,6,7350.0,-641.0000150000028
5,6,7500.0,-712.183350000003
5,6,7650.0,-783.3666850000031
5,6,7800.0,-854.5500200000029
5,6,7950.0,-925.7000216666875
5,6,8100.0,-996.8500233333543
5,6,8250.0,-1068.0000250000207
5,6,8400.0,-1139.1500266666876
5,6,8550.0,-1210.3000283333445
5,6,8700.0,-1281.1000300000105
5,6,8850.0,-1351.900031666678
5,6,9000.0,-1422.7000333333444
5,6,9150.0,-1493.500035000011
5,6,9300.0,-1564.3000366666774
5,6,9450.0,-1635.0500383333501
5,6,9600.0,-1705.8000400000165
5,6,9750.0,-1776.5500416666837
5,6,9900.0,-1847.30004333335
5,6,10050.0,-1918.0500450000154
5,6,10200.0,-1979.9333800000159
5,6,10350.0,-2041.8167150000154
5,6,10500.0,-2103.700050000016
5,6,10650.0,-2165.5833850000154
5,6,10800.0,-2227.466720000016
5,5,1200.0,2279.4745641666545
5,5,1350.0,2207.9245624999876
5,5,1500.0,2136.374560833321
5,5,1650.0,2064.8245591666546
5,5,1800.0,1993.3561259444355
5,5,1950.0,1921.9394576111022
5,5,2100.0,1850.5227892777689
5,5,2250.0,1779.1061209444356
5,5,2400.0,1707.6894526111023
5,5,2550.0,1636.3339606111008
5,5,2700.0,1565.0172922777674
5,5,2850.0,1493.700623944434
5,5,3000.0,1422.3839556111009
5,5,3150.0,1351.0672872777675
5,5,3300.0,1279.8219913333228
5,5,3450.0,1208.6219896666562
5,5,3600.0,1137.4219879999894
5,5,3750.0,1066.2219863333228
5,5,3900.0,995.0219846666562
5,5,4050.0,923.8321790555469
5,5,4200.0,852.648844055547
5,5,4350.0,781.465509055547
5,5,4500.0,710.2821740555469
5,5,4650.0,639.0988390555472
5,5,4800.0,567.9358961666649
5,5,4950.0,496.78589449999845
5,5,5100.0,425.6358928333316
5,5,5250.0,354.48589116666517
5,5,5400.0,283.3358894999983
5,5,5550.0,212.40000500000042
5,5,5700.0,141.60000333333392
5,5,5850.0,70.80000166666696
5,5,6000.0,4.547473508864641e-13
5,5,6150.0,-70.8000016666665
5,5,6300.0,-141.56941516667757
5,5,6450.0,-212.31941683334435
5,5,6600.0,-283.0694185000111
5,5,6750.0,-353.8194201666779
5,5,6900.0,-424.5694218333447
5,5,7050.0,-492.71548965331294
5,5,7200.0,-554.5988246533129
5,5,7350.0,-616.4821596533129
5,5,7500.0,-678.3654946533129
5,5,7650.0,-740.2488296533129
5,5,7800.0,-801.7907162785959
5,5,7950.0,-861.7172149285957
5,5,8100.0,-921.6437135785959
5,5,8250.0,-981.5702122285957
5,5,8400.0,-1041.3967174169352
5,5,8550.0,-1101.093716066935
5,5,8700.0,-1160.7907147169353
5,5,8850.0,-1220.4877133669352
5,5,9000.0,-1279.9381724369346
5,5,9150.0,-1339.3516710869344
5,5,9300.0,-1398.7651697369347
5,5,9450.0,-1458.1526010969333
5,5,9600.0,-1517.4850997469334
5,5,9750.0,-1576.8175983969336
5,5,9900.0,-1636.1500970469333
5,5,10050.0,-1695.463063600264
5,5,10200.0,-1754.768562250264
5,5,10350.0,-1814.0740609002642
5,5,10500.0,-1873.3795595502643
5,5,10650.0,-1932.6850582002644
5,5,10800.0,-1991.8726943636048
5,4,1200.0,2281.943995265426
5,4,1350.0,2210.260660265426
5,4,1500.0,2138.6537113888826
5,4,1650.0,2067.103709722216
5,4,1800.0,1995.5537080555494
5,4,1950.0,1924.0037063888826
5,4,2100.0,1852.4537047222161
5,4,2250.0,1780.980089179005
5,4,2400.0,1709.5634208456715
5,4,2550.0,1638.1467525123383
5,4,2700.0,1566.730084179005
5,4,2850.0,1495.3134158456717
5,4,3000.0,1423.9540371049327
5,4,3150.0,1352.6373687715993
5,4,3300.0,1281.320700438266
5,4,3450.0,1210.0040321049325
5,4,3600.0,1138.6873637715992
5,4,3750.0,1067.4375332962877
5,4,3900.0,996.2375316296211
5,4,4050.0,925.0375299629545
5,4,4200.0,853.8375282962877
5,4,4350.0,782.6375266296209
5,4,4500.0,711.4470732283903
5,4,4650.0,640.2637382283906
5,4,4800.0,569.0804032283904
5,4,4950.0,497.8970682283907
5,4,5100.0,426.71373322839054
5,4,5250.0,355.54949475925787
5,4,5400.0,284.399493092591
5,4,5550.0,213.2494914259246
5,4,5700.0,142.09948975925772
5,4,5850.0,70.94948809259131
5,4,6000.0,4.547473508864641e-13
5,4,6150.0,-70.8000016666665
5,4,6300.0,-141.600003333333
5,4,6450.0,-212.4000049999995
5,4,6600.0,-283.20000666666647
5,4,6750.0,-353.9713635370358
5,4,6900.0,-424.7213652037026
5,4,7050.0,-495.4713668703689
5,4,7200.0,-566.2213685370357
5,4,7350.0,-636.9713702037025
5,4,7500.0,-702.6909264810088
5,4,7650.0,-764.5742614810088
5,4,7800.0,-826.4575964810087
5,4,7950.0,-888.3409314810087
5,4,8100.0,-950.2242664810087
5,4,8250.0,-1011.0014743677757
5,4,8400.0,-1070.927973017776
5,4,8550.0,-1130.8544716677761
5,4,8700.0,-1190.7809703177759
5,4,8850.0,-1250.4927337794388
5,4,9000.0,-1310.1897324294387
5,4,9150.0,-1369.886731079439
5,4,9300.0,-1429.5488305644412
5,4,9450.0,-1488.962329214441
5,4,9600.0,-1548.375827864441
5,4,9750.0,-1607.7893265144412
5,4,9900.0,-1667.1559293744458
5,4,10050.0,-1726.4884280244455
