date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error
2025-05-13,40996.8598778465,2394.3009175505,-1308.6695481323,0.0000000000,42082.4912472648,41982.0260071936,62779.9493307043,0.0000000000,1718.9923450085,3014.3566615557,11712.4111114715,9267.8856303547,5910.8467663737,8902.3586461242,9145.8779460545,0.0000000000,0.0000000000
2025-05-14,41561.3520785891,1090.0858451965,-1132.1744306507,0.0000000000,41519.2634931349,41609.7230302102,63590.1556663581,0.0000000000,728.8682037479,2859.3357425278,11072.1204651576,9165.7572617521,6539.1761408394,9145.8779460545,8926.6116294162,0.0000000000,0.0000000000
2025-05-15,43110.9293569891,0.0000000000,-3217.8858132194,0.0000000000,39893.0435437698,42796.1288534802,65001.4541639052,0.0000000000,0.0000000000,11221.4428663555,4264.5068841434,9787.4019385732,6537.8480686462,8926.6116294162,1889.7767822861,0.0000000000,0.0000000000
2025-05-16,30290.3043437760,198.7612635493,-7362.9224879045,0.0000000000,23126.1431194209,23232.7011218559,45043.0671939903,0.0000000000,153.2733133378,16624.3419386674,10327.3871960210,8597.6425083146,24126.7473476209,1889.7767822861,1631.4891383554,0.0000000000,0.0000000000
2025-05-17,30266.6725334973,15.6398430824,-7116.5395636818,0.0000000000,23165.7728128979,23146.5179294666,45322.4129838292,0.0000000000,10.8100913174,16306.0160166654,10882.1513742037,8772.5376155845,16468.7942165287,1631.4891383554,1678.1613578226,0.0000000000,0.0000000000
2025-05-18,53696.9142111881,85.2176561580,-6193.7234341246,0.0000000000,47588.4084332216,44908.9214224008,72985.2092869341,0.0000000000,64.4824589872,10064.6080451167,17541.7378946640,8363.4414712337,130.6191773742,1678.1613578226,8173.0127172051,0.0000000000,0.0000000000
2025-05-19,39475.4186356074,1072.8915228704,-881.3813568218,0.0000000000,39666.9288016560,39694.2564171196,60903.1832140751,0.0000000000,872.5779014687,1929.4518767046,11721.4310771440,9553.9750316988,10163.6366433941,8173.0127172051,8106.7728736359,0.0000000000,0.0000000000
2025-05-20,39708.0295418276,1040.0958955636,-454.5341881085,0.0000000000,40293.5912492827,40092.3444683145,61176.8843757170,0.0000000000,867.4158604126,1143.4385002999,12234.6075718486,9471.0073753619,3609.8667226763,8106.7728736359,8594.5781601198,0.0000000000,0.0000000000
2025-05-21,39036.9332517521,2529.5937317124,-529.8925689674,0.0000000000,41036.6344144971,41216.7373683101,60434.4674370837,0.0000000000,1993.2734263112,1198.1171127890,11027.3207832795,9325.0288179967,8164.7165019898,8594.5781601198,8158.0237339639,0.0000000000,0.0000000000
2025-05-22,41602.4287141771,185.5944533568,-1286.3328655311,0.0000000000,40501.6903020028,40138.3418493192,63069.6096779329,0.0000000000,175.8914213161,2848.1575467635,12453.1872094273,9294.4281339165,6421.9536603081,8158.0237339639,9038.7498514301,0.0000000000,0.0000000000
2025-05-23,19892.5565135530,1065.1114676525,-2053.1034872983,0.0000000000,18904.5644939072,21621.8511778342,37280.5261407858,0.0000000000,766.7712646376,8567.2603403367,2859.2828589705,8243.8462474139,28443.6515701968,9038.7498514301,2452.2752607104,0.0000000000,0.0000000000
2025-05-24,30789.4500141321,2.6723466613,-7009.2977427255,0.0000000000,23782.8246180680,23450.6189112363,45688.1709583109,0.0000000000,1.9960730792,15916.9881817084,10218.8051585132,7552.5173318197,23352.3896396549,2452.2752607104,3257.5139791281,0.0000000000,0.0000000000
2025-05-25,51248.6856023902,694.7866190010,-5776.8957962408,0.0000000000,46166.5764251504,43590.5771666481,70311.3312125027,0.0000000000,553.1034606180,9069.6284317660,17139.7473678633,8263.5901985999,4373.6388887580,3257.5139791281,9501.5197228719,0.0000000000,0.0000000000
2025-05-26,39968.6795994140,2172.8100505012,-260.6203581650,0.0000000000,41880.8692917502,41961.6705931079,61388.8528798527,0.0000000000,1584.8970277892,722.1237203333,10799.0304782367,8923.4846957199,5796.2474547920,9501.5197228719,9305.6641580405,0.0000000000,0.0000000000
2025-05-27,39227.1033153282,461.5262516437,-530.6128127760,0.0000000000,39158.0167541959,39362.7657654699,60537.8583386249,0.0000000000,382.9772432813,1261.4539624212,11194.2566943762,9514.0128810549,8588.7705061636,9305.6641580405,8809.3697595848,0.0000000000,0.0000000000
2025-05-28,41468.4859740918,939.7576873647,-636.9269765346,0.0000000000,41771.3166849220,41507.3090967198,63181.2692304292,0.0000000000,710.5989753508,1593.2145332718,11546.1235849328,8776.4211152586,7255.1271028341,8809.3697595848,9449.3019690702,0.0000000000,0.0000000000
2025-05-29,41076.0996403177,710.3856491650,-336.6333587515,0.0000000000,41449.8519307312,41595.9164902453,62386.4214979870,0.0000000000,586.3725256180,904.7540689031,11265.9827722677,9444.0894422685,6136.0231247028,9449.3019690702,9095.2537504795,0.0000000000,0.0000000000
2025-05-30,20537.1105141862,426.1962449750,-2103.3322652595,0.0000000000,18859.9744939017,21522.1600953459,37927.1434029601,0.0000000000,312.0775088369,8638.4315452804,2670.6557534392,7970.8539374734,28304.7542838842,9095.2537504795,2642.3395536043,0.0000000000,0.0000000000
2025-05-31,32591.8189187858,0.0000000000,-7834.6476734602,0.0000000000,24757.1712453256,24603.4492319030,47842.3594715297,0.0000000000,0.0000000000,17834.1138113078,10310.4168507622,8016.0893300430,19324.7365895028,2642.3395536043,3014.9487970202,0.0000000000,0.0000000000
2025-06-01,59918.9883952296,3753.7929551440,-2221.4395960655,0.0000000000,61451.3417543080,59475.3486843836,80854.8225158742,0.0000000000,2525.4139980284,5625.8147003107,11281.8775852535,4827.6437995125,75.3617278509,3014.9487970202,7804.5899576234,0.0000000000,0.0000000000
2025-06-02,49122.3402386354,2626.5292807780,-2070.6149951740,12695.6092971832,62373.8638214226,62580.5407086276,72029.7527391189,1961.7710889753,1713.5930580645,4862.3766985273,13694.0901909615,11543.0837216221,50.9262682920,7804.5899576234,7303.6225499087,0.0000000000,0.0000000000
2025-06-03,46211.7086900346,4525.0161304903,-304.5856762641,5175.8808522863,55608.0199965472,55495.8980252431,68282.7586017416,834.4737859607,3079.6644155907,671.0391435627,14283.6306944553,11325.1440492680,375.0041812097,7303.6225499087,7575.3967868429,0.0000000000,0.0000000000
2025-06-04,52195.5738923724,2368.4602114734,-3287.3376968810,13902.6434065948,65179.3398135596,65240.0814667398,76165.9698117557,2136.0015495339,1573.8001655366,7975.2217331064,12239.8865943743,10046.8175383619,62.2199210407,7575.3967868429,7428.1641235998,0.0000000000,0.0000000000
2025-06-05,44506.4005025236,5525.7270693266,-8.8096740949,18715.2248481713,68738.5427459267,68794.3039410385,66675.9831371222,2809.6720238635,3846.0032753742,22.4368925951,12008.1470176209,9848.2434905226,0.0000000000,7428.1641235998,7293.0036722113,0.0000000000,0.0000000000
2025-06-06,23293.7885246488,3412.0226859444,-561.3956225374,4900.4095182808,31044.8251063366,30902.8090237669,41303.2309833428,761.8847755523,2276.2067727168,1466.4498132536,12739.8667848041,10009.4805500908,9289.4910836451,7293.0036722113,7637.2387228785,0.0000000000,0.0000000000
2025-06-07,22628.6542868073,4030.1107848461,-326.7599568991,0.0000000000,26332.0051147543,26044.0622910197,40901.2115094929,0.0000000000,2685.2256948861,1098.9346349408,12461.1679827266,9465.3917777645,8365.2131978095,7637.2387228785,8335.1879320385,0.0000000000,0.0000000000
2025-06-08,46437.3081101234,3711.2707525561,-987.5759838392,0.0000000000,49161.0028788402,48922.3614649218,69347.7905358676,0.0000000000,2711.7631570600,2450.1496328913,12091.8645809349,9273.8082494909,1606.4244619256,8335.1879320385,8913.6346665567,0.0000000000,0.0000000000
2025-06-09,51718.8209074328,1546.7063893976,-1458.2324044460,0.0000000000,51807.2948923844,52084.3804005283,75440.4277888424,0.0000000000,1077.9618780612,3494.6149213200,12642.6288422555,10844.9981518756,293.4313218703,8913.6346665567,8242.0026780582,0.0000000000,0.0000000000
2025-06-10,48368.4264952318,1877.7252035640,-132.4860985126,4830.2401352425,54943.9057355257,55191.4435088173,71443.6060238470,797.4321632335,1386.4003774667,249.1865209387,11946.5718729833,10216.7329029938,29.9688402856,8242.0026780582,7641.9919159724,0.0000000000,0.0000000000
2025-06-11,53372.1718609257,3524.1560161725,-863.5481810542,7119.5357271768,63152.3154232208,63005.1424099107,77417.4283172640,1081.5518281858,2452.1926451194,1991.3798318716,12238.9494963513,9592.4875763400,228.8847220197,7641.9919159724,7998.7269334219,0.0000000000,0.0000000000
2025-06-12,51081.9387494383,918.8119897394,-921.3494992364,10462.1544111093,61541.5556510507,61573.6884840008,74581.3606486902,1610.4118992827,678.6774882434,1947.9272355844,11795.4728201535,9624.4315426050,299.0900897501,7998.7269334219,7920.8396464434,0.0000000000,0.0000000000
2025-06-13,25219.1804955697,1723.9418097869,-141.1567159701,0.0000000000,26801.9655893865,26299.2746820167,43968.0407660416,0.0000000000,1171.4315150498,499.4718314810,11344.1054284633,8092.0929301296,13042.6742512767,7920.8396464434,9139.3201652496,0.0000000000,0.0000000000
2025-06-14,25262.2159736569,348.2003505806,-536.0275912379,0.0000000000,25074.3887329996,25569.6460441857,44064.4797708637,0.0000000000,273.6029165686,1491.4903393949,9723.1112204406,8956.1359842227,15886.2743618194,9139.3201652496,7938.8580589544,0.0000000000,0.0000000000
2025-06-15,50259.6783803401,2603.0937544736,-643.5088609034,0.0000000000,52219.2632739103,51679.4507240437,74076.4911521581,0.0000000000,1893.2755093115,1435.9227461516,13243.4289297185,9549.5631982432,213.0038505093,7938.8580589544,9247.3183198753,0.0000000000,0.0000000000
2025-06-16,51806.9924596963,2409.9531321237,-820.5199394403,0.0000000000,53396.4256523797,53600.7879664903,75946.9718495021,0.0000000000,1647.5427250298,1801.0157355475,11891.1774749979,10077.6751240712,1285.9436713911,9247.3183198753,8751.9612428498,0.0000000000,0.0000000000
2025-06-17,52584.5859483868,2470.2503169476,-761.1701267612,0.0000000000,54293.6661385732,54359.2586913975,77022.6291770511,0.0000000000,1734.4720877480,1619.9414384267,12917.6370488319,10606.3777622811,188.8893231550,8751.9612428498,8592.9704064862,0.0000000000,0.0000000000
2025-06-18,52612.9758155442,1973.5342553483,-1633.0591623349,0.0000000000,52953.4509085577,52921.3102596253,77214.5876766915,0.0000000000,1544.4610199639,4122.8513452783,12091.7726427652,9724.2202316035,1340.2540402153,8592.9704064862,8670.8766387488,0.0000000000,0.0000000000
2025-06-19,50224.0363777424,3976.1810520951,-1333.2094515732,0.0000000000,52867.0079782643,52895.6981397511,73640.0374069796,0.0000000000,3025.8077334015,2706.7465498380,12251.9597718783,9986.6757017939,3434.3103204586,8670.8766387488,8601.3340981127,0.0000000000,0.0000000000
2025-06-20,26684.5836977961,0.0000000000,-1201.6635079252,0.0000000000,25482.9201898709,25602.3918043440,45650.8195555632,0.0000000000,0.0000000000,2695.2659625318,10104.8147830499,8445.5302132234,18895.6881732050,8601.3340981127,8311.7449437205,0.0000000000,0.0000000000
2025-06-21,26194.0118617893,117.6012715203,-2277.8210003185,0.0000000000,24033.7921329911,26287.8842573580,45268.1344929159,0.0000000000,75.2327503704,9031.0776020902,3683.7381668191,7901.1848252694,21194.9958996463,8311.7449437205,2848.0150435584,0.0000000000,0.0000000000
2025-06-22,59987.2275713952,3222.6732147873,-6032.2894894580,11354.7664058964,68532.3777026209,66300.9954940535,80931.1074815450,1712.1517056432,2472.2669987465,9631.1283058925,14355.1432384801,6759.8513478670,431.7648894291,2848.0150435584,8256.6980161160,0.0000000000,0.0000000000
2025-06-23,51741.6657609894,345.4498704072,-1431.1711070165,0.0000000000,50655.9445243801,50434.6766551322,75406.3756557651,0.0000000000,263.1276149945,3258.2661785965,12781.5755246196,9870.3749250340,2438.7504925776,8256.6980161160,8793.0327382358,0.0000000000,0.0000000000
2025-06-24,57722.4727301232,1794.6312228885,-1366.3831985018,0.0000000000,58150.7207545100,57770.6734533764,82809.1821083636,0.0000000000,1246.5368731032,3342.8750666504,12921.4952166805,9637.3286748832,1159.8851230191,8793.0327382358,9714.2354611558,0.0000000000,0.0000000000
2025-06-25,50976.1179168559,4114.1342928115,-2813.7063181232,0.0000000000,52276.5458915442,55329.2908081898,74973.8078571218,0.0000000000,3285.9859576247,9983.2100415405,4028.4182878074,9922.6562558467,3733.4003745786,9714.2354611558,2314.6383025751,0.0000000000,0.0000000000
2025-06-26,63431.5144591216,1978.0224001144,-6759.0173167402,7739.6275889483,66390.1471314442,64045.1480891769,84134.1028599893,1168.6460366225,1610.0849440164,11064.4425134019,15248.7339155471,7235.8019042984,288.0754826443,2314.6383025751,7998.7189329025,0.0000000000,0.0000000000
2025-06-27,27725.3818899238,0.0000000000,-1833.2369180022,0.0000000000,25892.1449719217,25496.9143984603,47045.6687847150,0.0000000000,0.0000000000,4146.7260684744,11054.8495432339,8092.2230007339,20164.6703070740,7998.7189329025,8956.7246321087,0.0000000000,0.0000000000
2025-06-28,26693.1997872730,321.9605575317,-2509.6407242200,0.0000000000,24505.5196205847,27215.0225430831,45933.7870278342,0.0000000000,260.9482809890,9452.6660949419,2601.4714195422,8018.0385162006,20381.7101938729,8956.7246321087,2389.1172250293,0.0000000000,0.0000000000
2025-06-29,61723.3480780530,5301.8380554084,-6686.8748380986,12085.0550611934,72423.3663565561,70065.5345925262,82718.2170791231,1819.0410685932,4214.3841381013,10913.6170424084,15216.5255309172,7181.7182174406,535.4493965993,2389.1172250293,8104.3032945875,0.0000000000,0.0000000000
2025-06-30,52861.6966457256,680.9374874855,-2757.3244524599,0.0000000000,50785.3096807512,53171.6889962105,76922.9717029686,0.0000000000,468.1690058455,9893.5009439034,5876.2034410987,9965.6694291483,1709.4217696270,8104.3032945875,2319.9203591893,0.0000000000,0.0000000000
2025-07-01,59678.7809148720,8639.1103816857,-6.0352409001,1974.6796220475,70286.5356777051,67444.9745164698,80272.6183558798,900.5264939297,6258.9022987330,12.2965914058,11988.8050005234,3511.9971174840,76.3986407641,2319.9203591893,9207.6258402336,0.0000000000,0.0000000000
2025-07-02,47149.8737580819,3398.2507673149,-23.9726026892,7232.5866535596,57756.7385762671,58464.1137077932,70449.8284320885,1133.3269633398,2505.4273363427,49.6739100668,13720.7500682352,12656.9636461300,70.3560329323,9207.6258402336,7493.0079615008,0.0000000000,0.0000000000
2025-07-03,50871.7476954042,7051.2136011694,-36.5578277376,20711.2947011460,78597.6981699821,78528.5937275209,74392.6170842620,3144.1343685630,4915.1578604837,94.0526578600,12610.5972300359,10063.8307307608,50.6712228403,7493.0079615008,7660.5113232433,0.0000000000,0.0000000000
2025-07-04,24536.3132873056,4310.7992418722,-13.0130015072,871.0385635118,29705.1380911825,29775.6884385947,43146.5981757566,192.3006850958,2960.6723024674,63.2774204094,14551.4376820903,11940.5718249545,14744.5604191079,7660.5113232433,7489.5032093975,0.0000000000,0.0000000000
2025-07-05,25200.5629337655,5190.6572331965,-11.5214470648,0.0000000000,30379.6987198972,30260.5714347731,44230.7574289682,0.0000000000,3585.5878024389,56.0245420121,14304.9517280517,11327.1318236365,15992.4208183132,7489.5032093975,7778.2577383812,0.0000000000,0.0000000000
2025-07-06,48747.7266591297,10497.5186529492,-8.2369481676,14378.0821919178,73615.0905558290,73723.7724775620,72528.5866266996,2177.8802200106,7429.1124114906,16.4706022147,13191.5842532687,10922.2755064019,55.8183591193,7778.2577383812,7514.8218925431,0.0000000000,0.0000000000
2025-07-07,47593.0767742466,3770.8143575017,-217.2816652692,16910.5251321349,68057.1345986140,68116.0153817580,71061.1017476558,2623.4041544182,2729.3988049276,451.5180409812,13722.7421432494,11243.8709996104,74.0327557148,7514.8218925431,7372.0998219004,0.0000000000,0.0000000000
2025-07-08,55016.2390431805,3592.1559309238,-755.7343955543,0.0000000000,57852.6605785500,57165.6840117106,80222.7955524509,0.0000000000,2605.4855140180,1673.5539495953,14899.1597184860,10569.6632471692,1253.8436288901,7372.0998219004,9037.2732939053,0.0000000000,0.0000000000
