date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error
2025-07-05,19658.002769,7873.248320,0.000000,3707.598942,31238.850031,31238.850031,34724.695325,1623.249646,5406.257955,0.000000,12973.465849,10508.507338,10499.164448,1200.000000,1200.000000,0.000000,0.000000
2025-07-06,43945.583997,15392.099123,0.000000,3246.760984,62584.444104,62584.444104,69514.818041,809.250226,14601.241242,0.000000,23560.540605,19084.037890,654.825243,1200.000000,1200.000000,0.000000,0.000000
2025-07-07,44120.203058,6859.912975,-29.265768,10463.001212,61413.851478,61407.661846,70364.701801,2212.302150,6002.158827,130.284997,20570.706635,16648.769541,1117.457919,1200.000000,1215.003148,0.000000,0.000000
2025-07-08,51575.073004,2812.612804,-814.073930,486.899796,54060.511674,53889.933707,82094.333988,71.424049,1970.994438,3253.846607,22292.793551,17685.042783,703.768083,1215.003148,1628.469807,0.000000,0.000000
2025-07-09,51025.044390,1772.347662,-1260.064023,1068.826014,52606.154042,52737.945049,81805.310793,166.307074,1190.340464,4122.809820,21660.132137,17832.212326,1152.503683,1628.469807,1309.019480,0.000000,0.000000
2025-07-10,47684.069106,2881.856915,-85.754546,1653.736714,52133.908190,52128.596061,74944.408676,358.457946,2781.707062,369.031045,21773.793698,17625.184356,713.309915,1309.019480,1321.895634,0.000000,0.000000
2025-07-11,24567.436543,1120.553960,-485.575077,1450.189058,26652.604485,26702.893206,41233.979092,368.943417,903.398160,1103.278397,13879.023184,11351.714850,6356.956787,1321.895634,1200.000000,0.000000,0.000000
2025-07-12,23456.852125,3310.762499,0.000000,0.000000,26767.614624,26642.016660,40181.904377,0.000000,2404.899716,0.000000,13774.226793,10883.128682,8611.462648,1200.000000,1504.438911,0.000000,0.000000
2025-07-13,52058.064049,1134.525470,-2994.227776,1751.952743,51950.314486,52072.828726,81392.512244,275.047438,602.097443,8962.637050,20603.539125,16956.134491,391.895040,1504.438911,1207.474690,0.000000,0.000000
2025-07-14,47689.955453,3874.857530,-645.913970,87.262618,51006.161630,50749.628131,76965.685205,12.959203,2751.555776,2712.017519,20606.637837,16131.742567,735.608177,1207.474690,1829.290336,0.000000,0.000000
2025-07-15,53134.557990,604.534975,-2096.685049,886.812340,52529.220256,52495.695604,84499.379080,127.123329,300.697318,7337.043173,19569.238653,15777.948463,1049.815781,1829.290336,1910.551275,0.000000,0.000000
2025-07-16,51633.704980,286.295272,-779.488908,45.908404,51186.419748,51002.114678,80649.909373,6.794702,200.492418,2625.629081,20066.735073,15851.989408,1882.258363,1910.551275,2357.291277,0.000000,0.000000
2025-07-17,49875.276666,1444.502123,-812.136224,467.877557,50975.520122,51259.973188,78589.060169,68.861841,1299.758499,2442.754132,20980.849653,17615.029517,1428.690175,2357.291277,1667.800946,0.000000,0.000000
2025-07-18,27435.619492,17.386615,-1157.822207,0.000000,26295.183900,26024.549660,45231.415194,0.000000,9.219638,2939.301149,13614.067479,10436.999468,7850.017571,1667.800946,2323.795602,0.000000,0.000000
2025-07-19,27453.075869,64.589289,-1095.506311,0.000000,26422.158847,26607.533616,44600.015392,0.000000,39.592559,2634.853328,12079.927605,10189.140937,12931.148905,2323.795602,1874.462739,0.000000,0.000000
2025-07-20,53354.087765,589.235481,-1609.897927,0.000000,52333.425318,52132.780252,85078.538536,0.000000,400.663551,5726.219312,20222.857260,15942.802278,3382.949577,1874.462739,2360.809519,0.000000,0.000000
2025-07-21,54000.109687,693.245457,-1086.221677,0.000000,53607.133467,53409.130147,85260.777241,0.000000,428.138000,3719.983230,20788.639699,16406.849087,3597.392048,2360.809519,2840.752929,0.000000,0.000000
2025-07-22,53074.655706,1201.146586,-1304.108745,1063.549134,54035.242681,54421.438074,82980.497565,157.683054,1608.705278,2943.999142,19657.503023,16765.072110,5115.311225,2840.752929,1904.647750,0.000000,0.000000
2025-07-23,60596.653108,0.000000,-4493.366749,786.190757,56889.477116,56821.012583,94325.811643,116.561886,0.000000,12718.824636,21959.967490,17638.216620,3185.250906,1904.647750,2070.600024,0.000000,0.000000
2025-07-24,59739.707781,0.000000,-4212.460499,36.866591,55564.113873,55388.672798,92918.024030,5.468646,0.000000,12014.772997,20435.923678,16170.369198,3026.693200,2070.600024,2495.854447,0.000000,0.000000
2025-07-25,26467.958285,0.000000,-944.434278,0.000000,25523.524007,25633.928902,43507.840325,0.000000,0.000000,1819.672784,12641.242744,10480.257590,13021.862821,2495.854447,2228.242261,0.000000,0.000000
2025-07-26,26488.382213,0.000000,-851.827764,610.277653,26246.832102,26302.893351,44112.724120,87.482462,0.000000,1542.469924,13208.872421,10821.485642,11801.258312,2228.242261,2092.354503,0.000000,0.000000
2025-07-27,53626.588044,95.983752,-1526.521566,0.000000,52196.050230,52185.653477,84512.427280,0.000000,47.753110,4892.130414,21338.219290,17261.276856,1905.917743,2092.354503,2117.555357,0.000000,0.000000
2025-07-28,55298.617249,414.142935,-702.322495,0.000000,55010.437689,54802.086066,87194.132484,0.000000,302.034915,1751.123989,21958.328153,17331.721661,3163.559684,2117.555357,2622.582182,0.000000,0.000000
2025-07-29,54378.510844,2423.593945,-1246.461554,960.772602,56516.415837,56651.727818,85425.697919,142.028669,2512.103845,2910.376019,19952.812700,16456.964670,5604.360434,2622.582182,2294.597312,0.000000,0.000000
2025-07-30,49996.159701,4950.561097,-664.556144,0.000000,54282.164654,54186.049820,78182.638320,0.000000,5425.573090,1185.602803,20768.343722,16612.681562,4163.692397,2294.597312,2527.571593,0.000000,0.000000
