origin,iteration,weekday,initial_soc,initial_soc_dual,history_min_day,history_max_day
2025-09-01,1,1,8400.0,-0.4743333444444444,160,237
2025-09-01,1,1,9600.0,-0.4716666777777778,160,237
2025-09-01,1,1,10800.0,-0.38231999099999997,160,237
2025-09-01,1,0,1200.0,-0.47900001111111107,159,236
2025-09-01,1,0,2400.0,-0.47900001111111107,159,236
2025-09-01,1,0,3600.0,-0.47788889999999995,159,236
2025-09-01,1,0,4800.0,-0.4761111222222221,159,236
2025-09-01,1,0,6000.0,-0.47544445555555553,159,236
2025-09-01,1,0,7200.0,-0.47455556666666665,159,236
2025-09-01,1,0,8400.0,-0.4743333444444444,159,236
2025-09-01,1,0,9600.0,-0.4716666777777777,159,236
2025-09-01,1,0,10800.0,-0.38231999099999997,159,236
2025-09-01,2,6,1200.0,-0.47900001111111107,165,235
2025-09-01,2,6,2400.0,-0.47900001111111107,165,235
2025-09-01,2,6,3600.0,-0.47788889999999995,165,235
2025-09-01,2,6,4800.0,-0.47700001111111107,165,235
2025-09-01,2,6,6000.0,-0.47544445555555553,165,235
2025-09-01,2,6,7200.0,-0.47455556666666665,165,235
2025-09-01,2,6,8400.0,-0.4743333444444444,165,235
2025-09-01,2,6,9600.0,-0.47166667777777777,165,235
2025-09-01,2,6,10800.0,-0.38231999099999997,165,235
2025-09-01,2,5,1200.0,-0.47433334444444447,164,241
2025-09-01,2,5,2400.0,-0.4716666777777778,164,241
2025-09-01,2,5,3600.0,-0.41255556666666665,164,241
2025-09-01,2,5,4800.0,-0.397979991,164,241
2025-09-01,2,5,6000.0,-0.39554999099999993,164,241
2025-09-01,2,5,7200.0,-0.39500999100000006,164,241
2025-09-01,2,5,8400.0,-0.393659991,164,241
2025-09-01,2,5,9600.0,-0.3930299909999999,164,241
2025-09-01,2,5,10800.0,-0.382319991,164,241
2025-09-01,2,4,1200.0,-0.47455556666666665,163,240
2025-09-01,2,4,2400.0,-0.4720000111111111,163,240
2025-09-01,2,4,3600.0,-0.41255556666666665,163,240
2025-09-01,2,4,4800.0,-0.399509991,163,240
2025-09-01,2,4,6000.0,-0.396089991,163,240
2025-09-01,2,4,7200.0,-0.39536999100000003,163,240
2025-09-01,2,4,8400.0,-0.394019991,163,240
2025-09-01,2,4,9600.0,-0.393389991,163,240
2025-09-01,2,4,10800.0,-0.38231999099999997,163,240
2025-09-01,2,3,1200.0,-0.47900001111111107,162,239
2025-09-01,2,3,2400.0,-0.47900001111111107,162,239
2025-09-01,2,3,3600.0,-0.47788889999999995,162,239
2025-09-01,2,3,4800.0,-0.47611112222222224,162,239
2025-09-01,2,3,6000.0,-0.47544445555555553,162,239
2025-09-01,2,3,7200.0,-0.47455556666666665,162,239
2025-09-01,2,3,8400.0,-0.47433334444444447,162,239
2025-09-01,2,3,9600.0,-0.4716666777777778,162,239
2025-09-01,2,3,10800.0,-0.38231999099999997,162,239
2025-09-01,2,2,1200.0,-0.47900001111111107,161,238
2025-09-01,2,2,2400.0,-0.47900001111111107,161,238
2025-09-01,2,2,3600.0,-0.47788889999999995,161,238
2025-09-01,2,2,4800.0,-0.47611112222222224,161,238
2025-09-01,2,2,6000.0,-0.47544445555555553,161,238
2025-09-01,2,2,7200.0,-0.47455556666666665,161,238
2025-09-01,2,2,8400.0,-0.4743333444444444,161,238
2025-09-01,2,2,9600.0,-0.4716666777777778,161,238
2025-09-01,2,2,10800.0,-0.38231999099999997,161,238
2025-09-01,2,1,1200.0,-0.47900001111111107,160,237
2025-09-01,2,1,2400.0,-0.47900001111111107,160,237
2025-09-01,2,1,3600.0,-0.47788889999999995,160,237
2025-09-01,2,1,4800.0,-0.47700001111111107,160,237
2025-09-01,2,1,6000.0,-0.47544445555555553,160,237
2025-09-01,2,1,7200.0,-0.47455556666666665,160,237
2025-09-01,2,1,8400.0,-0.4743333444444444,160,237
2025-09-01,2,1,9600.0,-0.4716666777777778,160,237
2025-09-01,2,1,10800.0,-0.38231999099999997,160,237
2025-09-01,2,0,1200.0,-0.47900001111111107,159,236
2025-09-01,2,0,2400.0,-0.47900001111111107,159,236
2025-09-01,2,0,3600.0,-0.47788889999999995,159,236
2025-09-01,2,0,4800.0,-0.4761111222222221,159,236
2025-09-01,2,0,6000.0,-0.47544445555555553,159,236
2025-09-01,2,0,7200.0,-0.47455556666666665,159,236
2025-09-01,2,0,8400.0,-0.4743333444444444,159,236
2025-09-01,2,0,9600.0,-0.4716666777777777,159,236
2025-09-01,2,0,10800.0,-0.38231999099999997,159,236
2025-10-01,1,6,1200.0,-0.47900001111111107,193,270
2025-10-01,1,6,2400.0,-0.47900001111111107,193,270
2025-10-01,1,6,3600.0,-0.47788889999999995,193,270
2025-10-01,1,6,4800.0,-0.47700001111111107,193,270
2025-10-01,1,6,6000.0,-0.47544445555555553,193,270
2025-10-01,1,6,7200.0,-0.47455556666666665,193,270
2025-10-01,1,6,8400.0,-0.4743333444444444,193,270
2025-10-01,1,6,9600.0,-0.47166667777777777,193,270
2025-10-01,1,6,10800.0,-0.38231999099999997,193,270
2025-10-01,1,5,1200.0,-0.4745555666666667,192,269
2025-10-01,1,5,2400.0,-0.4743333444444444,192,269
2025-10-01,1,5,3600.0,-0.47166667777777777,192,269
2025-10-01,1,5,4800.0,-0.41255556666666665,192,269
2025-10-01,1,5,6000.0,-0.3979799909999999,192,269
2025-10-01,1,5,7200.0,-0.39554999100000005,192,269
2025-10-01,1,5,8400.0,-0.395009991,192,269
2025-10-01,1,5,9600.0,-0.39365999100000004,192,269
2025-10-01,1,5,10800.0,-0.38231999099999997,192,269
2025-10-01,1,4,1200.0,-0.47455556666666665,191,268
2025-10-01,1,4,2400.0,-0.4743333444444444,191,268
2025-10-01,1,4,3600.0,-0.4716666777777778,191,268
2025-10-01,1,4,4800.0,-0.41255556666666665,191,268
2025-10-01,1,4,6000.0,-0.397979991,191,268
2025-10-01,1,4,7200.0,-0.39554999100000005,191,268
2025-10-01,1,4,8400.0,-0.395009991,191,268
2025-10-01,1,4,9600.0,-0.39365999100000004,191,268
2025-10-01,1,4,10800.0,-0.38231999099999997,191,268
2025-10-01,1,3,1200.0,-0.47900001111111107,190,267
2025-10-01,1,3,2400.0,-0.47900001111111107,190,267
2025-10-01,1,3,3600.0,-0.47788889999999995,190,267
2025-10-01,1,3,4800.0,-0.4770000111111111,190,267
2025-10-01,1,3,6000.0,-0.47544445555555553,190,267
2025-10-01,1,3,7200.0,-0.47455556666666665,190,267
2025-10-01,1,3,8400.0,-0.4743333444444444,190,267
2025-10-01,1,3,9600.0,-0.47166667777777777,190,267
2025-10-01,1,3,10800.0,-0.38231999099999997,190,267
2025-10-01,1,2,1200.0,-0.47900001111111107,189,266
2025-10-01,1,2,2400.0,-0.47900001111111107,189,266
2025-10-01,1,2,3600.0,-0.47788889999999995,189,266
2025-10-01,1,2,4800.0,-0.4770000111111112,189,266
2025-10-01,1,2,6000.0,-0.47544445555555553,189,266
2025-10-01,1,2,7200.0,-0.47455556666666665,189,266
2025-10-01,1,2,8400.0,-0.4743333444444444,189,266
2025-10-01,1,2,9600.0,-0.47166667777777777,189,266
2025-10-01,1,2,10800.0,-0.38231999099999997,189,266
2025-10-01,1,1,1200.0,-0.479000011111111,195,265
2025-10-01,1,1,2400.0,-0.47900001111111107,195,265
2025-10-01,1,1,3600.0,-0.47788889999999995,195,265
2025-10-01,1,1,4800.0,-0.4770000111111112,195,265
2025-10-01,1,1,6000.0,-0.47544445555555553,195,265
2025-10-01,1,1,7200.0,-0.47455556666666665,195,265
2025-10-01,1,1,8400.0,-0.4743333444444444,195,265
2025-10-01,1,1,9600.0,-0.47166667777777777,195,265
2025-10-01,1,1,10800.0,-0.38231999099999997,195,265
2025-10-01,1,0,1200.0,-0.47900001111111107,194,271
2025-10-01,1,0,2400.0,-0.47900001111111107,194,271
2025-10-01,1,0,3600.0,-0.47788889999999995,194,271
2025-10-01,1,0,4800.0,-0.4770000111111112,194,271
2025-10-01,1,0,6000.0,-0.47544445555555553,194,271
2025-10-01,1,0,7200.0,-0.47455556666666665,194,271
2025-10-01,1,0,8400.0,-0.4743333444444444,194,271
2025-10-01,1,0,9600.0,-0.4716666777777778,194,271
2025-10-01,1,0,10800.0,-0.38447999099999997,194,271
2025-10-01,2,6,1200.0,-0.47900001111111107,193,270
2025-10-01,2,6,2400.0,-0.47900001111111107,193,270
2025-10-01,2,6,3600.0,-0.47788889999999995,193,270
2025-10-01,2,6,4800.0,-0.47700001111111107,193,270
2025-10-01,2,6,6000.0,-0.47544445555555553,193,270
2025-10-01,2,6,7200.0,-0.47455556666666665,193,270
2025-10-01,2,6,8400.0,-0.4743333444444444,193,270
2025-10-01,2,6,9600.0,-0.47166667777777777,193,270
2025-10-01,2,6,10800.0,-0.38231999099999997,193,270
2025-10-01,2,5,1200.0,-0.4745555666666667,192,269
2025-10-01,2,5,2400.0,-0.4743333444444444,192,269
2025-10-01,2,5,3600.0,-0.47166667777777777,192,269
2025-10-01,2,5,4800.0,-0.41255556666666665,192,269
2025-10-01,2,5,6000.0,-0.3979799909999999,192,269
2025-10-01,2,5,7200.0,-0.39554999100000005,192,269
2025-10-01,2,5,8400.0,-0.395009991,192,269
2025-10-01,2,5,9600.0,-0.39365999100000004,192,269
2025-10-01,2,5,10800.0,-0.38231999099999997,192,269
2025-10-01,2,4,1200.0,-0.47455556666666665,191,268
2025-10-01,2,4,2400.0,-0.4743333444444444,191,268
2025-10-01,2,4,3600.0,-0.4716666777777778,191,268
2025-10-01,2,4,4800.0,-0.41255556666666665,191,268
2025-10-01,2,4,6000.0,-0.397979991,191,268
2025-10-01,2,4,7200.0,-0.39554999100000005,191,268
2025-10-01,2,4,8400.0,-0.395009991,191,268
2025-10-01,2,4,9600.0,-0.39365999100000004,191,268
2025-10-01,2,4,10800.0,-0.38231999099999997,191,268
2025-10-01,2,3,1200.0,-0.47900001111111107,190,267
2025-10-01,2,3,2400.0,-0.47900001111111107,190,267
2025-10-01,2,3,3600.0,-0.47788889999999995,190,267
2025-10-01,2,3,4800.0,-0.4770000111111111,190,267
2025-10-01,2,3,6000.0,-0.47544445555555553,190,267
2025-10-01,2,3,7200.0,-0.47455556666666665,190,267
2025-10-01,2,3,8400.0,-0.4743333444444444,190,267
2025-10-01,2,3,9600.0,-0.47166667777777777,190,267
2025-10-01,2,3,10800.0,-0.38231999099999997,190,267
2025-10-01,2,2,1200.0,-0.47900001111111107,189,266
2025-10-01,2,2,2400.0,-0.47900001111111107,189,266
2025-10-01,2,2,3600.0,-0.47788889999999995,189,266
2025-10-01,2,2,4800.0,-0.4770000111111112,189,266
2025-10-01,2,2,6000.0,-0.47544445555555553,189,266
2025-10-01,2,2,7200.0,-0.47455556666666665,189,266
2025-10-01,2,2,8400.0,-0.4743333444444444,189,266
2025-10-01,2,2,9600.0,-0.47166667777777777,189,266
2025-10-01,2,2,10800.0,-0.38231999099999997,189,266
2025-10-01,2,1,1200.0,-0.479000011111111,195,265
2025-10-01,2,1,2400.0,-0.47900001111111107,195,265
2025-10-01,2,1,3600.0,-0.47788889999999995,195,265
2025-10-01,2,1,4800.0,-0.4770000111111112,195,265
2025-10-01,2,1,6000.0,-0.47544445555555553,195,265
2025-10-01,2,1,7200.0,-0.47455556666666665,195,265
2025-10-01,2,1,8400.0,-0.4743333444444444,195,265
2025-10-01,2,1,9600.0,-0.47166667777777777,195,265
2025-10-01,2,1,10800.0,-0.38231999099999997,195,265
2025-10-01,2,0,1200.0,-0.47900001111111107,194,271
2025-10-01,2,0,2400.0,-0.47900001111111107,194,271
2025-10-01,2,0,3600.0,-0.47788889999999995,194,271
2025-10-01,2,0,4800.0,-0.4770000111111112,194,271
2025-10-01,2,0,6000.0,-0.47544445555555553,194,271
2025-10-01,2,0,7200.0,-0.47455556666666665,194,271
2025-10-01,2,0,8400.0,-0.4743333444444444,194,271
2025-10-01,2,0,9600.0,-0.4716666777777778,194,271
2025-10-01,2,0,10800.0,-0.38447999099999997,194,271
2025-11-01,1,6,1200.0,-0.47900001111111107,221,298
2025-11-01,1,6,2400.0,-0.47900001111111107,221,298
2025-11-01,1,6,3600.0,-0.4778888999999999,221,298
2025-11-01,1,6,4800.0,-0.4770000111111111,221,298
2025-11-01,1,6,6000.0,-0.47544445555555553,221,298
2025-11-01,1,6,7200.0,-0.4745555666666667,221,298
2025-11-01,1,6,8400.0,-0.4743333444444444,221,298
2025-11-01,1,6,9600.0,-0.47166667777777777,221,298
2025-11-01,1,6,10800.0,-0.38231999099999997,221,298
2025-11-01,1,5,1200.0,-0.47544445555555553,220,297
2025-11-01,1,5,2400.0,-0.47455556666666665,220,297
2025-11-01,1,5,3600.0,-0.4743333444444444,220,297
2025-11-01,1,5,4800.0,-0.4716666777777778,220,297
2025-11-01,1,5,6000.0,-0.399509991,220,297
2025-11-01,1,5,7200.0,-0.396089991,220,297
2025-11-01,1,5,8400.0,-0.395369991,220,297
2025-11-01,1,5,9600.0,-0.394019991,220,297
2025-11-01,1,5,10800.0,-0.38231999099999997,220,297
2025-11-01,1,4,1200.0,-0.47544445555555553,226,296
2025-11-01,1,4,2400.0,-0.47455556666666665,226,296
2025-11-01,1,4,3600.0,-0.47433334444444447,226,296
2025-11-01,1,4,4800.0,-0.4716666777777777,226,296
2025-11-01,1,4,6000.0,-0.41255556666666665,226,296
2025-11-01,1,4,7200.0,-0.3969572395710287,226,296
2025-11-01,1,4,8400.0,-0.39554999100000005,226,296
2025-11-01,1,4,9600.0,-0.394019991,226,296
2025-11-01,1,4,10800.0,-0.38231999099999997,226,296
2025-11-01,1,3,1200.0,-0.47900001111111107,225,302
2025-11-01,1,3,2400.0,-0.47900001111111107,225,302
2025-11-01,1,3,3600.0,-0.4778888999999999,225,302
2025-11-01,1,3,4800.0,-0.47700001111111107,225,302
2025-11-01,1,3,6000.0,-0.47544445555555553,225,302
2025-11-01,1,3,7200.0,-0.4745555666666667,225,302
2025-11-01,1,3,8400.0,-0.4743333444444444,225,302
2025-11-01,1,3,9600.0,-0.47166667777777777,225,302
2025-11-01,1,3,10800.0,-0.38231999099999997,225,302
2025-11-01,1,2,1200.0,-0.47900001111111107,224,301
2025-11-01,1,2,2400.0,-0.47900001111111107,224,301
2025-11-01,1,2,3600.0,-0.47788889999999995,224,301
2025-11-01,1,2,4800.0,-0.47611112222222224,224,301
2025-11-01,1,2,6000.0,-0.47544445555555553,224,301
2025-11-01,1,2,7200.0,-0.4745555666666667,224,301
2025-11-01,1,2,8400.0,-0.4743333444444444,224,301
2025-11-01,1,2,9600.0,-0.47166667777777777,224,301
2025-11-01,1,2,10800.0,-0.38231999099999997,224,301
2025-11-01,1,1,1200.0,-0.47900001111111107,223,300
2025-11-01,1,1,2400.0,-0.47900001111111107,223,300
2025-11-01,1,1,3600.0,-0.47788889999999995,223,300
2025-11-01,1,1,4800.0,-0.47700001111111107,223,300
2025-11-01,1,1,6000.0,-0.47544445555555553,223,300
2025-11-01,1,1,7200.0,-0.47455556666666665,223,300
2025-11-01,1,1,8400.0,-0.4743333444444444,223,300
2025-11-01,1,1,9600.0,-0.47166667777777777,223,300
2025-11-01,1,1,10800.0,-0.384479991,223,300
2025-11-01,1,0,1200.0,-0.47900001111111107,222,299
2025-11-01,1,0,2400.0,-0.47900001111111107,222,299
2025-11-01,1,0,3600.0,-0.47788889999999995,222,299
2025-11-01,1,0,4800.0,-0.4761111222222222,222,299
2025-11-01,1,0,6000.0,-0.47544445555555553,222,299
2025-11-01,1,0,7200.0,-0.4745555666666667,222,299
2025-11-01,1,0,8400.0,-0.4743333444444444,222,299
2025-11-01,1,0,9600.0,-0.47166667777777777,222,299
2025-11-01,1,0,10800.0,-0.38231999099999997,222,299
2025-11-01,2,6,1200.0,-0.47900001111111107,221,298
2025-11-01,2,6,2400.0,-0.47900001111111107,221,298
2025-11-01,2,6,3600.0,-0.4778888999999999,221,298
2025-11-01,2,6,4800.0,-0.4761111222222222,221,298
2025-11-01,2,6,6000.0,-0.47544445555555553,221,298
2025-11-01,2,6,7200.0,-0.4745555666666667,221,298
2025-11-01,2,6,8400.0,-0.4743333444444444,221,298
2025-11-01,2,6,9600.0,-0.47166667777777777,221,298
2025-11-01,2,6,10800.0,-0.38231999099999997,221,298
2025-11-01,2,5,1200.0,-0.47544445555555553,220,297
2025-11-01,2,5,2400.0,-0.47455556666666665,220,297
2025-11-01,2,5,3600.0,-0.4743333444444444,220,297
2025-11-01,2,5,4800.0,-0.4716666777777778,220,297
2025-11-01,2,5,6000.0,-0.399509991,220,297
2025-11-01,2,5,7200.0,-0.396089991,220,297
2025-11-01,2,5,8400.0,-0.395369991,220,297
2025-11-01,2,5,9600.0,-0.394019991,220,297
2025-11-01,2,5,10800.0,-0.38231999099999997,220,297
2025-11-01,2,4,1200.0,-0.47544445555555553,226,296
2025-11-01,2,4,2400.0,-0.47455556666666665,226,296
2025-11-01,2,4,3600.0,-0.47433334444444447,226,296
2025-11-01,2,4,4800.0,-0.4716666777777777,226,296
2025-11-01,2,4,6000.0,-0.41255556666666665,226,296
2025-11-01,2,4,7200.0,-0.3969572395710287,226,296
2025-11-01,2,4,8400.0,-0.39554999100000005,226,296
2025-11-01,2,4,9600.0,-0.394019991,226,296
2025-11-01,2,4,10800.0,-0.38231999099999997,226,296
2025-11-01,2,3,1200.0,-0.47900001111111107,225,302
2025-11-01,2,3,2400.0,-0.47900001111111107,225,302
2025-11-01,2,3,3600.0,-0.4778888999999999,225,302
2025-11-01,2,3,4800.0,-0.47700001111111107,225,302
2025-11-01,2,3,6000.0,-0.47544445555555553,225,302
2025-11-01,2,3,7200.0,-0.4745555666666667,225,302
2025-11-01,2,3,8400.0,-0.4743333444444444,225,302
2025-11-01,2,3,9600.0,-0.47166667777777777,225,302
2025-11-01,2,3,10800.0,-0.38231999099999997,225,302
2025-11-01,2,2,1200.0,-0.47900001111111107,224,301
2025-11-01,2,2,2400.0,-0.47900001111111107,224,301
2025-11-01,2,2,3600.0,-0.47788889999999995,224,301
2025-11-01,2,2,4800.0,-0.47611112222222224,224,301
2025-11-01,2,2,6000.0,-0.47544445555555553,224,301
2025-11-01,2,2,7200.0,-0.4745555666666667,224,301
2025-11-01,2,2,8400.0,-0.4743333444444444,224,301
2025-11-01,2,2,9600.0,-0.47166667777777777,224,301
2025-11-01,2,2,10800.0,-0.38231999099999997,224,301
2025-11-01,2,1,1200.0,-0.47900001111111107,223,300
2025-11-01,2,1,2400.0,-0.47900001111111107,223,300
2025-11-01,2,1,3600.0,-0.47788889999999995,223,300
2025-11-01,2,1,4800.0,-0.47700001111111107,223,300
2025-11-01,2,1,6000.0,-0.47544445555555553,223,300
2025-11-01,2,1,7200.0,-0.47455556666666665,223,300
2025-11-01,2,1,8400.0,-0.4743333444444444,223,300
2025-11-01,2,1,9600.0,-0.47166667777777777,223,300
2025-11-01,2,1,10800.0,-0.384479991,223,300
2025-11-01,2,0,1200.0,-0.47900001111111107,222,299
2025-11-01,2,0,2400.0,-0.47900001111111107,222,299
2025-11-01,2,0,3600.0,-0.47788889999999995,222,299
2025-11-01,2,0,4800.0,-0.4761111222222222,222,299
2025-11-01,2,0,6000.0,-0.47544445555555553,222,299
2025-11-01,2,0,7200.0,-0.4745555666666667,222,299
2025-11-01,2,0,8400.0,-0.4743333444444444,222,299
2025-11-01,2,0,9600.0,-0.47166667777777777,222,299
2025-11-01,2,0,10800.0,-0.38231999099999997,222,299
2025-12-01,1,6,1200.0,-0.47900001111111107,256,326
2025-12-01,1,6,2400.0,-0.47900001111111107,256,326
2025-12-01,1,6,3600.0,-0.47788889999999995,256,326
2025-12-01,1,6,4800.0,-0.47700001111111107,256,326
2025-12-01,1,6,6000.0,-0.47544445555555553,256,326
2025-12-01,1,6,7200.0,-0.47455556666666654,256,326
2025-12-01,1,6,8400.0,-0.4743333444444444,256,326
2025-12-01,1,6,9600.0,-0.4716666777777777,256,326
2025-12-01,1,6,10800.0,-0.38231999099999997,256,326
2025-12-01,1,5,1200.0,-0.47788889999999995,255,332
2025-12-01,1,5,2400.0,-0.4761111222222222,255,332
2025-12-01,1,5,3600.0,-0.47544445555555553,255,332
2025-12-01,1,5,4800.0,-0.47455556666666665,255,332
2025-12-01,1,5,6000.0,-0.4743333444444444,255,332
2025-12-01,1,5,7200.0,-0.47166667777777777,255,332
2025-12-01,1,5,8400.0,-0.41255556666666665,255,332
2025-12-01,1,5,9600.0,-0.397979991,255,332
2025-12-01,1,5,10800.0,-0.38231999099999997,255,332
2025-12-01,1,4,1200.0,-0.47788889999999995,254,331
2025-12-01,1,4,2400.0,-0.4761111222222222,254,331
2025-12-01,1,4,3600.0,-0.47544445555555553,254,331
2025-12-01,1,4,4800.0,-0.47455556666666665,254,331
2025-12-01,1,4,6000.0,-0.4720000111111111,254,331
2025-12-01,1,4,7200.0,-0.4716666777777777,254,331
2025-12-01,1,4,8400.0,-0.399509991,254,331
2025-12-01,1,4,9600.0,-0.3960899909999999,254,331
2025-12-01,1,4,10800.0,-0.39302999099999997,254,331
2025-12-01,1,3,1200.0,-0.47900001111111107,253,330
2025-12-01,1,3,2400.0,-0.47900001111111107,253,330
2025-12-01,1,3,3600.0,-0.47788889999999995,253,330
2025-12-01,1,3,4800.0,-0.4761111222222222,253,330
2025-12-01,1,3,6000.0,-0.47544445555555553,253,330
2025-12-01,1,3,7200.0,-0.47455556666666665,253,330
2025-12-01,1,3,8400.0,-0.4743333444444444,253,330
2025-12-01,1,3,9600.0,-0.47166667777777777,253,330
2025-12-01,1,3,10800.0,-0.384479991,253,330
2025-12-01,1,2,1200.0,-0.47900001111111107,252,329
2025-12-01,1,2,2400.0,-0.47900001111111107,252,329
2025-12-01,1,2,3600.0,-0.47788889999999995,252,329
2025-12-01,1,2,4800.0,-0.4770000111111112,252,329
2025-12-01,1,2,6000.0,-0.47544445555555553,252,329
2025-12-01,1,2,7200.0,-0.47455556666666665,252,329
2025-12-01,1,2,8400.0,-0.4743333444444444,252,329
2025-12-01,1,2,9600.0,-0.47166667777777777,252,329
2025-12-01,1,2,10800.0,-0.38231999099999997,252,329
2025-12-01,1,1,1200.0,-0.47900001111111107,251,328
2025-12-01,1,1,2400.0,-0.47900001111111107,251,328
2025-12-01,1,1,3600.0,-0.47788889999999995,251,328
2025-12-01,1,1,4800.0,-0.4770000111111112,251,328
2025-12-01,1,1,6000.0,-0.47544445555555553,251,328
2025-12-01,1,1,7200.0,-0.47455556666666665,251,328
2025-12-01,1,1,8400.0,-0.4743333444444444,251,328
2025-12-01,1,1,9600.0,-0.4716666777777777,251,328
2025-12-01,1,1,10800.0,-0.38231999099999997,251,328
2025-12-01,1,0,1200.0,-0.47900001111111107,250,327
2025-12-01,1,0,2400.0,-0.47900001111111107,250,327
2025-12-01,1,0,3600.0,-0.47788889999999995,250,327
2025-12-01,1,0,4800.0,-0.4770000111111112,250,327
2025-12-01,1,0,6000.0,-0.47544445555555553,250,327
2025-12-01,1,0,7200.0,-0.47455556666666665,250,327
2025-12-01,1,0,8400.0,-0.4743333444444444,250,327
2025-12-01,1,0,9600.0,-0.4716666777777778,250,327
2025-12-01,1,0,10800.0,-0.38447999099999997,250,327
2025-12-01,2,6,1200.0,-0.47900001111111107,256,326
2025-12-01,2,6,2400.0,-0.47900001111111107,256,326
2025-12-01,2,6,3600.0,-0.47788889999999995,256,326
2025-12-01,2,6,4800.0,-0.4761111222222222,256,326
2025-12-01,2,6,6000.0,-0.47544445555555553,256,326
2025-12-01,2,6,7200.0,-0.47455556666666654,256,326
2025-12-01,2,6,8400.0,-0.4743333444444444,256,326
2025-12-01,2,6,9600.0,-0.4716666777777777,256,326
2025-12-01,2,6,10800.0,-0.387989991,256,326
2025-12-01,2,5,1200.0,-0.47788889999999995,255,332
2025-12-01,2,5,2400.0,-0.4761111222222222,255,332
2025-12-01,2,5,3600.0,-0.47544445555555553,255,332
2025-12-01,2,5,4800.0,-0.47455556666666665,255,332
2025-12-01,2,5,6000.0,-0.4743333444444444,255,332
2025-12-01,2,5,7200.0,-0.47166667777777777,255,332
2025-12-01,2,5,8400.0,-0.41255556666666665,255,332
2025-12-01,2,5,9600.0,-0.397979991,255,332
2025-12-01,2,5,10800.0,-0.38231999099999997,255,332
2025-12-01,2,4,1200.0,-0.47788889999999995,254,331
2025-12-01,2,4,2400.0,-0.4761111222222222,254,331
2025-12-01,2,4,3600.0,-0.47544445555555553,254,331
2025-12-01,2,4,4800.0,-0.47455556666666665,254,331
2025-12-01,2,4,6000.0,-0.4720000111111111,254,331
2025-12-01,2,4,7200.0,-0.4716666777777777,254,331
2025-12-01,2,4,8400.0,-0.399509991,254,331
2025-12-01,2,4,9600.0,-0.3960899909999999,254,331
2025-12-01,2,4,10800.0,-0.39302999099999997,254,331
2025-12-01,2,3,1200.0,-0.47900001111111107,253,330
2025-12-01,2,3,2400.0,-0.47900001111111107,253,330
2025-12-01,2,3,3600.0,-0.47788889999999995,253,330
2025-12-01,2,3,4800.0,-0.4761111222222222,253,330
2025-12-01,2,3,6000.0,-0.47544445555555553,253,330
2025-12-01,2,3,7200.0,-0.47455556666666665,253,330
2025-12-01,2,3,8400.0,-0.4743333444444444,253,330
2025-12-01,2,3,9600.0,-0.47166667777777777,253,330
2025-12-01,2,3,10800.0,-0.384479991,253,330
2025-12-01,2,2,1200.0,-0.47900001111111107,252,329
2025-12-01,2,2,2400.0,-0.47900001111111107,252,329
2025-12-01,2,2,3600.0,-0.47788889999999995,252,329
2025-12-01,2,2,4800.0,-0.4770000111111112,252,329
2025-12-01,2,2,6000.0,-0.47544445555555553,252,329
2025-12-01,2,2,7200.0,-0.47455556666666665,252,329
2025-12-01,2,2,8400.0,-0.4743333444444444,252,329
2025-12-01,2,2,9600.0,-0.47166667777777777,252,329
2025-12-01,2,2,10800.0,-0.38231999099999997,252,329
2025-12-01,2,1,1200.0,-0.47900001111111107,251,328
2025-12-01,2,1,2400.0,-0.47900001111111107,251,328
2025-12-01,2,1,3600.0,-0.47788889999999995,251,328
2025-12-01,2,1,4800.0,-0.4770000111111112,251,328
2025-12-01,2,1,6000.0,-0.47544445555555553,251,328
2025-12-01,2,1,7200.0,-0.47455556666666665,251,328
2025-12-01,2,1,8400.0,-0.4743333444444444,251,328
2025-12-01,2,1,9600.0,-0.4716666777777777,251,328
2025-12-01,2,1,10800.0,-0.38231999099999997,251,328
2025-12-01,2,0,1200.0,-0.47900001111111107,250,327
2025-12-01,2,0,2400.0,-0.47900001111111107,250,327
2025-12-01,2,0,3600.0,-0.47788889999999995,250,327
2025-12-01,2,0,4800.0,-0.4770000111111112,250,327
2025-12-01,2,0,6000.0,-0.47544445555555553,250,327
2025-12-01,2,0,7200.0,-0.47455556666666665,250,327
2025-12-01,2,0,8400.0,-0.4743333444444444,250,327
2025-12-01,2,0,9600.0,-0.4716666777777778,250,327
2025-12-01,2,0,10800.0,-0.38447999099999997,250,327
