method,seed,target,period,MAE_kW,RMSE_kW,WAPE,MASE,R2,bias_actual_minus_forecast_kW,underestimate_frequency,peak_MAE_kW,price_weighted_MAE_kW,daily_energy_MAE_kWh,ramp_MAE_kW
A7 学习负荷+EWMA光伏,0,net,holdout_61,262.95147947041943,390.0640374927403,0.08424465788632986,1.0805958299134124,0.959337773930441,179.9520019286076,0.6763433515482696,219.87222881990644,264.4309140169442,4478.865578801909,128.98116604557765
ETS,0,load,full_334,250.17744076089986,343.1070950714539,0.0541887715551925,1.415065020251088,0.9405950386843382,54.98277991369719,0.5656811377245509,355.68529452591207,257.3457652319206,4904.824945002871,109.7576631296744
ETS,0,load,forecast_common_275,273.02135502364246,368.55638730314837,0.05863386570804781,1.4846514999571965,0.9312375296964341,75.53852159164595,0.5956818181818182,393.24791499650985,282.0643660626314,5710.102690355002,106.234597596936
ETS,0,load,development_184,325.42167105791935,420.3879020813461,0.06857623510966482,1.599466662043695,0.9093391714831804,52.733097181014266,0.5364205917874396,417.04020860181083,340.5982013643427,7086.653143827258,113.0756209000264
ETS,0,load,holdout_61,192.27364551389357,262.51345604103716,0.04256302021996025,1.2517644438517201,0.9658963870996727,145.0287966520734,0.7134562841530054,394.5448401438197,185.42995407149425,3491.3333496482214,93.81940978961246
ETS,0,pv,full_334,259.9611552991857,483.7025600098127,0.10928001690203204,1.2108775298464007,0.9739452248896776,7.857849754218245,0.28977461743180305,759.467044464099,273.55290282387824,5054.221685002374,58.63879823183974
ETS,0,pv,forecast_common_275,274.9162902946877,504.6583954301748,0.11316890239810035,1.2500157203375355,0.972312951630413,-11.260517889422202,0.26724747474747473,779.0180538866671,289.56042252225984,5434.838766633186,58.60129601396386
ETS,0,pv,development_184,312.0152633218969,558.9153062724732,0.11851092616076316,1.242007041222257,0.9684760386575716,8.270247294059777,0.29461050724637683,871.1977887073372,327.37754324167634,6108.323308861792,65.56203528469284
ETS,0,pv,holdout_61,175.3114312156669,336.31055835883086,0.10427040680123625,1.3675223237827385,0.9802325438530736,-157.13504121756807,0.08390255009107468,478.3166100917303,183.21920850000717,3793.3215982500765,33.50717522659422
ETS,0,net,full_334,402.79137524094415,562.9068640427174,0.13422187907109506,1.228881160722383,0.9481350789695779,47.12493015947896,0.54395375914837,451.8770432693813,413.2531972421519,6728.477966166823,137.7669309917833
ETS,0,net,forecast_common_275,430.1539256840517,590.4976816199971,0.14216213649446455,1.2687482634083822,0.9451153130425003,86.79903948106815,0.5841919191919192,478.8512707786363,442.3384718353534,7369.120247089885,134.87658231988695
ETS,0,net,development_184,484.63831680107285,647.6993565811406,0.15978833548862603,1.2791395194069042,0.9400770384077431,44.46284988695454,0.5384963768115942,502.73535958694936,500.6358470763259,8040.864086173498,145.58630196869558
ETS,0,net,holdout_61,345.2147473538656,474.63919772006636,0.11060024589598791,1.4186557047197146,0.9397930635126519,302.1638378696415,0.7822176684881603,378.7470530315888,345.60457692451513,7272.470033492892,107.27794490654438
KalmanLocalLevel,0,load,full_334,702.0118213821875,923.1403496341486,0.15205670863937223,3.9707511965081435,0.5699699668022784,32.00566872700994,0.6462699600798403,1039.826980606827,760.4366631629065,16280.36358653706,126.78836765868209
KalmanLocalLevel,0,load,forecast_common_275,821.7947482145883,1013.8420482144103,0.17648803663076287,4.468803568453763,0.4796636280327362,47.63177564126947,0.6935606060606061,1184.4638994115599,893.0911293679017,19526.211440436524,126.91916237034903
KalmanLocalLevel,0,load,development_184,832.2606504391886,1033.6332949508096,0.17538261005021488,4.090610069639025,0.4519095371185715,49.0054245681187,0.6790836352657005,1268.751877924938,903.6216606487394,19704.79794869948,134.25211784481485
KalmanLocalLevel,0,load,holdout_61,828.4394997259665,986.9966951848902,0.18338908113801866,5.3934126378455645,0.5179094172796842,81.1311372439426,0.7190346083788707,1050.8193010300677,902.2940359445822,19833.8338894863,114.61399214605547
KalmanLocalLevel,0,pv,full_334,253.78419327382437,671.6025157544453,0.10668340390514863,1.182105752345195,0.9497709243897378,12.075877339413607,0.2881944444444444,929.9707236246163,266.6091980880799,2326.9023102334086,94.35173136925316
KalmanLocalLevel,0,pv,forecast_common_275,267.4140891438853,719.9553988015189,0.11008063189621049,1.2159039935803284,0.9436501401951354,-6.1375316586758375,0.2653282828282828,955.6090196944994,281.12697749769023,2122.385416913788,101.97627662449507
KalmanLocalLevel,0,pv,development_184,267.02081675664573,663.5365896651332,0.10142094960715567,1.0629022793110192,0.9555697729624258,-5.211601070743289,0.2860431763285024,759.2923912069582,277.57687470134937,2382.465994091904,97.11519025504944
KalmanLocalLevel,0,pv,holdout_61,87.19081489222084,174.43181958443316,0.05185869327002956,0.6801346892618652,0.9946823322102105,-26.283447960809944,0.18271857923497267,281.8867702629214,89.88974732887954,992.1876315044844,31.390971094378777
KalmanLocalLevel,0,net,full_334,803.4995402065827,1142.2415575078578,0.2677495714866678,2.4514066295940777,0.7864416554389384,19.92979138759632,0.6108408183632734,743.7967202333273,863.7120317662889,16869.60698845355,187.75449535470082
KalmanLocalLevel,0,net,forecast_common_275,916.8322060423183,1244.3786517102744,0.3030050812872112,2.7042163276860567,0.7562638754601956,53.76930729994529,0.665429292929293,822.0187502889632,989.4412017664872,19685.982405067225,195.58875140066672
KalmanLocalLevel,0,net,development_184,915.0039248543399,1227.9230385944159,0.3016826137130377,2.4150333147802407,0.7846283011366062,54.217025638862,0.6499849033816425,785.8434261413604,983.4270245849305,19913.47027444436,195.22885632761722
KalmanLocalLevel,0,net,holdout_61,831.3832901529823,992.2073444764134,0.2663594096994931,3.416559276290625,0.7368979682117391,107.41458520475251,0.7169854280510018,991.0783265997187,904.9438189994809,19889.857398768672,126.41700810911672
StructuralStateSpace,0,load,full_334,129.99273240122756,171.64302474784517,0.028156601404591218,0.7352708059862227,0.9851332637032792,-14.412193442763632,0.4672737857618097,149.1576279036111,131.13673027854475,832.0102858797753,112.03990486451126
StructuralStateSpace,0,load,forecast_common_275,127.05156377953132,169.22361293015925,0.027285500535302133,0.6908884278332524,0.9855034214852633,-8.744827866746459,0.4761616161616162,148.8795400801398,128.77775633744037,763.4841589109515,109.00648392215605
StructuralStateSpace,0,load,development_184,141.7176140573516,187.19456447210484,0.029864207842040018,0.696550412184335,0.9820234754198948,-15.600904312407078,0.4603713768115942,159.2258506551297,144.54403518212843,921.2707344958842,117.11980966583381
StructuralStateSpace,0,load,holdout_61,99.50156365161384,129.32341406432482,0.022026352359950846,0.6477877878366791,0.9917234074952598,3.670514734133705,0.5017076502732241,117.33985354182562,98.8732992560897,457.36722342615644,94.25774331661971
StructuralStateSpace,0,pv,full_334,253.19121567460442,675.4884945231818,0.10643413357862347,1.1793437118019787,0.9491879789375779,8.028151642384978,0.28542914171656686,951.8534579103311,261.8510265608065,2390.6964911997115,93.49454707824391
StructuralStateSpace,0,pv,forecast_common_275,266.6938908961053,724.3573971517478,0.10978416330526984,1.2126293272063586,0.9429589576075625,-11.053678505248795,0.26196969696969696,983.1762939564491,275.3479618972927,2199.866349432862,100.93518734014204
StructuralStateSpace,0,pv,development_184,276.05221224929295,719.3484256145637,0.10485129154928542,1.098852625696345,0.9477811414124646,-16.074396170388045,0.2694368961352657,856.7259507039474,280.64319303967295,2574.240774852751,95.79233567810137
StructuralStateSpace,0,pv,holdout_61,84.14193511742646,173.22018821383705,0.05004530362280922,0.6563518068471308,0.9947559503824926,-2.4199780500643944,0.22495446265938068,295.29576275179073,86.11589578088889,882.657782303601,30.935103481289747
StructuralStateSpace,0,net,full_334,328.95995583384894,697.7230687385018,0.10961908850394714,1.0036279751880632,0.9203167945023457,-22.440345085148603,0.4949683965402528,181.02561370516634,333.08082163524654,2668.3224708015646,173.60154350046093
StructuralStateSpace,0,net,forecast_common_275,340.48231084052514,745.052731221843,0.11252644659859266,1.004259905133316,0.9126246718154327,2.308850638502341,0.5246969696969697,182.37346256650977,344.9654774618756,2437.876845446264,178.3993480576991
StructuralStateSpace,0,net,development_184,355.61810058786733,743.3684265955745,0.11724954959738818,0.9386075151484056,0.9210677358510316,0.47349185798097176,0.5263058574879227,192.6767106872058,355.5594551303269,2821.7578768608805,177.97849130233962
StructuralStateSpace,0,net,holdout_61,152.8075198561146,217.5096414811321,0.04895662598538487,0.6279605996835771,0.9873562368396112,6.090492784198099,0.5203779599271403,128.8706670039988,152.33026264419078,1172.1661266362507,106.52445541920773
Ridge,2026,load,full_334,167.47276434167796,217.84180796719446,0.03627482694293404,0.9472670675017173,0.9760532938412931,8.35819300279321,0.5332667997338656,219.26964880529266,168.3955123781426,2509.845935319897,120.5010577005024
Ridge,2026,load,forecast_common_275,172.57276620902383,224.70164332279774,0.03706160053996511,0.9384262860383324,0.9744402805144046,18.910841488948034,0.5563131313131313,229.44186870615928,174.0302407784065,2801.291820412772,119.28293863932348
Ridge,2026,load,development_184,190.2383606724099,245.48572323757213,0.04008900361779061,0.9350327369046283,0.969084822492326,-1.7794497039503416,0.5154740338164251,235.08608132176417,192.94134290589332,3162.770296383661,126.41969913193928
Ridge,2026,load,holdout_61,148.7138658770169,189.99066074406625,0.032920326981861626,0.968176003086871,0.9821366973149555,107.99600124474084,0.7560336976320583,234.40128412501616,146.3878066294844,2591.9040298737796,109.02061304708694
Ridge,2026,pv,full_334,179.86561215992262,339.8972887779228,0.07561020843406083,0.8377991238954925,0.9871345210684926,-24.234303652315823,0.26280771789753826,496.2548968529505,187.38835838987242,2854.274172643575,55.05805235667614
Ridge,2026,pv,forecast_common_275,177.63661244554638,332.91404591600303,0.07312386048360581,0.8076951635947853,0.9879511418373372,-50.23789693590358,0.2344949494949495,474.6707904186372,184.9096667369582,2762.902515259227,54.25231738740155
Ridge,2026,pv,development_184,194.59666487795965,364.3005282049665,0.07391250907712948,0.7746109129521941,0.9866072925667839,-34.814529853418556,0.2792874396135266,491.81589223752087,203.89825059187473,3082.3270642198536,60.51051125998871
Ridge,2026,pv,holdout_61,103.69366541868033,198.1988481362748,0.06167413385962272,0.8088656929647557,0.9931345022008582,-67.58319402069914,0.1171448087431694,291.07798065960196,108.67949666332713,1674.455586755141,32.23143967036916
Ridge,2026,net,full_334,286.4705760804686,408.7292335497215,0.0954603831750344,0.8739966039143505,0.9726553711005642,32.59249665510903,0.5553268463073853,235.96059205805236,290.75915164754457,4277.694667841059,145.14897244662723
Ridge,2026,net,forecast_common_275,288.8770277946015,408.34186074180826,0.09547134875066879,0.8520490119208606,0.973754031413117,69.1487384248516,0.5980050505050505,243.31067483769283,293.56388554953946,4392.532532032414,143.84240721413374
Ridge,2026,net,development_184,317.8168825398033,442.9206576448806,0.10478624758030468,0.8388361388235669,0.971978059253592,33.03508014946824,0.5370621980676329,250.46384819992545,324.65687082614517,4761.253225198227,154.4088857929294
Ridge,2026,net,holdout_61,225.22990827330324,305.0733330752252,0.0721593831929301,0.9255795028880643,0.9751270199819402,175.57919526543998,0.782103825136612,230.83682460515493,225.82632134931484,4213.900686370559,121.04931852134632
LightGBM,2026,load,full_334,176.67297373449125,243.6112824608917,0.03826760472309996,0.9993057103592003,0.9700526694803309,36.0036514102576,0.561314870259481,254.26198164964222,179.8388194867712,2620.061632414759,120.59169232076486
LightGBM,2026,load,forecast_common_275,183.74683870793163,254.82048339122562,0.03946133614400317,0.9991893113141295,0.9671290499456312,52.487507336559325,0.5903787878787878,274.3374041515188,187.92865741215905,2935.1537943388953,119.39301850538772
LightGBM,2026,load,development_184,214.54068703427478,289.8004959147609,0.045210242289097265,1.0544801009954796,0.9569158515716913,51.63996603481509,0.5751056763285024,315.66273554892115,221.75271147754611,3738.3636016267924,128.301616909592
LightGBM,2026,load,holdout_61,130.19841304574393,176.12355108870798,0.028821618648054916,0.8476343373060222,0.9846491609721425,63.977344191689426,0.6337659380692168,195.0903850775943,127.51655840151744,1543.1708442798583,104.18591833609483
LightGBM,2026,pv,full_334,189.01395647340175,374.3154577912741,0.07945590307275417,0.8804113539871037,0.9843970728248956,-0.9552023176153319,0.24679807052561545,627.9086488467015,195.20254033911164,3243.8252525891958,62.86989067706408
LightGBM,2026,pv,forecast_common_275,188.74769244809923,375.0834451590067,0.07769772086488233,0.8582160863754295,0.9847054238145861,-21.96437022394007,0.21505050505050505,630.5819688828161,194.40034590439777,3236.0300087204537,63.74015011107271
LightGBM,2026,pv,development_184,216.92085756389164,418.07935796528653,0.08239177615795715,0.8634745288225658,0.9823613139340979,-8.34452232376201,0.23765851449275363,693.0851697523146,222.99010276276454,3803.969692733239,70.39700480782776
LightGBM,2026,pv,holdout_61,110.25590098728756,218.6656910119638,0.0655771706868246,0.8600546175646112,0.9916433719238362,-76.17560930238965,0.11042805100182149,286.32615413469784,114.30697825775198,1925.3181485852417,41.292137112431746
LightGBM,2026,net,full_334,310.09446773178774,447.83031281219695,0.10333255552856421,0.9460710255076306,0.9671732713111052,36.95885372787296,0.5544328010645376,288.39028333455786,315.62538608107474,4519.28211221742,150.23559783861074
LightGBM,2026,net,forecast_common_275,317.56931801838545,455.4350894625808,0.10495390147326876,0.9366775395734792,0.9673511585961356,74.45187756049943,0.596919191919192,298.2038354995572,323.76505755244517,4685.951464474975,150.0203449629428
LightGBM,2026,net,development_184,365.16947134733323,507.00621175618573,0.12039869728625371,0.9638171103854971,0.9632825173116067,59.98448835857714,0.5739734299516909,325.7561359205272,373.9519218478963,5468.8406019995555,162.5489598153122
LightGBM,2026,net,holdout_61,214.11020684815736,305.4166763745082,0.06859684213308817,0.8798832283734858,0.9750710021283264,140.1529534940791,0.6897768670309654,204.55647916424329,214.03640350737265,3425.7895060280866,121.4048996991115
XGBoost,2026,load,full_334,171.24961475924295,233.64133838858191,0.03709289784434342,0.9686298606311137,0.9724537369495423,26.461116141179556,0.5538714238190287,230.41912305743244,173.31048672596205,2487.273163452197,121.33893731717617
XGBoost,2026,load,forecast_common_275,177.15992271617543,243.2168795761456,0.038046734902802165,0.9633705941064369,0.9700545384985876,40.89766450066091,0.5813383838383839,244.86220659958963,179.9997005317581,2773.876162944365,120.30058151921088
XGBoost,2026,load,development_184,201.28066980256162,271.77289058405495,0.0424159537087331,0.9893063360421452,0.962109395680807,28.398292195888644,0.5457050120772947,267.91035540831365,206.49063839210513,3360.316399143385,128.74309698766544
XGBoost,2026,load,holdout_61,138.9603973097393,187.16071692774543,0.030761231913298076,0.9046777263255805,0.982664888030342,77.48926926567479,0.6667805100182149,207.7768675927901,136.34552114733927,1859.742462376195,106.62187684224713
XGBoost,2026,pv,full_334,182.77386023703562,361.9517023053256,0.0768327503121212,0.8513455025601905,0.9854107890429477,-7.024538304124203,0.2490851630073187,596.3682392689384,188.2148423821091,3056.764437535177,58.89373056142656
XGBoost,2026,pv,forecast_common_275,181.16881192829464,360.0438176071634,0.07457788540910322,0.8237557065188535,0.9859073595978771,-29.335854658463575,0.21782828282828282,593.1239905265545,185.91346911298382,3008.836146073027,58.91092291608022
XGBoost,2026,pv,development_184,205.61794056674012,398.0181765955214,0.0780986555349807,0.8184821706047244,0.9840134558511793,-17.984508305287445,0.24550875603864733,640.230127799823,211.05426913711608,3482.3443168442323,66.06352079472728
XGBoost,2026,pv,holdout_61,108.41671689540941,214.86915926312642,0.06448327468636027,0.8457080043075705,0.9919310328209293,-78.45359373248301,0.10610200364298725,304.10892099864907,111.0598209672447,1921.3388834207292,34.667525579386115
XGBoost,2026,net,full_334,299.6712171323334,435.7297273369068,0.09985922325909644,0.9142706020564195,0.9689232915934485,33.48565444530376,0.5553476380572189,252.33556797777626,303.4946291768718,4421.147944147649,149.25833393870403
XGBoost,2026,net,forecast_common_275,304.90980638123006,440.94862974758377,0.10077004282673292,0.8993380374878085,0.9693951121404558,70.23351915912448,0.598030303030303,257.40683465053996,309.03170189424964,4566.763056710234,148.83341353541974
XGBoost,2026,net,development_184,343.8246498402031,485.61778832374995,0.11336117387613899,0.9074802427092594,0.9663150806695245,46.38280050117612,0.5571407004830918,280.66456665124093,350.06496825282215,5177.0439489553255,161.15360884229497
XGBoost,2026,net,holdout_61,219.08559161842564,311.62274311357726,0.07019086088007627,0.9003295101201965,0.974047594432568,155.94286299815784,0.7278005464480874,174.41848900817544,218.05524393631492,3746.9218777169312,120.76023136903987
MLP,2026,load,full_334,172.9187693955624,225.48819392397925,0.03745443899290866,0.9780710090098876,0.9743427009695603,47.6519528211226,0.5887807717897539,199.3062086578064,172.3814478501409,2454.42429863594,118.66745315463339
MLP,2026,load,forecast_common_275,179.18718689265077,233.68350927322345,0.03848210866859385,0.9743945698688932,0.9723560742481531,66.63489886830082,0.6237373737373737,204.60287995311546,178.87134058803352,2733.9797234948023,117.05594257270438
MLP,2026,load,development_184,198.36248357377698,255.47840669028827,0.04180100319155226,0.974963279012777,0.9665167455858384,63.38821261489006,0.6068463164251208,211.81165379943775,197.825579358814,3138.027959063806,124.37233013591677
MLP,2026,load,holdout_61,124.71566782794191,161.75512862573197,0.02760792035392581,0.8119398691432146,0.9870516816164003,46.65935576267843,0.605988160291439,166.59579863414166,122.31802076948446,1353.9935913433294,102.22833751980181
MLP,2026,pv,full_334,186.20195824769038,359.2057635459522,0.07827382179880168,0.8673132991582464,0.985631310832588,-27.97625120203876,0.261206753160346,533.0232896790197,194.7055768348604,2988.0673688988013,57.477663263436106
MLP,2026,pv,forecast_common_275,185.33239278487162,356.6881576596499,0.07629181758489201,0.8426870747474834,0.986168826293629,-54.78266232356708,0.23255050505050506,515.093657817733,193.79676113923455,2925.4004336201197,57.19104481597547
MLP,2026,pv,development_184,215.38959828587883,396.1958665487687,0.08181016693378806,0.8573792026356968,0.9841595082220409,-55.89480141044832,0.24139492753623187,529.7015381548761,226.2884586390281,3545.1878594417485,63.92874710976506
MLP,2026,pv,holdout_61,90.57488910335863,184.79653094567016,0.053871447328302145,0.7065322664020307,0.9940316070540423,-37.553081965882114,0.20947176684881602,291.86036833487856,92.78324382719025,1174.7610402482621,33.26037054359772
MLP,2026,net,full_334,298.79539618702125,430.63855125614316,0.09956737407801776,0.9115985491624955,0.9696452651518122,75.62820402316137,0.5857867598137059,224.70332126597478,302.23486969975545,4211.067672354141,144.59502677785608
MLP,2026,net,forecast_common_275,303.8460820331054,434.83161838829915,0.10041849116826532,0.8962005596250128,0.9702383483180087,121.4175611918679,0.635,226.63193819125073,307.5016667474974,4311.611017513756,143.1696150200626
MLP,2026,net,development_184,342.46877785494047,476.1178668333153,0.11291413425886146,0.9039015957482557,0.9676201154064273,119.28301402533837,0.6157533212560387,244.85879790553986,347.44401029264355,4866.721936950338,154.23548194523204
MLP,2026,net,holdout_61,181.18608899915057,251.99886250638397,0.05804858033975299,0.7445819761315612,0.9830286461738633,84.21243772856057,0.635132058287796,155.73364420391442,178.33634992564407,2178.434512311294,114.8953308750763
MLP,2027,load,full_334,169.36780255835166,221.0797230439597,0.03668529478007941,0.9579858688624555,0.9753361345009781,40.55323869104988,0.5730622089155023,202.96283635662544,168.82002504510618,2356.157613736045,118.71819382466953
MLP,2027,load,forecast_common_275,174.8743762612748,228.51023860473782,0.037555892624568855,0.9509421158571942,0.973566485226417,58.013187888503424,0.6046464646464647,208.72092580687755,174.54583070846408,2614.6303680163837,117.11756942285737
MLP,2027,load,development_184,195.5301147344705,251.96778396079546,0.041204137006180724,0.9610420195024483,0.967430634526452,58.2461134098769,0.5949199879227053,217.94608888224425,195.33787767350242,3133.282083634911,124.39478784353634
MLP,2027,load,holdout_61,119.68413002220086,154.4930495588119,0.02649410444436177,0.7791829091017656,0.9881882256235636,30.5765374280959,0.5634107468123861,161.77873751824848,117.45127497264443,1009.4459869356281,102.25782111272561
MLP,2027,pv,full_334,182.53100086470963,354.27320392872093,0.07673065938133557,0.8502142837189614,0.986023218784316,-16.165194249522624,0.27181054557551565,527.7969738173339,190.91028151129152,2847.8479182462283,56.93591353234021
MLP,2027,pv,forecast_common_275,180.87384818154223,350.64528981843415,0.07445646399958464,0.8224145371033382,0.9866335009062571,-40.43759678851112,0.24542929292929294,509.52682910268413,189.18720245533626,2755.0975371911763,56.53306514257173
MLP,2027,pv,development_184,208.68913930703442,386.71265012078294,0.07926517092676316,0.8307073752944808,0.9849087387409908,-37.01115116768411,0.2580389492753623,527.964498085282,219.0955630151338,3336.8492513715496,63.006450221202726
MLP,2027,pv,holdout_61,88.79222848882851,182.70291946183409,0.05281116993408631,0.692626566304818,0.9941660761749391,-32.348943490275644,0.2095856102003643,287.6266220505909,91.07903601835092,1066.1325764122678,33.251759038112716
MLP,2027,net,full_334,291.8581483744925,423.1258014863937,0.09725567999960691,0.890433614488858,0.9706951401020183,56.718432940572505,0.5623960412508316,220.43881067315624,295.1017647163907,4075.25695983818,144.31656536315617
MLP,2027,net,forecast_common_275,295.42047923534324,425.7796361450282,0.097633902621087,0.8713490628013354,0.9714645601780754,98.45078467701454,0.6065909090909091,221.39350847728923,298.8381865131562,4146.662733948917,142.83141097457258
MLP,2027,net,development_184,334.4925842301851,466.4815884811185,0.11028433248989034,0.8828494747620114,0.9689175421902713,95.25726457756103,0.5905797101449275,240.76277487139433,339.51036521509815,4832.663339819143,153.7292071439623
MLP,2027,net,holdout_61,173.67208286087475,243.0812474578972,0.05564123554082008,0.7137032614906799,0.9842085416249594,62.92548091837154,0.5969945355191257,142.13761237832378,171.2603881397301,1764.4069089350737,114.70192139933901
MLP,2028,load,full_334,172.1967970362112,224.39005648244623,0.03729805880478675,0.9739873561105743,0.9745919968009105,47.84050310750443,0.5880738522954092,203.23883994708706,170.89163658540724,2388.2946244759846,118.89161876429074
MLP,2028,load,forecast_common_275,178.31031864529325,232.39613349010867,0.0382937930877311,0.9696262844042215,0.9726598191908782,66.86390176157914,0.6228787878787879,208.82389378175574,177.06189708832068,2653.6622283332563,117.32820189497913
MLP,2028,load,development_184,197.3048783892887,253.9675430689553,0.04157813364033617,0.9697650872983336,0.9669116051328498,65.83078040850543,0.6118282004830918,216.8409782494209,196.26176081552603,3060.5663583992587,124.44804525006631
MLP,2028,load,holdout_61,121.81337743773345,157.73249522507703,0.026965449336993262,0.7930450075698277,0.9876876883967378,37.150210120123745,0.5837887067395264,167.46141588095543,119.83041126655151,1153.8424770927072,102.7556965629955
MLP,2028,pv,full_334,188.2259566536924,367.0441125999593,0.07912465114583636,0.8767409160937542,0.9849973809448322,-29.524278116552626,0.2558632734530938,542.9516914907115,197.35656380671244,3075.6927677758144,57.67132859827911
MLP,2028,pv,forecast_common_275,187.7906308488886,366.2517758389787,0.07730374781005193,0.8538644270282796,0.9854171928457046,-56.6628113761039,0.22606060606060607,525.3436017881335,197.01650531595664,3031.8254635289286,57.42626016811205
MLP,2028,pv,development_184,216.80563752985336,404.24032598971274,0.0823480128086877,0.8630158842933148,0.9835097192092155,-53.195016379633635,0.2387530193236715,538.0019830644445,228.5117012676344,3630.936183038255,64.20601619526012
MLP,2028,pv,holdout_61,95.87097503695308,200.6558428418615,0.05702141325420264,0.7478445510182715,0.9929632292797731,-52.69424854330721,0.17827868852459017,303.91045108961896,98.24806528922169,1377.693922788428,33.18521712619947
MLP,2028,net,full_334,302.11860005129785,437.5640011803764,0.10067476290165557,0.9217373527046677,0.9686610961460944,77.36478122405705,0.5805056553559548,214.6213974986827,305.27322944738097,4284.028359453346,145.18999712506368
MLP,2028,net,forecast_common_275,307.88226418099043,443.1492137739629,0.10175241431336199,0.9081053657540875,0.9690888783674356,123.52671313768305,0.6285858585858586,214.97056534214005,311.1918927682498,4400.225088390608,143.89223355085298
MLP,2028,net,development_184,345.3303285596141,484.73262848396007,0.11385760572647921,0.9114542849728617,0.9664377671298088,119.02579678813909,0.6068463164251208,231.53805337099877,350.38233527413,4953.607329845944,154.72826551111905
MLP,2028,net,holdout_61,186.4978652485789,263.2520331148849,0.059750372525151835,0.7664106544722399,0.9814790698018301,89.84445866343096,0.6286429872495446,144.48863456087736,184.95874937589988,2209.9598390859796,115.5973501298336
LSTM,2026,load,full_334,194.31756649093097,257.1384654339772,0.04208944734470115,1.099107858507627,0.9666345170692945,13.876938903092006,0.4984822022621424,264.6948621435556,195.3704547722726,3064.866793874534,117.77590723357636
LSTM,2026,load,forecast_common_275,205.17699863757105,270.48195123544684,0.04406366155297221,1.1157234889468886,0.9629643332606681,25.613609236947294,0.5140656565656566,284.8008064438502,206.79253444982263,3475.389881348222,115.97311952676606
LSTM,2026,load,development_184,247.4297536472809,312.9544817013353,0.05214096806792689,1.2161317986904217,0.9497562998202608,30.307684322024397,0.5035854468599034,344.3959531233638,249.25361704119646,4666.945917268435,124.22394355947863
LSTM,2026,load,holdout_61,124.01990743422569,157.98000646032307,0.02745390203473889,0.8074102409668387,0.9876490175262608,27.032221905803702,0.5545309653916212,139.04376818493117,125.21803549195226,1071.0665367592665,98.70637175365191
LSTM,2026,pv,full_334,257.2321493147081,474.33234724980764,0.10813282312315294,1.1981660460032968,0.9749449056703255,81.18291195999574,0.32846806387225547,741.3183871668366,274.9635453467937,4569.700880160184,68.5664739463302
LSTM,2026,pv,forecast_common_275,271.6017884808131,493.73791891026974,0.11180449241035237,1.2349450260254984,0.9734982459768307,77.79610311686753,0.31424242424242427,761.4659390640569,291.2737119864552,4846.366225479399,70.65890942719957
LSTM,2026,pv,development_184,269.27094418731787,470.17944966305845,0.10227560230250661,1.0718591299560434,0.9776912073764528,69.56090223048258,0.3422780797101449,695.0362338344909,288.0392405422887,4206.106252491255,81.46841691720918
LSTM,2026,pv,holdout_61,145.9226284535781,281.46710335967435,0.08679075702509295,1.138274045061182,0.9861539764058943,-119.1158535334379,0.10758196721311475,292.5514454716868,151.58389552882994,2920.7904205569857,36.81061539531617
LSTM,2026,net,full_334,353.7528671050976,509.6342342659249,0.117880812421147,1.0792689731177578,0.9574873850281211,-67.30597305690372,0.47708749168330006,316.91443096586096,361.89646548904904,4762.492170411723,150.54073631441997
LSTM,2026,net,forecast_common_275,370.59442852996904,528.4807709910821,0.12247823996720267,1.0930762444594673,0.9560384316536348,-52.18249387992023,0.502979797979798,327.7915792600028,379.9633867243121,4981.341135154603,150.39094951174386
LSTM,2026,net,development_184,378.469372335903,505.7101199552772,0.12478375923338697,0.9989204614184316,0.9634700037742765,-39.25321790845818,0.4819595410628019,347.6252991613523,383.1635294502639,4157.472377756878,165.07028013231283
LSTM,2026,net,holdout_61,231.1927596669092,333.61220974241814,0.07406976748395239,0.950083766424824,0.9702557378069874,146.14807543924158,0.6738387978142076,218.2111925155101,234.62498240393626,3604.4403753029246,113.94185362184791
LSTM,2027,load,full_334,195.93566221223597,266.1151704977145,0.04243992906331475,1.1082602051287798,0.964264275934959,15.264865082707805,0.4916209248170326,291.51929431820747,196.96279331468716,3011.2798006077273,117.04495465480085
LSTM,2027,load,forecast_common_275,207.14224944090154,280.8296985380989,0.04448571737228763,1.1264102447601987,0.9600764038729437,27.299308669644308,0.5057323232323232,318.8675150086358,208.72650198860973,3410.3060422532635,115.08534439472594
LSTM,2027,load,development_184,249.99442944160788,325.8929373399985,0.05268142319397943,1.2287373311328087,0.945515977690105,33.55118698883732,0.49188556763285024,399.6823613260745,251.18440707236522,4520.840230052092,122.83347515343927
LSTM,2027,load,holdout_61,121.03983972900228,154.84615296248518,0.026794213694949706,0.7880090235836696,0.9881341708420355,42.31671285187046,0.5980191256830601,140.03915818843146,122.1394387525263,1144.3278264431608,98.3832027440382
LSTM,2027,pv,full_334,266.51012541373296,479.6905408150538,0.11203301114836463,1.2413820902151003,0.9743756494962147,48.314819951285315,0.3142672987358616,713.5579151764957,285.3161103663248,4927.9082937578305,66.8680562864075
LSTM,2027,pv,forecast_common_275,282.87031217926517,499.9856935512625,0.11644316426655207,1.2861818288826963,0.9728232943943869,37.87631136810651,0.2969949494949495,727.9166913465491,303.8473727738131,5281.425411448904,68.59610397842073
