grid_size,month,weekday,soc,relative_future_cost
17,2,5,6900.0,-427.4333433333327
17,2,5,7050.0,-498.6333449999952
17,2,5,7200.0,-569.8166799999954
17,2,5,7350.0,-641.0000149999951
17,2,5,7500.0,-712.1833499999952
17,2,5,7650.0,-783.3666849999954
17,2,5,7800.0,-854.550019999992
17,2,5,7950.0,-925.7000216666584
17,2,5,8100.0,-996.8500233333252
17,2,5,8250.0,-1068.0000249999916
17,2,5,8400.0,-1139.1500266666585
17,2,5,8550.0,-1210.300028333325
17,2,5,8700.0,-1281.1000299999923
17,2,5,8850.0,-1351.9000316666597
17,2,5,9000.0,-1422.7000333333262
17,2,5,9150.0,-1493.5000349999927
17,2,5,9300.0,-1564.3000366666593
17,2,5,9450.0,-1635.0500383333283
17,2,5,9600.0,-1705.8000399999946
17,2,5,9750.0,-1776.5500416666619
17,2,5,9900.0,-1847.3000433333282
17,2,5,10050.0,-1918.0500449999945
17,2,5,10200.0,-1979.9333799999977
17,2,5,10350.0,-2041.8167149999972
17,2,5,10500.0,-2103.7000499999976
17,2,5,10650.0,-2165.583384999997
17,2,5,10800.0,-2227.4667199999967
17,2,4,1200.0,2292.3500533333245
17,2,4,1350.0,2220.500051666658
17,2,4,1500.0,2148.650049999991
17,2,4,1650.0,2076.8000483333244
17,2,4,1800.0,2004.9500466666582
17,2,4,1950.0,1933.1000449999915
17,2,4,2100.0,1861.2500433333248
17,2,4,2250.0,1789.4000416666581
17,2,4,2400.0,1717.5500399999914
17,2,4,2550.0,1645.7000383333288
17,2,4,2700.0,1574.0000366666623
17,2,4,2850.0,1502.3000349999957
17,2,4,3000.0,1430.6000333333288
17,2,4,3150.0,1358.9000316666622
17,2,4,3300.0,1287.2000299999956
17,2,4,3450.0,1215.516694999994
17,2,4,3600.0,1143.833359999994
17,2,4,3750.0,1072.150024999994
17,2,4,3900.0,1000.4666899999938
17,2,4,4050.0,928.783354999995
17,2,4,4200.0,857.2333533333285
17,2,4,4350.0,785.6833516666616
17,2,4,4500.0,714.1333499999951
17,2,4,4650.0,642.5833483333286
17,2,4,4800.0,571.0333466666657
17,2,4,4950.0,499.6166783333324
17,2,4,5100.0,428.2000099999991
17,2,4,5250.0,356.7833416666658
17,2,4,5400.0,285.3666733333325
17,2,4,5550.0,213.95000499999924
17,2,4,5700.0,142.63333666666495
17,2,4,5850.0,71.31666833333156
17,2,4,6000.0,-1.3642420526593924e-12
17,2,4,6150.0,-71.31666833333475
17,2,4,6300.0,-142.6333366666663
17,2,4,6450.0,-213.8333383333329
17,2,4,6600.0,-285.0333399999995
17,2,4,6750.0,-356.2333416666661
17,2,4,6900.0,-427.4333433333327
17,2,4,7050.0,-498.6333449999993
17,2,4,7200.0,-569.8166800000026
17,2,4,7350.0,-641.0000150000023
17,2,4,7500.0,-712.1833500000025
17,2,4,7650.0,-783.3666850000027
17,2,4,7800.0,-854.5500199999992
17,2,4,7950.0,-925.7000216666656
17,2,4,8100.0,-996.8500233333325
17,2,4,8250.0,-1068.000024999999
17,2,4,8400.0,-1139.1500266666658
17,2,4,8550.0,-1210.3000283333322
17,2,4,8700.0,-1281.1000299999996
17,2,4,8850.0,-1351.900031666667
17,2,4,9000.0,-1422.7000333333335
17,2,4,9150.0,-1493.500035
17,2,4,9300.0,-1564.3000366666647
17,2,4,9450.0,-1635.050038333332
17,2,4,9600.0,-1705.8000399999983
17,2,4,9750.0,-1776.5500416666655
17,2,4,9900.0,-1847.3000433333318
17,2,4,10050.0,-1918.0500449999981
17,2,4,10200.0,-1979.933380000005
17,2,4,10350.0,-2041.8167150000045
17,2,4,10500.0,-2103.700050000005
17,2,4,10650.0,-2165.5833850000045
17,2,4,10800.0,-2227.466720000005
17,2,3,1200.0,2292.35005333335
17,2,3,1350.0,2220.5000516666832
17,2,3,1500.0,2148.6500500000166
17,2,3,1650.0,2076.80004833335
17,2,3,1800.0,2004.9500466666836
17,2,3,1950.0,1933.100045000017
17,2,3,2100.0,1861.2500433333503
17,2,3,2250.0,1789.4000416666836
17,2,3,2400.0,1717.550040000017
17,2,3,2550.0,1645.7000383333502
17,2,3,2700.0,1574.000036666666
17,2,3,2850.0,1502.3000349999993
17,2,3,3000.0,1430.6000333333325
17,2,3,3150.0,1358.9000316666659
17,2,3,3300.0,1287.2000299999993
17,2,3,3450.0,1215.5166949999975
17,2,3,3600.0,1143.8333599999976
17,2,3,3750.0,1072.1500249999976
17,2,3,3900.0,1000.4666899999975
17,2,3,4050.0,928.7833549999975
17,2,3,4200.0,857.2333533333249
17,2,3,4350.0,785.6833516666579
17,2,3,4500.0,714.1333499999914
17,2,3,4650.0,642.5833483333249
17,2,3,4800.0,571.0333466666766
17,2,3,4950.0,499.6166783333433
17,2,3,5100.0,428.20001000001
17,2,3,5250.0,356.78334166667673
17,2,3,5400.0,285.36667333334344
17,2,3,5550.0,213.95000500001015
17,2,3,5700.0,142.63333666666495
17,2,3,5850.0,71.31666833333156
17,2,3,6000.0,-1.3642420526593924e-12
17,2,3,6150.0,-71.31666833333475
17,2,3,6300.0,-142.63333666666813
17,2,3,6450.0,-213.83333833334382
17,2,3,6600.0,-285.0333400000104
17,2,3,6750.0,-356.233341666677
17,2,3,6900.0,-427.4333433333436
17,2,3,7050.0,-498.63334500000246
17,2,3,7200.0,-569.8166800000026
17,2,3,7350.0,-641.0000150000023
17,2,3,7500.0,-712.1833500000025
17,2,3,7650.0,-783.3666850000027
17,2,3,7800.0,-854.5500200000024
17,2,3,7950.0,-925.7000216666729
17,2,3,8100.0,-996.8500233333398
17,2,3,8250.0,-1068.0000250000062
17,2,3,8400.0,-1139.150026666673
17,2,3,8550.0,-1210.3000283333372
17,2,3,8700.0,-1281.1000300000032
17,2,3,8850.0,-1351.9000316666707
17,2,3,9000.0,-1422.7000333333372
17,2,3,9150.0,-1493.5000350000037
17,2,3,9300.0,-1564.3000366666702
17,2,3,9450.0,-1635.0500383333429
17,2,3,9600.0,-1705.8000400000092
17,2,3,9750.0,-1776.5500416666764
17,2,3,9900.0,-1847.3000433333427
17,2,3,10050.0,-1918.0500450000081
17,2,3,10200.0,-1979.9333800000086
17,2,3,10350.0,-2041.8167150000081
17,2,3,10500.0,-2103.7000500000086
17,2,3,10650.0,-2165.583385000008
17,2,3,10800.0,-2227.4667200000085
17,2,2,1200.0,2292.35005333335
17,2,2,1350.0,2220.5000516666832
17,2,2,1500.0,2148.6500500000166
17,2,2,1650.0,2076.80004833335
17,2,2,1800.0,2004.9500466666836
17,2,2,1950.0,1933.100045000017
17,2,2,2100.0,1861.2500433333503
17,2,2,2250.0,1789.4000416666836
17,2,2,2400.0,1717.550040000017
17,2,2,2550.0,1645.7000383333502
17,2,2,2700.0,1574.0000366666804
17,2,2,2850.0,1502.3000350000138
17,2,2,3000.0,1430.600033333347
17,2,2,3150.0,1358.9000316666804
17,2,2,3300.0,1287.2000300000138
17,2,2,3450.0,1215.516695000012
17,2,2,3600.0,1143.8333600000121
17,2,2,3750.0,1072.1500250000122
17,2,2,3900.0,1000.466690000012
17,2,2,4050.0,928.7833550000121
17,2,2,4200.0,857.2333533333394
17,2,2,4350.0,785.6833516666725
17,2,2,4500.0,714.133350000006
17,2,2,4650.0,642.5833483333395
17,2,2,4800.0,571.0333466666725
17,2,2,4950.0,499.61667833332876
17,2,2,5100.0,428.2000099999955
17,2,2,5250.0,356.7833416666622
17,2,2,5400.0,285.3666733333289
17,2,2,5550.0,213.95000499999833
17,2,2,5700.0,142.63333666666495
17,2,2,5850.0,71.31666833333156
17,2,2,6000.0,-1.3642420526593924e-12
17,2,2,6150.0,-71.31666833333475
17,2,2,6300.0,-142.63333666666813
17,2,2,6450.0,-213.83333833334382
17,2,2,6600.0,-285.0333400000104
17,2,2,6750.0,-356.233341666677
17,2,2,6900.0,-427.4333433333436
17,2,2,7050.0,-498.6333450000102
17,2,2,7200.0,-569.8166800000172
17,2,2,7350.0,-641.0000150000169
17,2,2,7500.0,-712.1833500000171
17,2,2,7650.0,-783.3666850000172
17,2,2,7800.0,-854.550020000017
17,2,2,7950.0,-925.7000216666875
17,2,2,8100.0,-996.8500233333543
17,2,2,8250.0,-1068.0000250000207
17,2,2,8400.0,-1139.1500266666876
17,2,2,8550.0,-1210.3000283333517
17,2,2,8700.0,-1281.1000300000178
17,2,2,8850.0,-1351.9000316666852
17,2,2,9000.0,-1422.7000333333517
17,2,2,9150.0,-1493.5000350000182
17,2,2,9300.0,-1564.3000366666847
17,2,2,9450.0,-1635.0500383333574
17,2,2,9600.0,-1705.8000400000237
17,2,2,9750.0,-1776.550041666691
17,2,2,9900.0,-1847.3000433333573
17,2,2,10050.0,-1918.0500450000227
17,2,2,10200.0,-1979.9333800000231
17,2,2,10350.0,-2041.8167150000227
17,2,2,10500.0,-2103.700050000023
17,2,2,10650.0,-2165.5833850000226
17,2,2,10800.0,-2227.4667200000194
17,2,1,1200.0,2292.35005333335
17,2,1,1350.0,2220.5000516666832
17,2,1,1500.0,2148.6500500000166
17,2,1,1650.0,2076.80004833335
17,2,1,1800.0,2004.9500466666836
17,2,1,1950.0,1933.100045000017
17,2,1,2100.0,1861.2500433333503
17,2,1,2250.0,1789.4000416666836
17,2,1,2400.0,1717.550040000017
17,2,1,2550.0,1645.7000383333502
17,2,1,2700.0,1574.0000366666732
17,2,1,2850.0,1502.3000350000066
17,2,1,3000.0,1430.6000333333398
17,2,1,3150.0,1358.9000316666732
17,2,1,3300.0,1287.200030000012
17,2,1,3450.0,1215.516695000012
17,2,1,3600.0,1143.8333600000121
17,2,1,3750.0,1072.1500250000122
17,2,1,3900.0,1000.466690000012
17,2,1,4050.0,928.7833550000121
17,2,1,4200.0,857.2333533333394
17,2,1,4350.0,785.6833516666725
17,2,1,4500.0,714.133350000006
17,2,1,4650.0,642.5833483333395
17,2,1,4800.0,571.0333466666725
17,2,1,4950.0,499.61667833332876
17,2,1,5100.0,428.2000099999955
17,2,1,5250.0,356.7833416666622
17,2,1,5400.0,285.3666733333289
17,2,1,5550.0,213.95000499999833
17,2,1,5700.0,142.63333666666495
17,2,1,5850.0,71.31666833333156
17,2,1,6000.0,-1.3642420526593924e-12
17,2,1,6150.0,-71.31666833333475
17,2,1,6300.0,-142.63333666666813
17,2,1,6450.0,-213.83333833334382
17,2,1,6600.0,-285.0333400000104
17,2,1,6750.0,-356.233341666677
17,2,1,6900.0,-427.4333433333436
17,2,1,7050.0,-498.63334500000246
17,2,1,7200.0,-569.8166800000026
17,2,1,7350.0,-641.0000150000023
17,2,1,7500.0,-712.1833500000025
17,2,1,7650.0,-783.3666850000027
17,2,1,7800.0,-854.5500200000024
17,2,1,7950.0,-925.7000216666875
17,2,1,8100.0,-996.8500233333543
17,2,1,8250.0,-1068.0000250000207
17,2,1,8400.0,-1139.1500266666876
17,2,1,8550.0,-1210.3000283333445
17,2,1,8700.0,-1281.1000300000105
17,2,1,8850.0,-1351.900031666678
17,2,1,9000.0,-1422.7000333333444
17,2,1,9150.0,-1493.500035000011
17,2,1,9300.0,-1564.3000366666774
17,2,1,9450.0,-1635.0500383333501
17,2,1,9600.0,-1705.8000400000165
17,2,1,9750.0,-1776.5500416666837
17,2,1,9900.0,-1847.30004333335
17,2,1,10050.0,-1918.0500450000154
17,2,1,10200.0,-1979.9333800000159
17,2,1,10350.0,-2041.8167150000154
17,2,1,10500.0,-2103.700050000016
17,2,1,10650.0,-2165.5833850000154
17,2,1,10800.0,-2227.466720000016
17,2,0,1200.0,2292.350053333357
17,2,0,1350.0,2220.5000516666905
17,2,0,1500.0,2148.650050000024
17,2,0,1650.0,2076.800048333357
17,2,0,1800.0,2004.950046666691
17,2,0,1950.0,1933.1000450000242
17,2,0,2100.0,1861.2500433333576
17,2,0,2250.0,1789.4000416666909
17,2,0,2400.0,1717.5500400000242
17,2,0,2550.0,1645.7000383333575
17,2,0,2700.0,1574.0000366666804
17,2,0,2850.0,1502.3000350000138
17,2,0,3000.0,1430.600033333347
17,2,0,3150.0,1358.9000316666804
17,2,0,3300.0,1287.2000300000138
17,2,0,3450.0,1215.5166950000048
17,2,0,3600.0,1143.8333600000049
17,2,0,3750.0,1072.150025000005
17,2,0,3900.0,1000.4666900000047
17,2,0,4050.0,928.7833550000132
17,2,0,4200.0,857.2333533333467
17,2,0,4350.0,785.6833516666798
17,2,0,4500.0,714.1333500000133
17,2,0,4650.0,642.5833483333467
17,2,0,4800.0,571.0333466666798
17,2,0,4950.0,499.6166783333433
17,2,0,5100.0,428.20001000001
17,2,0,5250.0,356.78334166667673
17,2,0,5400.0,285.36667333334344
17,2,0,5550.0,213.95000500001015
17,2,0,5700.0,142.63333666666495
17,2,0,5850.0,71.31666833333156
17,2,0,6000.0,-1.3642420526593924e-12
17,2,0,6150.0,-71.31666833333475
17,2,0,6300.0,-142.63333666666813
17,2,0,6450.0,-213.83333833334382
17,2,0,6600.0,-285.0333400000104
17,2,0,6750.0,-356.233341666677
17,2,0,6900.0,-427.4333433333436
17,2,0,7050.0,-498.63334500000246
17,2,0,7200.0,-569.8166800000026
17,2,0,7350.0,-641.0000150000023
17,2,0,7500.0,-712.1833500000025
17,2,0,7650.0,-783.3666850000027
17,2,0,7800.0,-854.5500200000024
17,2,0,7950.0,-925.7000216666729
17,2,0,8100.0,-996.8500233333398
17,2,0,8250.0,-1068.0000250000062
17,2,0,8400.0,-1139.150026666673
17,2,0,8550.0,-1210.3000283333395
17,2,0,8700.0,-1281.1000300000105
17,2,0,8850.0,-1351.900031666678
17,2,0,9000.0,-1422.7000333333444
17,2,0,9150.0,-1493.500035000011
17,2,0,9300.0,-1564.3000366666774
17,2,0,9450.0,-1635.0500383333501
17,2,0,9600.0,-1705.8000400000165
17,2,0,9750.0,-1776.5500416666837
17,2,0,9900.0,-1847.30004333335
17,2,0,10050.0,-1918.0500450000154
17,2,0,10200.0,-1979.9333800000159
17,2,0,10350.0,-2041.8167150000154
17,2,0,10500.0,-2103.700050000016
17,2,0,10650.0,-2165.5833850000154
17,2,0,10800.0,-2227.466720000012
17,3,6,1200.0,2292.3500533333427
17,3,6,1350.0,2220.500051666676
17,3,6,1500.0,2148.6500500000093
17,3,6,1650.0,2076.8000483333426
17,3,6,1800.0,2004.9500466666764
17,3,6,1950.0,1933.1000450000097
17,3,6,2100.0,1861.250043333343
17,3,6,2250.0,1789.4000416666763
17,3,6,2400.0,1717.5500400000096
17,3,6,2550.0,1645.700038333343
17,3,6,2700.0,1574.000036666666
17,3,6,2850.0,1502.3000349999993
17,3,6,3000.0,1430.6000333333325
17,3,6,3150.0,1358.9000316666659
17,3,6,3300.0,1287.2000300000047
17,3,6,3450.0,1215.5166950000048
17,3,6,3600.0,1143.8333600000049
17,3,6,3750.0,1072.150025000005
17,3,6,3900.0,1000.4666900000047
17,3,6,4050.0,928.7833550000048
17,3,6,4200.0,857.2333533333322
17,3,6,4350.0,785.6833516666652
17,3,6,4500.0,714.1333499999987
17,3,6,4650.0,642.5833483333322
17,3,6,4800.0,571.0333466666693
17,3,6,4950.0,499.61667833333604
17,3,6,5100.0,428.20001000000275
17,3,6,5250.0,356.78334166666946
17,3,6,5400.0,285.36667333333617
17,3,6,5550.0,213.95000500000288
17,3,6,5700.0,142.63333666666495
17,3,6,5850.0,71.31666833333156
17,3,6,6000.0,-1.3642420526593924e-12
17,3,6,6150.0,-71.31666833333475
17,3,6,6300.0,-142.63333666666813
17,3,6,6450.0,-213.83333833334382
17,3,6,6600.0,-285.0333400000104
17,3,6,6750.0,-356.233341666677
17,3,6,6900.0,-427.4333433333436
17,3,6,7050.0,-498.6333450000102
17,3,6,7200.0,-569.8166800000172
17,3,6,7350.0,-641.0000150000169
17,3,6,7500.0,-712.1833500000171
17,3,6,7650.0,-783.3666850000172
17,3,6,7800.0,-854.550020000017
17,3,6,7950.0,-925.7000216666875
17,3,6,8100.0,-996.8500233333543
17,3,6,8250.0,-1068.0000250000207
17,3,6,8400.0,-1139.1500266666876
17,3,6,8550.0,-1210.300028333354
17,3,6,8700.0,-1281.100030000025
17,3,6,8850.0,-1351.9000316666925
17,3,6,9000.0,-1422.700033333359
17,3,6,9150.0,-1493.5000350000255
17,3,6,9300.0,-1564.300036666692
17,3,6,9450.0,-1635.0500383333647
17,3,6,9600.0,-1705.800040000031
17,3,6,9750.0,-1776.5500416666982
17,3,6,9900.0,-1847.3000433333646
17,3,6,10050.0,-1918.05004500003
17,3,6,10200.0,-1979.9333800000304
17,3,6,10350.0,-2041.81671500003
17,3,6,10500.0,-2103.7000500000304
17,3,6,10650.0,-2165.58338500003
17,3,6,10800.0,-2227.4667200000304
17,3,5,1200.0,2292.3500533333245
17,3,5,1350.0,2220.500051666658
17,3,5,1500.0,2148.650049999991
17,3,5,1650.0,2076.8000483333244
17,3,5,1800.0,2004.9500466666582
17,3,5,1950.0,1933.1000449999915
17,3,5,2100.0,1861.2500433333248
17,3,5,2250.0,1789.4000416666581
17,3,5,2400.0,1717.5500399999914
17,3,5,2550.0,1645.7000383333288
17,3,5,2700.0,1574.0000366666623
17,3,5,2850.0,1502.3000349999957
17,3,5,3000.0,1430.6000333333288
17,3,5,3150.0,1358.9000316666622
17,3,5,3300.0,1287.200030000001
17,3,5,3450.0,1215.5166950000012
17,3,5,3600.0,1143.8333600000012
17,3,5,3750.0,1072.1500250000013
17,3,5,3900.0,1000.4666900000011
17,3,5,4050.0,928.7833550000012
17,3,5,4200.0,857.2333533333322
17,3,5,4350.0,785.6833516666652
17,3,5,4500.0,714.1333499999987
17,3,5,4650.0,642.5833483333322
17,3,5,4800.0,571.0333466666657
17,3,5,4950.0,499.6166783333324
17,3,5,5100.0,428.2000099999991
17,3,5,5250.0,356.7833416666658
17,3,5,5400.0,285.3666733333325
17,3,5,5550.0,213.95000499999924
17,3,5,5700.0,142.63333666666495
17,3,5,5850.0,71.31666833333156
17,3,5,6000.0,-1.3642420526593924e-12
17,3,5,6150.0,-71.31666833333475
17,3,5,6300.0,-142.6333366666663
17,3,5,6450.0,-213.8333383333329
17,3,5,6600.0,-285.0333399999995
17,3,5,6750.0,-356.2333416666661
17,3,5,6900.0,-427.4333433333327
17,3,5,7050.0,-498.63334499999155
17,3,5,7200.0,-569.8166799999917
17,3,5,7350.0,-641.0000149999914
17,3,5,7500.0,-712.1833499999916
17,3,5,7650.0,-783.3666849999918
17,3,5,7800.0,-854.5500199999915
17,3,5,7950.0,-925.7000216666584
17,3,5,8100.0,-996.8500233333252
17,3,5,8250.0,-1068.0000249999916
17,3,5,8400.0,-1139.1500266666585
17,3,5,8550.0,-1210.300028333319
17,3,5,8700.0,-1281.100029999985
17,3,5,8850.0,-1351.9000316666525
17,3,5,9000.0,-1422.700033333319
17,3,5,9150.0,-1493.5000349999855
17,3,5,9300.0,-1564.300036666652
17,3,5,9450.0,-1635.050038333321
17,3,5,9600.0,-1705.8000399999873
17,3,5,9750.0,-1776.5500416666546
17,3,5,9900.0,-1847.300043333321
17,3,5,10050.0,-1918.0500449999863
17,3,5,10200.0,-1979.9333799999868
17,3,5,10350.0,-2041.8167149999863
17,3,5,10500.0,-2103.7000499999867
17,3,5,10650.0,-2165.5833849999863
17,3,5,10800.0,-2227.4667199999867
17,3,4,1200.0,2292.3500533333317
17,3,4,1350.0,2220.500051666665
17,3,4,1500.0,2148.6500499999984
17,3,4,1650.0,2076.8000483333317
17,3,4,1800.0,2004.9500466666655
17,3,4,1950.0,1933.1000449999988
17,3,4,2100.0,1861.250043333332
17,3,4,2250.0,1789.4000416666654
17,3,4,2400.0,1717.5500399999987
17,3,4,2550.0,1645.700038333332
17,3,4,2700.0,1574.0000366666623
17,3,4,2850.0,1502.3000349999957
17,3,4,3000.0,1430.6000333333288
17,3,4,3150.0,1358.9000316666622
17,3,4,3300.0,1287.200030000001
17,3,4,3450.0,1215.5166950000012
17,3,4,3600.0,1143.8333600000012
17,3,4,3750.0,1072.1500250000013
17,3,4,3900.0,1000.4666900000011
17,3,4,4050.0,928.7833550000023
17,3,4,4200.0,857.2333533333358
17,3,4,4350.0,785.6833516666688
17,3,4,4500.0,714.1333500000023
17,3,4,4650.0,642.5833483333358
17,3,4,4800.0,571.0333466666689
17,3,4,4950.0,499.6166783333324
17,3,4,5100.0,428.2000099999991
17,3,4,5250.0,356.7833416666658
17,3,4,5400.0,285.3666733333325
17,3,4,5550.0,213.95000499999924
17,3,4,5700.0,142.63333666666495
17,3,4,5850.0,71.31666833333156
17,3,4,6000.0,-1.3642420526593924e-12
17,3,4,6150.0,-71.31666833333475
17,3,4,6300.0,-142.6333366666663
17,3,4,6450.0,-213.8333383333329
17,3,4,6600.0,-285.0333399999995
17,3,4,6750.0,-356.2333416666661
17,3,4,6900.0,-427.4333433333327
17,3,4,7050.0,-498.6333449999988
17,3,4,7200.0,-569.816679999999
17,3,4,7350.0,-641.0000149999987
17,3,4,7500.0,-712.1833499999989
17,3,4,7650.0,-783.366684999999
17,3,4,7800.0,-854.5500199999956
17,3,4,7950.0,-925.700021666662
17,3,4,8100.0,-996.8500233333289
17,3,4,8250.0,-1068.0000249999953
17,3,4,8400.0,-1139.1500266666621
17,3,4,8550.0,-1210.3000283333286
17,3,4,8700.0,-1281.100029999996
17,3,4,8850.0,-1351.9000316666634
17,3,4,9000.0,-1422.7000333333299
17,3,4,9150.0,-1493.5000349999964
17,3,4,9300.0,-1564.300036666663
17,3,4,9450.0,-1635.050038333332
17,3,4,9600.0,-1705.8000399999983
17,3,4,9750.0,-1776.5500416666655
17,3,4,9900.0,-1847.3000433333318
17,3,4,10050.0,-1918.0500449999972
17,3,4,10200.0,-1979.9333799999977
17,3,4,10350.0,-2041.8167149999972
17,3,4,10500.0,-2103.7000499999976
17,3,4,10650.0,-2165.583384999997
17,3,4,10800.0,-2227.4667199999976
17,3,3,1200.0,2292.35005333335
17,3,3,1350.0,2220.5000516666832
17,3,3,1500.0,2148.6500500000166
17,3,3,1650.0,2076.80004833335
17,3,3,1800.0,2004.9500466666836
17,3,3,1950.0,1933.100045000017
17,3,3,2100.0,1861.2500433333503
17,3,3,2250.0,1789.4000416666836
17,3,3,2400.0,1717.550040000017
17,3,3,2550.0,1645.7000383333502
17,3,3,2700.0,1574.0000366666732
17,3,3,2850.0,1502.3000350000066
17,3,3,3000.0,1430.6000333333398
17,3,3,3150.0,1358.9000316666732
17,3,3,3300.0,1287.200030000012
17,3,3,3450.0,1215.516695000012
17,3,3,3600.0,1143.8333600000121
17,3,3,3750.0,1072.1500250000122
17,3,3,3900.0,1000.466690000012
17,3,3,4050.0,928.7833550000121
17,3,3,4200.0,857.2333533333394
17,3,3,4350.0,785.6833516666725
17,3,3,4500.0,714.133350000006
17,3,3,4650.0,642.5833483333395
17,3,3,4800.0,571.0333466666725
17,3,3,4950.0,499.61667833333604
17,3,3,5100.0,428.20001000000275
17,3,3,5250.0,356.78334166666946
17,3,3,5400.0,285.36667333333617
17,3,3,5550.0,213.95000500000288
17,3,3,5700.0,142.63333666666495
17,3,3,5850.0,71.31666833333156
17,3,3,6000.0,-1.3642420526593924e-12
17,3,3,6150.0,-71.31666833333475
17,3,3,6300.0,-142.63333666666813
17,3,3,6450.0,-213.83333833333654
17,3,3,6600.0,-285.03334000000314
17,3,3,6750.0,-356.23334166666973
17,3,3,6900.0,-427.4333433333363
17,3,3,7050.0,-498.63334500000246
17,3,3,7200.0,-569.8166800000026
17,3,3,7350.0,-641.0000150000023
17,3,3,7500.0,-712.1833500000025
17,3,3,7650.0,-783.3666850000027
17,3,3,7800.0,-854.5500200000024
17,3,3,7950.0,-925.7000216666802
17,3,3,8100.0,-996.850023333347
17,3,3,8250.0,-1068.0000250000135
17,3,3,8400.0,-1139.1500266666803
17,3,3,8550.0,-1210.3000283333445
17,3,3,8700.0,-1281.1000300000105
17,3,3,8850.0,-1351.900031666678
17,3,3,9000.0,-1422.7000333333444
17,3,3,9150.0,-1493.500035000011
17,3,3,9300.0,-1564.3000366666756
17,3,3,9450.0,-1635.0500383333429
17,3,3,9600.0,-1705.8000400000092
17,3,3,9750.0,-1776.5500416666764
17,3,3,9900.0,-1847.3000433333427
17,3,3,10050.0,-1918.0500450000081
17,3,3,10200.0,-1979.9333800000086
17,3,3,10350.0,-2041.8167150000081
17,3,3,10500.0,-2103.7000500000086
17,3,3,10650.0,-2165.583385000008
17,3,3,10800.0,-2227.4667200000085
17,3,2,1200.0,2292.3500533333645
17,3,2,1350.0,2220.500051666698
17,3,2,1500.0,2148.650050000031
17,3,2,1650.0,2076.8000483333644
17,3,2,1800.0,2004.9500466666982
17,3,2,1950.0,1933.1000450000315
17,3,2,2100.0,1861.2500433333648
17,3,2,2250.0,1789.4000416666981
17,3,2,2400.0,1717.5500400000315
17,3,2,2550.0,1645.7000383333648
17,3,2,2700.0,1574.0000366666877
17,3,2,2850.0,1502.3000350000211
17,3,2,3000.0,1430.6000333333543
17,3,2,3150.0,1358.9000316666877
17,3,2,3300.0,1287.2000300000211
17,3,2,3450.0,1215.5166950000194
17,3,2,3600.0,1143.8333600000194
17,3,2,3750.0,1072.1500250000195
17,3,2,3900.0,1000.4666900000193
17,3,2,4050.0,928.7833550000205
17,3,2,4200.0,857.233353333354
17,3,2,4350.0,785.683351666687
17,3,2,4500.0,714.1333500000205
17,3,2,4650.0,642.583348333354
17,3,2,4800.0,571.0333466666871
17,3,2,4950.0,499.6166783333433
17,3,2,5100.0,428.20001000001
17,3,2,5250.0,356.78334166667673
17,3,2,5400.0,285.36667333334344
17,3,2,5550.0,213.95000500001015
17,3,2,5700.0,142.63333666666495
17,3,2,5850.0,71.31666833333156
17,3,2,6000.0,-1.3642420526593924e-12
17,3,2,6150.0,-71.31666833333475
17,3,2,6300.0,-142.63333666666813
17,3,2,6450.0,-213.83333833333654
17,3,2,6600.0,-285.03334000000314
17,3,2,6750.0,-356.23334166666973
17,3,2,6900.0,-427.4333433333363
17,3,2,7050.0,-498.63334500000246
17,3,2,7200.0,-569.8166800000026
17,3,2,7350.0,-641.0000150000023
17,3,2,7500.0,-712.1833500000025
17,3,2,7650.0,-783.3666850000027
17,3,2,7800.0,-854.5500200000024
17,3,2,7950.0,-925.7000216666802
17,3,2,8100.0,-996.850023333347
17,3,2,8250.0,-1068.0000250000135
17,3,2,8400.0,-1139.1500266666803
17,3,2,8550.0,-1210.3000283333445
17,3,2,8700.0,-1281.1000300000105
17,3,2,8850.0,-1351.900031666678
17,3,2,9000.0,-1422.7000333333444
17,3,2,9150.0,-1493.500035000011
17,3,2,9300.0,-1564.3000366666756
17,3,2,9450.0,-1635.0500383333429
17,3,2,9600.0,-1705.8000400000092
17,3,2,9750.0,-1776.5500416666764
17,3,2,9900.0,-1847.3000433333427
17,3,2,10050.0,-1918.0500450000081
17,3,2,10200.0,-1979.9333800000086
17,3,2,10350.0,-2041.8167150000081
17,3,2,10500.0,-2103.7000500000086
17,3,2,10650.0,-2165.583385000008
17,3,2,10800.0,-2227.4667200000085
17,3,1,1200.0,2292.350053333357
17,3,1,1350.0,2220.5000516666905
17,3,1,1500.0,2148.650050000024
17,3,1,1650.0,2076.800048333357
17,3,1,1800.0,2004.950046666691
17,3,1,1950.0,1933.1000450000242
17,3,1,2100.0,1861.2500433333576
17,3,1,2250.0,1789.4000416666909
17,3,1,2400.0,1717.5500400000242
17,3,1,2550.0,1645.7000383333575
17,3,1,2700.0,1574.0000366666804
17,3,1,2850.0,1502.3000350000138
17,3,1,3000.0,1430.600033333347
17,3,1,3150.0,1358.9000316666804
17,3,1,3300.0,1287.2000300000193
17,3,1,3450.0,1215.5166950000194
17,3,1,3600.0,1143.8333600000194
17,3,1,3750.0,1072.1500250000195
17,3,1,3900.0,1000.4666900000193
17,3,1,4050.0,928.7833550000194
17,3,1,4200.0,857.2333533333467
17,3,1,4350.0,785.6833516666798
17,3,1,4500.0,714.1333500000133
