day,date,beta,budget_index,risk_reduction_fraction,risk_budget,scenario_expected,scenario_cvar,risk_multiplier,effective_tail_n,n_scenarios,max_history_day,solve_seconds,planned_cost,emergency_cost,total_cost,adjusted_cost,planned_kwh,emergency_kwh,spill_kwh,emergency_slots,emergency_day,events,initial_soc,terminal_soc,balance_residual,soc_residual
184,2025-07-04,0.95,0,0.0,47504.376681422684,26950.73193773488,47504.376681422684,0.0,1.8666666666666687,42,183,0.11365303200000199,23739.37767313434,7245.914981514006,30985.292654648343,30995.646329253985,40849.812726858676,1377.1725283513615,10357.713784368285,14,1,3,5640.4746719165,5615.378234682251,2.842170943040401e-14,7.016609515630989e-13
184,2025-07-04,0.95,1,0.25,43739.10002667128,27094.061861163304,43739.10003667128,0.07758620689655193,1.8666666666666687,42,183,0.1696121369998309,24632.93764415414,2928.9304740450234,27561.868118199163,27489.908812842517,42086.118099785686,566.0855313598563,10583.315754290314,9,1,3,5640.4746719165,5814.8979814262775,1.4210854715202004e-14,8.553158181712206e-13
184,2025-07-04,0.95,2,0.5,39973.82337191989,27514.590132468133,39973.823381919894,0.13347457627118645,1.8666666666666687,42,183,0.1809483839999757,25649.55814937874,0.0,25649.55814937874,25442.53763006533,43570.36774596919,0.0,11226.098218109395,0,0,0,5640.4746719165,6142.275014986974,0.0,9.094947017729282e-13
184,2025-07-04,0.95,3,0.75,36208.54671716849,28274.85080771079,36208.54672716848,0.31392045454545464,1.8666666666666687,42,183,0.19604307299982793,27041.42244167182,0.0,27041.42244167182,26555.064220815344,45731.86408876808,0.0,12944.054315033469,0,0,0,5640.4746719165,6819.366131035354,1.7763568394002505e-15,6.821210263296962e-13
184,2025-07-04,0.95,4,1.0,32443.270062417094,31564.294719678226,32443.270072417097,254.75596884031654,1.8666666666666687,42,183,0.23542111000006116,31311.303964646824,0.0,31311.303964646824,30607.483684878134,52756.470578966386,0.0,19587.78894217253,0,0,0,5640.4746719165,7346.475888700292,2.842170943040401e-14,9.094947017729282e-13
185,2025-07-05,0.9,0,0.0,41192.52804319197,27491.19218895219,41192.52804319197,0.0,3.7333333333333334,42,184,0.09398209800019686,24751.119630895686,2917.06450538958,27668.184136285265,27515.06294625998,42705.55243777308,419.3962271400711,10908.555625239751,3,1,1,5595.1731687566,5966.326066744098,0.0,9.094947017729282e-13
185,2025-07-05,0.9,1,0.25,38944.65513324,27556.3231785864,38944.655143239994,0.06481481481481487,3.7333333333333334,42,184,0.15648760999988554,25369.607315114674,1419.3793916764967,26788.98670679117,26551.294449177483,43650.78603314732,203.46608252243357,11463.154575984983,1,1,1,5595.1731687566,6171.319228148783,0.0,9.094947017729282e-13
185,2025-07-05,0.9,2,0.5,36696.782223288035,27786.995008699665,36696.782233288024,0.1505681818181817,3.7333333333333334,42,184,0.17756703999998535,26076.314483495167,0.0,26076.314483495167,25716.989241027626,44594.00569458328,0.0,11931.018589673313,0,0,0,5595.1731687566,6466.147362725862,0.0,9.094947017729282e-13
185,2025-07-05,0.9,3,0.75,34448.909313336066,28289.129901829336,34448.90932333607,0.36437181987753586,3.7333333333333334,42,184,0.20143483700007891,27087.771464656813,0.0,27087.771464656813,26477.10870870742,45939.95113226635,0.0,12721.666200252736,0,0,0,5595.1731687566,7075.368375744091,0.0,9.094947017729282e-13
185,2025-07-05,0.9,4,1.0,32201.0364033841,30786.255560793466,32201.036413384103,83.26982747238226,3.7333333333333334,42,184,0.23348455599989393,30465.9919258484,0.0,30465.9919258484,29505.7090114257,51028.70155823235,0.0,17284.371805448987,0,0,0,5595.1731687566,7922.8182616206705,0.0,8.881784197001252e-13
185,2025-07-05,0.95,0,0.0,45761.240356604954,27491.19218895219,45761.240356604954,0.0,1.8666666666666687,42,184,0.09398209800019686,24751.119630895686,2917.06450538958,27668.184136285265,27515.06294625998,42705.55243777308,419.3962271400711,10908.555625239751,3,1,1,5595.1731687566,5966.326066744098,0.0,9.094947017729282e-13
185,2025-07-05,0.95,1,0.25,42483.744675735856,27611.8813537657,42483.74468573585,0.0788690476190476,1.8666666666666687,42,184,0.15883446100019682,25567.90341098459,710.1054061621884,26278.008817146776,26015.584813243175,43886.23037489156,101.79263276407517,11527.186174862405,1,1,1,5595.1731687566,6231.266902969479,0.0,9.094947017729282e-13
185,2025-07-05,0.95,2,0.5,39206.24899486676,27965.02166049563,39206.249004866746,0.13688069695629734,1.8666666666666687,42,184,0.1670899680000275,26400.403446722412,0.0,26400.403446722412,25909.584883653803,44903.33967307723,0.0,11910.034116297798,0,0,0,5595.1731687566,6784.876122599174,0.0,9.094947017729282e-13
185,2025-07-05,0.95,3,0.75,35928.75331399766,28734.543769401247,35928.75332399764,0.4087301587301588,1.8666666666666687,42,184,0.1971390109999902,27671.634572322113,0.0,27671.634572322113,26906.863683148942,46742.605546491555,0.0,13198.732203225405,0,0,0,5595.1731687566,7448.913541112794,0.0,9.094947017729282e-13
185,2025-07-05,0.95,4,1.0,32651.25763312856,31785.98405109782,32651.257643128563,222.70422745219358,1.8666666666666687,42,184,0.21088349100000414,31519.2918422574,0.0,31519.2918422574,30575.807749284657,52929.46380487937,0.0,19231.912335208704,0,0,0,5595.1731687566,7882.099330015602,1.4210854715202004e-14,9.094947017729282e-13
186,2025-07-06,0.9,0,0.0,74565.24828526896,58043.18301155844,74565.24828526896,0.0,3.7333333333333334,42,185,0.11157574399999248,53511.92477830076,10250.766648607525,63762.691426908284,63643.527089256095,85128.24489701784,1512.081197515962,2334.5266549218904,10,1,3,5938.1581253285,6227.00246652691,8.526512829121202e-14,9.094947017729282e-13
186,2025-07-06,0.9,1,0.25,72111.75008331196,58181.26755587998,72111.75009331194,0.12220264960338534,3.7333333333333334,42,185,0.1975005990000227,54725.82361393276,6894.4262619952,61620.249875927955,61412.60479811973,86831.52350183926,1012.3992618444308,3330.2830282395335,7,1,4,5938.1581253285,6441.472345709318,1.1368683772161603e-13,9.094947017729282e-13
186,2025-07-06,0.9,2,0.5,69658.25188135494,58675.83766246928,69658.25189135491,0.2913907284768211,3.7333333333333334,42,185,0.22322383799996715,56190.93202411168,3225.4685081426956,59416.400532254374,59108.85272419776,88811.42255309022,464.88255467270824,4586.771872056241,5,1,3,5938.1581253285,6683.628169096223,5.684341886080802e-14,9.094947017729282e-13
186,2025-07-06,0.9,3,0.75,67204.75367939794,59661.158854460286,67204.75368939793,0.5408502419641432,3.7333333333333334,42,185,0.24984098599998106,57976.046386057504,129.7378835301837,58105.78426958769,57679.91920896674,91224.37608396378,19.257011121350956,6290.83278459263,2,1,2,5938.1581253285,6970.4192472214545,1.1368683772161603e-13,9.094947017729282e-13
186,2025-07-06,0.9,4,1.0,64751.25547744093,62670.42319927033,64751.25548744093,25.73920185358088,3.7333333333333334,42,185,0.30947723199983557,62127.662977278895,0.0,62127.662977278895,61303.00121859137,96890.10699223731,0.0,11132.1021144983,0,0,0,5938.1581253285,7937.068932812395,1.1368683772161603e-13,9.094947017729282e-13
186,2025-07-06,0.95,0,0.0,80428.35796976423,58043.18301155844,80428.35796976423,0.0,1.8666666666666687,42,185,0.11157574399999248,53511.92477830076,10250.766648607525,63762.691426908284,63643.527089256095,85128.24489701784,1512.081197515962,2334.5266549218904,10,1,3,5938.1581253285,6227.00246652691,8.526512829121202e-14,9.094947017729282e-13
186,2025-07-06,0.95,1,0.25,76712.38258343546,58223.16619362394,76712.3825934355,0.10619469026548685,1.8666666666666687,42,185,0.19343523299994558,54900.37308510022,6284.992796924886,61185.3658820251,60954.82341429573,87059.50387433969,920.402460938538,3406.5660168138215,7,1,4,5938.1581253285,6496.973694831413,1.1368683772161603e-13,9.094947017729282e-13
186,2025-07-06,0.95,2,0.5,72996.40719710669,58860.913396562544,72996.40720710669,0.2412735743619244,1.8666666666666687,42,185,0.2228232750001098,56528.202806518406,1760.531639611086,58288.73444612949,57961.11097209136,89112.65475316078,253.30819443617156,4615.685646614909,4,1,3,5938.1581253285,6732.289896495532,1.1368683772161603e-13,9.094947017729282e-13
186,2025-07-06,0.95,3,0.75,69280.43181077791,60202.640642524566,69280.43182077791,0.4762648695369512,1.8666666666666687,42,185,0.26133343900005457,58762.728347270226,84.53084185424845,58847.259189124474,58156.64948694548,92177.1517435606,12.554706944044028,6582.343774224279,1,1,1,5938.1581253285,7612.138012107641,1.1368683772161603e-13,9.094947017729282e-13
186,2025-07-06,0.95,4,1.0,65564.45642444915,64587.948594779045,65564.45643444915,32.14934243803744,1.8666666666666687,42,185,0.3037715830000707,64263.063147551395,0.0,64263.063147551395,63394.07142992256,100016.04917607081,0.0,14202.5168752959,0,0,0,5938.1581253285,8044.521028280155,8.526512829121202e-14,9.094947017729282e-13
187,2025-07-07,0.9,0,0.0,76047.08201365253,60265.27707365477,76047.08201365253,0.0,3.7333333333333334,42,186,0.1078342949999751,55681.221655052635,257.8427498614646,55939.0644049141,55754.240875116564,87935.79995266996,38.2779903402203,10642.803228384222,3,1,2,6196.8750403805,6644.8717460572525,5.684341886080802e-14,9.094947017729282e-13
187,2025-07-07,0.9,1,0.25,73719.33518860122,60395.09959221139,73719.33519860124,0.12559241706161162,3.7333333333333334,42,186,0.20001714900013212,56852.30654784694,212.34526400977524,57064.65181185672,56775.208653887545,89559.56133471733,31.513916596838612,12102.909209607024,2,1,1,6196.8750403805,6898.4609336534695,5.684341886080802e-14,9.094947017729282e-13
187,2025-07-07,0.9,2,0.5,71391.58836354992,60878.45559934032,71391.58837354991,0.2912087912087911,3.7333333333333334,42,186,0.22642983099990488,58291.7082847251,0.0,58291.7082847251,57833.20940747133,91520.80877677433,0.0,13666.140512241287,0,0,0,6196.8750403805,7308.237791601602,1.1368683772161603e-13,9.094947017729282e-13
187,2025-07-07,0.9,3,0.75,69063.84153849861,61832.38644691665,69063.84154849862,0.538461538461538,3.7333333333333334,42,186,0.24996776300008605,60082.273659652536,0.0,60082.273659652536,59451.717421972564,93940.85213569684,0.0,15732.946222202709,0,0,0,6196.8750403805,7725.290375451808,1.1368683772161603e-13,9.094947017729282e-13
187,2025-07-07,0.9,4,1.0,66736.09471344731,64677.67278436019,66736.09472344734,25.75863441306752,3.7333333333333334,42,186,0.33004280299996935,64112.502213020794,0.0,64112.502213020794,63278.35152084644,99437.84771006774,0.0,20850.52050685287,0,0,0,6196.8750403805,8218.786225290069,1.1368683772161603e-13,9.094947017729282e-13
