date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error,soc_min,soc_max
2025-07-07,42099.31857421038,9528.758194918199,0.0,9321.65443070606,60949.73119983464,60924.81951533096,67063.58731822163,75600.145340805,1616.430515045461,8536.55802258339,0.0,19550.133595892305,15781.262765735024,38.22225902652477,7027.981975766891,7088.365805697719,5.684341886080802e-14,8.597567102697212e-13,1200.0,10800.0
2025-07-08,51117.65135169206,2830.364694869788,-703.378811148983,24.169300168333848,53268.80653558119,52916.59068355945,82095.95654272384,81378.73487150896,3.589677731818483,1667.1206984481669,2384.342369663051,22962.460341389215,17831.225410493462,679.7026016783582,7088.365805697719,7942.107434621948,5.684341886080802e-14,9.094947017729282e-13,1336.3238784552377,10800.0
2025-07-09,48489.03065991788,2633.8263697650973,-470.0794444176271,1992.8753229817294,52645.65290824708,52734.87624044508,77973.2186395697,78170.20390935152,340.34547134999934,1584.4751290450909,1387.489859263289,20403.472265414195,16721.455408889044,769.8075075096981,7942.107434621948,7725.837574729131,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-07-10,45803.661016913306,5601.636849944547,0.0,725.7213657436768,52131.019232601524,52140.9567403412,71828.7041634215,76446.81866980209,121.52554882627342,4618.114506380583,0.0,19665.261845495665,15950.541010200635,0.0,7725.837574729131,7701.749891007857,5.684341886080802e-14,8.739675649849232e-13,1200.0,10254.26989872415
2025-07-11,25418.044613125643,0.0,0.0,636.1538166061287,26054.198429731772,26091.37137064539,43583.67398189591,43583.67398189591,136.45723363899347,0.0,0.0,17259.872954896346,14061.590770115727,8003.071880754285,7701.749891007857,7611.645805841535,7.105427357601002e-15,9.094947017729282e-13,1200.0,10800.0
2025-07-12,24050.295213435078,2098.93073325197,0.0,0.0,26149.22594668705,26130.92714327812,42037.07093622819,43311.650396078185,0.0,1274.5794598499965,0.0,17518.518167802904,14150.080430271999,8858.969325213951,7611.645805841535,7656.000567673036,0.0,9.094947017729282e-13,1352.8815776190615,10800.0
2025-07-13,50261.25704396069,710.0997774167299,-2070.086166150977,2174.555685772465,51075.826340998916,51038.22977362102,78742.42258280519,73074.43145881213,323.6248358208438,379.90398588218136,6047.895109875231,20462.762022765,16492.819410332726,160.3932822007083,7656.000567673036,7747.131487791835,5.684341886080802e-14,8.739675649849232e-13,1200.0,10667.836374768285
2025-07-14,47423.32423719175,3501.3085171898574,-632.1139699713741,0.0,50292.51878441023,50278.9537804567,76733.44353011332,76213.68151136949,0.0,2130.512258569462,2650.2742773132845,19413.164071362764,15695.070511048227,687.9087343882954,7747.131487791835,7780.0119175202935,5.684341886080802e-14,8.810729923425242e-13,1295.333278194262,10800.0
2025-07-15,51303.37583542435,604.6905649634828,-1166.9188783852871,1753.4545697878839,52494.60209179043,52301.96965164798,81564.47930829406,77653.81951621233,251.35529956821728,300.74080534945404,4211.400597431178,19342.542697588822,15247.227221687443,1060.8087565458386,7780.0119175202935,8246.936765697526,5.684341886080802e-14,8.810729923425242e-13,1200.0,10800.0
2025-07-16,49465.37885461228,293.17869808858393,-49.59492689714462,0.0,49708.96262580372,49519.223423434065,76877.72085282038,77030.0499122115,0.0,231.4187339433202,79.08967455218362,19828.149912496447,15646.88073448324,714.2173508649686,8246.936765697526,8706.848648629622,5.684341886080802e-14,9.094947017729282e-13,1691.3447146684434,10800.0
